variant,layer,neuron_index,rank_siren,rank_yang_harmfulness,rank_yang_refusal,rank_zhao_topk,rank_zhao_relative_epsilon,rank_wang,rank_wang_robust,percentile_siren,percentile_yang_harmfulness,percentile_yang_refusal,percentile_zhao_topk,percentile_zhao_relative_epsilon,percentile_wang,percentile_wang_robust,consensus_score,n_methods_at_N,methods_that_selected_it_at_N,selection_rank
rank_consensus,19,5247,879,8151,4958,999,21295,32,81,0.0019138922857933824,0.017765628848765452,0.010805426037218447,0.0021754720970635485,0.04641733750989099,6.757478457812626e-05,0.00017438654084677745,0.011331388300593817,2,wang;wang_robust,105
rank_consensus,30,5359,4825,1450,252,13998,13655,2898,1401,0.01051550841306068,0.0031585762210872563,0.0005471377719067643,0.0305111051529043,0.029763422859023742,0.006314972610413928,0.0030517644648186053,0.011980355356173611,1,yang_refusal,106
rank_consensus,8,64,27560,4321,3988,274,136,937,1620,0.06007398348995425,0.009416873205725982,0.00869098922945127,0.000595094070639628,0.00029427728767893695,0.0020403225279072962,0.0035291476203866586,0.012091526775963429,2,zhao_topk;zhao_relative_epsilon,107
rank_consensus,31,7861,21791,370,468,1162,14910,277,91,0.04749853406314101,0.000804357919655761,0.0010179814321930633,0.0025307846740388576,0.032499111718557565,0.0006016335659213822,0.00019618485845262462,0.01216408403313718,3,yang_harmfulness;wang;wang_robust,108
rank_consensus,31,11752,15335,7706,5458,1116,9109,607,167,0.03342554021680607,0.016795603715305252,0.011895341917510807,0.002430512413051961,0.019853907675405614,0.0013209780469143392,0.0003618520722570632,0.012297676579607298,1,wang_robust,109
rank_consensus,31,6657,5748,52,218,1736,31772,177,52,0.012527493128080375,0.00011117141978982062,0.0004730234920468838,0.003782008104614486,0.06925543486553708,0.0003836503898629104,0.00011117141978982062,0.012377707545674481,4,yang_harmfulness;yang_refusal;wang;wang_robust,110
rank_consensus,30,9485,14058,20065,4574,91,53,627,431,0.03064189505853938,0.04373614444437178,0.009968370641153915,0.00019618485845262462,0.00011335125155040534,0.0013645746821260335,0.0009373276570514287,0.012422549799035081,3,zhao_topk;zhao_relative_epsilon;wang_robust,111
rank_consensus,9,4597,19467,13291,2384,585,364,1444,2400,0.04243260505154212,0.028969964098170903,0.005194539085473383,0.0012730217481814754,0.0007912789290922526,0.0031454972305237482,0.005229416393642739,0.01243376036237523,1,zhao_relative_epsilon,112
rank_consensus,30,3296,30657,2157,382,419,151,4372,2004,0.06682492245248511,0.004699717275820652,0.0008305159007827776,0.0009111696759244121,0.0003269747640877077,0.009528044625515803,0.00436620301645119,0.012498221101581093,3,yang_refusal;zhao_topk;zhao_relative_epsilon,113
rank_consensus,31,13414,5567,610,123,1629,22082,9029,1135,0.01213294357941454,0.0013275175421960932,0.0002659394747913356,0.003548766106231921,0.048132865105471156,0.019679521134558835,0.00247192921650307,0.012508497451309565,1,yang_refusal,114
rank_consensus,31,997,13892,1733,2914,1693,18413,1369,308,0.03028004298628232,0.0037754686093327315,0.0063498499185832835,0.003688275338909343,0.04013506237588583,0.0029820098484798943,0.0006692083504995085,0.012554273918281844,1,wang_robust,115
rank_consensus,31,3428,18732,196,83,1706,18525,1538,324,0.040830428707512356,0.00042506719331402,0.00017874620436794688,0.0037166131517969445,0.04037920353307132,0.0033504014160187115,0.0007040856586688639,0.01279779226639288,3,yang_harmfulness;yang_refusal;wang_robust,116
rank_consensus,31,6069,22440,207,11167,794,4338,1903,377,0.048913244875760487,0.0004490453426804519,0.024340001438688964,0.0017286065861436815,0.009453930345655922,0.004146040008632133,0.000819616741979854,0.012835783619934496,2,yang_harmfulness;wang_robust,117
rank_consensus,26,2128,76,13763,9402,12693,6288,29,58,0.00016348738204385386,0.02999884468916689,0.020492598381256933,0.027666424705341242,0.013704602278796123,6.103528929637211e-05,0.00012425041035332894,0.013173034733750675,3,siren;wang;wang_robust,118
rank_consensus,31,5617,7098,199,231,2084,24898,7221,948,0.015470266004869743,0.00043160668859577417,0.0005013613049344852,0.004540589557297968,0.05427127134327773,0.015738385311421663,0.002064300677273728,0.013288254412524443,2,yang_harmfulness;yang_refusal,119
rank_consensus,26,12113,23335,690,16470,155,1023,508,679,0.05086419430148381,0.0015019040830428708,0.03589964926506972,0.0003356940911300466,0.0022277880593175817,0.001105174702616452,0.0014779259336764388,0.013344618633762418,1,zhao_topk,120
rank_consensus,31,8118,11186,216,660,1492,29728,185,54,0.02438141824214007,0.00046866382852571437,0.0014365091302253293,0.0032501291550318147,0.06479985874690192,0.0004010890439475881,0.00011553108331099005,0.01355045703286906,3,yang_harmfulness;wang;wang_robust,121
rank_consensus,31,4179,8539,160,108,1924,33233,705,194,0.018611403571872322,0.0003465932499329702,0.00023324199838256482,0.004191816475604413,0.07244016906775134,0.0015346015594516415,0.0004207075297928506,0.013968361921826876,3,yang_harmfulness;yang_refusal;wang_robust,122
rank_consensus,10,8888,16043,7375,10316,171,176,4907,6349,0.034968861103300046,0.016074079402551712,0.02248496461043137,0.00037057139929940207,0.00038147055810232566,0.010694254617428628,0.01383757201619179,0.01411596767247218,2,zhao_topk;zhao_relative_epsilon,123
rank_consensus,31,2800,10404,1028,261,2070,29727,1615,333,0.02267678980536282,0.0022386872181205057,0.0005667562577520267,0.004510071912649781,0.06479767891514134,0.003518248461583735,0.0007237041445141264,0.014147419530732048,2,yang_refusal;wang_robust,124
rank_consensus,31,11342,30216,72,122,185,994,12705,1493,0.06586361664606726,0.00015476805500151499,0.0002637596430307509,0.0004010890439475881,0.002164572938260625,0.027692582686468258,0.0032523089867923993,0.014256099714224058,3,yang_harmfulness;yang_refusal;zhao_topk,125
rank_consensus,22,8042,3832,11257,18656,1828,10154,96,184,0.008350935474800055,0.024536186297141587,0.040664761493707915,0.00398255262658828,0.022131831865216643,0.0002070840172555482,0.0003989092121870034,0.014324608712413863,2,wang;wang_robust,126
rank_consensus,30,11920,18607,1512,14744,309,124,8518,3537,0.040557949737439265,0.003293725790243509,0.0321372596463005,0.0006713881822600932,0.00026811930655192034,0.018565627104900045,0.007707885105427563,0.014743136410446129,2,zhao_topk;zhao_relative_epsilon,127
rank_consensus,31,3811,6493,43,151,2192,38733,46,13,0.01415146778971599,9.155293394455816e-05,0.0003269747640877077,0.0047760113874411175,0.0844292437509673,9.809242922631231e-05,2.6157981127016616e-05,0.01484278586235857,4,yang_harmfulness;yang_refusal;wang;wang_robust,128
rank_consensus,13,12570,284,34812,4102,2273,3013,1349,2139,0.0006168923882454752,0.07588212341771462,0.00893949005015793,0.0049525777600484796,0.006565653262881171,0.0029384132132682,0.004660480304130127,0.014936518628063713,1,siren,129
rank_consensus,27,462,8098,11536,24958,1435,1299,266,458,0.017650097765454464,0.025144359358344723,0.05440206124891281,0.003125878744678486,0.0028294216252389643,0.0005776554165549503,0.0009961831145872161,0.014960808181967374,2,wang;wang_robust,130
rank_consensus,21,12373,4398,15147,17480,1718,9147,209,372,0.009584720251291005,0.03301573184581614,0.03810127934326029,0.003742771132923961,0.01993674128230783,0.00045340500620162134,0.0008087175831769304,0.01509190949213968,2,wang;wang_robust,131
rank_consensus,26,6601,13551,12709,924,177,674,10598,9925,0.02953672035592293,0.027701302013510596,0.0020119847150196946,0.0003836503898629104,0.0014670267748735154,0.023099677166916258,0.021632650392042742,0.015119001686878377,1,zhao_topk,132
rank_consensus,20,9059,2377,3495,15537,3921,22730,235,400,0.00517928026314929,0.007616332171483005,0.03386586623244418,0.008544940501492095,0.04954539608633006,0.0005100806319768241,0.0008697528724733025,0.015161664108478395,2,wang;wang_robust,133
rank_consensus,30,11603,11999,3324,179,14428,18281,461,350,0.02615362146349545,0.0072435809404230184,0.0003880100533840798,0.031448432809955726,0.03984732458348865,0.0010027226098689704,0.0007607612844440666,0.015263493392151424,2,yang_refusal;wang_robust,134
rank_consensus,30,1793,18506,409,113,4346,2238,16422,7000,0.040337786729620205,0.0008893713583185649,0.00024414115718548844,0.0094713689997406,0.004876283648428014,0.035795017340561654,0.015256642492332441,0.01526723024659814,2,yang_harmfulness;yang_refusal,135
rank_consensus,31,8937,13038,12,2394,1714,32089,99,33,0.028418466662742968,2.39781493664319e-05,0.00521633740307923,0.0037340518058816222,0.06994644153364243,0.00021362351253730236,6.975461633871098e-05,0.015374664811941241,3,yang_harmfulness;wang;wang_robust,136
rank_consensus,31,10973,2497,95,572,2167,43233,1004,245,0.005440860074419456,0.0002049041854949635,0.001244683935293874,0.0047215155934265,0.09423848667359853,0.0021863712558664724,0.0005318789495826712,0.015509814381097498,2,yang_harmfulness;wang_robust,137
rank_consensus,31,2653,15278,1763,362,2530,29580,594,162,0.033301289806452736,0.0038408635621502733,0.0007869192655710832,0.005512794522518752,0.06447724364633538,0.0012926402340267377,0.0003509529134541396,0.015651814850072727,2,yang_refusal;wang_robust,138
rank_consensus,31,8591,23726,451,6521,1805,12892,4503,669,0.05171650851987244,0.0009809242922631232,0.014212503079012362,0.003932416496094831,0.0281002112256976,0.0098136025861524,0.0014561276160705917,0.01574461340216619,1,yang_harmfulness,139
rank_consensus,18,1454,64,19351,30912,92,142,30,86,0.00013732940091683724,0.0421797445673143,0.06738077955143422,0.00019836469021320934,0.00030735627824244525,6.321512105695683e-05,0.00018528569964970103,0.0157788679012611,5,siren;zhao_topk;zhao_relative_epsilon;wang;wang_robust,140
rank_consensus,30,12395,15482,4536,23744,938,412,3891,1808,0.03374597548561202,0.009885537034251697,0.05175574549156296,0.002042502359667881,0.0008959108536003191,0.008479545548674553,0.003938955991376586,0.01582059610924943,1,zhao_relative_epsilon,141
rank_consensus,19,10348,1088,3428,12070,5050,29306,6,9,0.0023694771237555887,0.007470283443523829,0.026308389518496962,0.011005970559192241,0.06387996974393516,1.089915880292359e-05,1.7438654084677745e-05,0.015866061171684483,2,wang;wang_robust,142
rank_consensus,29,14145,5075,23287,17912,2749,1217,571,448,0.01106046635320686,0.05075956237697574,0.03904296666383288,0.005990177678086806,0.002650675420871017,0.0012425041035332893,0.0009743847969813689,0.015960105341926854,1,wang_robust,143
rank_consensus,18,12797,20674,14830,13786,13,38,778,1235,0.045063661986567874,0.03232472517771078,0.03004898081966034,2.6157981127016616e-05,8.065377514163457e-05,0.001693729277974326,0.002689912392561542,0.01598968877296336,2,zhao_topk;zhao_relative_epsilon,144
rank_consensus,31,9047,14143,366,483,2186,34085,98,31,0.030827180758189084,0.0007956385926134221,0.0010506789086018342,0.004762932396877609,0.07429738572776953,0.00021144368077671765,6.539495281754155e-05,0.016001522145377964,3,yang_harmfulness;wang;wang_robust,145
rank_consensus,31,3268,12230,1341,28201,1285,5721,2357,428,0.026657162600190517,0.002920974559183522,0.06147125564848905,0.002798903980590778,0.012468637670544588,0.005135683627937595,0.0009307881617696746,0.016054772321243672,1,wang_robust,146
rank_consensus,31,12226,15467,245,9173,1575,19784,4667,687,0.03371327800920325,0.0005318789495826712,0.019993416908083036,0.0034310551911603464,0.04312361171964748,0.010171094994888295,0.0014953645877611166,0.016065671480046596,1,yang_harmfulness,147
rank_consensus,31,801,23619,1212,23416,42,17,2833,489,0.05148326652148987,0.0026397762620680937,0.051040760674091176,8.937310218397344e-05,3.487730816935549e-05,0.0061732835459759215,0.0010637578991653425,0.01607501361616339,2,zhao_topk;zhao_relative_epsilon,148
rank_consensus,31,9575,21548,42,1047,1768,26962,274,87,0.04696883494531892,8.937310218397344e-05,0.002280104021571615,0.0038517627209531968,0.058770444097124584,0.000595094070639628,0.00018746553141028575,0.01610615406988603,3,yang_harmfulness;wang;wang_robust,149
rank_consensus,31,4790,22268,209,195,1671,17356,9083,1141,0.048538313812939916,0.00045340500620162134,0.0004228873615534353,0.0036403190401764793,0.03783098020494778,0.01979723204963041,0.0024850082070665786,0.016166877954645175,2,yang_harmfulness;yang_refusal,150
rank_consensus,31,102,26002,347,1111,1778,17743,4505,670,0.056677805606963255,0.0007542217891623124,0.002419613254249037,0.003873561038559044,0.038674575096294066,0.00981796224967357,0.0014583074478311765,0.016239435211818923,1,yang_harmfulness,151
rank_consensus,31,11638,3497,124,2614,2116,46407,131,40,0.007620691835004174,0.00026811930655192034,0.005695900390407869,0.0046103441736366785,0.10115727268169443,0.00028337812887601336,8.5013438662804e-05,0.017102959993547696,3,yang_harmfulness;wang;wang_robust,152
rank_consensus,31,10107,12457,10594,3823,2006,23555,2563,449,0.027151984409843247,0.02309095783987392,0.008331316988954793,0.004370562679972359,0.05134375728881245,0.0055847289706180475,0.0009765646287419538,0.017264267543830966,1,wang_robust,153
rank_consensus,28,5085,4738,7475,4971,4945,33621,372,370,0.010325863049889809,0.016292062578610184,0.01083376385010605,0.010777088224330846,0.07328594379085822,0.0008087175831769304,0.000804357919655761,0.017589685285232543,2,wang;wang_robust,154
rank_consensus,31,2188,16714,236,136,1464,15302,22120,2672,0.03643152821465239,0.0005122604637374088,0.00029427728767893695,0.0031890938657354426,0.03335360576870677,0.04821569871237338,0.005822330632521782,0.01825982784934373,2,yang_harmfulness;yang_refusal,155
rank_consensus,23,306,21989,21371,9086,50,98,2842,3541,0.04793014075173678,0.04658300472369543,0.019803771544912165,0.00010681175626865118,0.00021144368077671765,0.006192902031821184,0.007716604432469902,0.01836352556024012,2,zhao_topk;zhao_relative_epsilon,156
rank_consensus,31,2657,18035,165,5854,1322,10859,20503,2470,0.0393110859703848,0.00035749240873589376,0.012758555294702354,0.0028795577557324125,0.02366861325642887,0.04469091075550789,0.005382004616883669,0.018435460008339417,1,yang_harmfulness,157
rank_consensus,31,10674,28164,59,14,1650,27285,2244,417,0.06139060187334742,0.00012643024211391366,2.8337812887601334e-05,0.0035945425732042003,0.05947452975579345,0.004889362638991522,0.0009068100124032427,0.01863008784410591,3,yang_harmfulness;yang_refusal;wang_robust,158
rank_consensus,30,3587,178,34571,14730,7458,2639,179,153,0.0003858302216234951,0.0753567839634137,0.03210674200165231,0.016255005438680244,0.0057503961844224865,0.0003880100533840798,0.00033133442760887715,0.018653443184397885,3,siren;wang;wang_robust,159
rank_consensus,31,7104,1982,584,16280,1776,37374,1667,341,0.004318246717718326,0.0012708419164208905,0.03548548123055863,0.0038692013750378745,0.08146685238833266,0.0036315997131341404,0.0007411427985988041,0.01868333801997162,1,wang_robust,160
rank_consensus,31,9416,6442,31,21,2581,51337,205,63,0.014040296369926169,6.539495281754155e-05,4.359663521169436e-05,0.005623965942308573,0.11190384326137709,0.00044468567915928247,0.00013514956915625253,0.018893847487136656,4,yang_harmfulness;yang_refusal;wang;wang_robust,161
rank_consensus,27,2165,315,14410,24400,13063,8220,105,227,0.0006844671728236015,0.0314091958382652,0.053185715126506536,0.028472962456757588,0.017916037240245798,0.00022670250310081067,0.0004926419778921463,0.01891253175937024,3,siren;wang;wang_robust,162
rank_consensus,31,11234,9090,1297,495,2206,46936,595,163,0.019812490871954504,0.0028250619617177946,0.0010768368897288508,0.004806529032089303,0.10231040368304374,0.0012948200657873226,0.0003531327452147243,0.018925610749933746,1,wang_robust,163
rank_consensus,9,4594,3286,6886,47218,2109,853,290,576,0.007160747333520799,0.015008141671625784,0.10292511623952863,0.004595085351312585,0.0018572166600181797,0.0006299713788089835,0.0012534032623362128,0.019061383128164456,1,wang,164
rank_consensus,9,12002,18250,29628,9549,34,31,1577,2576,0.03977974979891052,0.06458187557084344,0.020813033650062887,7.19344480992957e-05,6.539495281754155e-05,0.0034354148546815156,0.005613066783505649,0.01919435286556012,2,zhao_topk;zhao_relative_epsilon,165
rank_consensus,31,7844,13950,331,310,2780,44024,403,126,0.030406473228396232,0.000719344480992957,0.0006735680140206779,0.006057752462664931,0.09596273359622104,0.0008762923677550566,0.00027247897007308977,0.019281234731446283,4,yang_harmfulness;yang_refusal;wang;wang_robust,166
rank_consensus,31,10492,2461,288,110,1503,19835,34542,4850,0.005362386131038406,0.0006256117152878141,0.00023760166190373426,0.0032741073043982467,0.0432347831394373,0.07529356884235675,0.010570004207075299,0.01979972328592822,2,yang_harmfulness;yang_refusal,167
rank_consensus,31,8664,24914,319,163,1336,13826,20562,2482,0.05430614865144708,0.0006931864998659403,0.0003531327452147243,0.0029100754003805987,0.030136174090083727,0.04481952082938239,0.0054081625980106855,0.019803771544912165,2,yang_harmfulness;yang_refusal,168
rank_consensus,12,1559,47188,1138,828,96,59,6764,8313,0.10285972128671109,0.0024784687117848244,0.0018027208660035619,0.0002070840172555482,0.00012643024211391366,0.01474220219683445,0.018118761593980178,0.020047912702097652,2,zhao_topk;zhao_relative_epsilon,169
rank_consensus,31,12145,3380,719,237,2429,57117,443,135,0.007365651519015763,0.0015651192040998275,0.0005144402954979935,0.005292631514699695,0.12450327083755676,0.0009634856381784453,0.00029209745591835223,0.020070956637852404,3,yang_refusal;wang;wang_robust,170
rank_consensus,31,1681,16051,36,999,2403,44257,600,164,0.03498629975738472,7.629411162046513e-05,0.0021754720970635485,0.005235955888924493,0.09647063439643729,0.001305719224590246,0.00035531257697530904,0.02008652686471372,2,yang_harmfulness;wang_robust,171
rank_consensus,30,3727,8427,172,458,15321,38018,1393,796,0.018367262414686836,0.0003727512310599868,0.0009961831145872161,0.03339502257215788,0.08287066404214923,0.0030343258107339275,0.001732966249664851,0.020109882205005702,2,yang_harmfulness;yang_refusal,172
rank_consensus,30,6976,18434,247,331,490,206,30615,14535,0.040180838842858106,0.0005362386131038407,0.000719344480992957,0.001065937730925927,0.0004468655109198672,0.06673336951854056,0.03168167480833829,0.020194895643668505,3,yang_harmfulness;yang_refusal;zhao_relative_epsilon,173
rank_consensus,11,12356,9567,38426,3844,395,318,5787,7867,0.020852270621753412,0.0837600354004678,0.00837709345592707,0.0008588537136703789,0.0006910066681053556,0.01261250656674318,0.017146556628759392,0.020614046150775226,2,zhao_topk;zhao_relative_epsilon,174
rank_consensus,31,888,16218,6089,31273,1775,10203,1223,291,0.035350331661402376,0.013270815758439764,0.06816769881700531,0.00386702154327729,0.022238643621485293,0.0026637544114345253,0.0006321512105695683,0.020884345289087728,1,wang_robust,175
rank_consensus,31,7944,16658,526,317,2628,46935,645,177,0.036309457636059646,0.001144411674306977,0.0006888268363447709,0.005726418035056054,0.10230822385128316,0.0014038116538165584,0.0003836503898629104,0.021137828582390012,2,yang_refusal;wang_robust,176
rank_consensus,26,14003,112,15442,16207,18973,17003,80,150,0.0002419613254249037,0.03365878221518863,0.03532635351203594,0.04135576816181327,0.037061499593461375,0.00017220670908619273,0.000324794932327123,0.021163052349905346,3,siren;wang;wang_robust,177
rank_consensus,31,566,33737,138,274,207,1356,28758,3720,0.07353880427508605,0.0002986369512001064,0.000595094070639628,0.0004490453426804519,0.002953672035592293,0.06268542193913473,0.008106794317614567,0.021232495561706834,3,yang_harmfulness;yang_refusal;zhao_topk,178
rank_consensus,15,6164,4232,3593,60320,71,78,155,307,0.009222868179033943,0.007829955684020307,0.13148527196670962,0.00015258822324093027,0.0001678470455650233,0.0003356940911300466,0.0006670285187389237,0.02140875052977697,4,zhao_topk;zhao_relative_epsilon;wang;wang_robust,179
rank_consensus,30,6083,14129,1048,42857,576,233,7523,3166,0.030796663113540897,0.0022822838533322,0.09341886993161867,0.0012534032623362128,0.0005057209684556546,0.01639669450311825,0.006899167522250633,0.02165040045066465,1,zhao_relative_epsilon,180
rank_consensus,31,311,26415,558,8,2296,33149,6670,892,0.05757807612408474,0.0012141662906456879,1.5258822324093028e-05,0.005002713890541928,0.07225706319986223,0.014537298011339485,0.0019422300986809838,0.02179240091963988,1,yang_refusal,181
rank_consensus,31,3548,16146,103,121,2517,50265,775,216,0.03519338377464027,0.00022234283957964124,0.0002615798112701662,0.00548445670963115,0.10956706361403026,0.0016871897826925717,0.00046866382852571437,0.02184066862290997,3,yang_harmfulness;yang_refusal;wang_robust,182
rank_consensus,11,5737,103,50150,9263,6376,3569,296,553,0.00022234283957964124,0.10931638296156303,0.02018960176653566,0.013896427473727577,0.007777639721766274,0.0006430503693724918,0.0012032671318427644,0.021892673180626772,2,siren;wang,183
rank_consensus,12,9906,728,30889,12222,22275,3762,306,538,0.0015847376899450901,0.06733064342094078,0.02663972394610584,0.04855357263526401,0.008198347251559124,0.000664848686978339,0.0011705696554339935,0.022020349040889595,1,wang,184
rank_consensus,16,13156,7553,15204,40307,1940,6227,344,596,0.016462089455935792,0.033139982256169466,0.08786029894212764,0.004226693783773768,0.013571632541400454,0.0007476822938805583,0.0012969998975479072,0.022472197024405085,1,wang,185
rank_consensus,22,5848,3353,48875,2446,4412,12970,100,190,0.007306796061479975,0.10653709746681751,0.005329688654629636,0.009615237895939191,0.028270238103023208,0.00021580334429788708,0.0004119882027505117,0.022526692818419704,2,wang;wang_robust,186
rank_consensus,31,4581,70185,815,469,54,24,698,192,0.15298931228487786,0.0017743830531159605,0.0010201612639536481,0.00011553108331099005,5.0136130493448515e-05,0.0015193427371275486,0.00041634786627168114,0.022555030631307312,3,zhao_topk;zhao_relative_epsilon;wang_robust,187
rank_consensus,2,4359,9099,26043,33404,1612,1665,303,369,0.019832109357799766,0.05676717870914723,0.07281292029881134,0.003511708966301981,0.0036272400496129707,0.0006583091916965849,0.0008021780878951762,0.022573092094466434,2,wang;wang_robust,188
rank_consensus,31,8784,25365,10872,4692,2061,28123,1495,317,0.05528925277547079,0.02369695106931647,0.010225590788902913,0.004490453426804519,0.061301228771163445,0.003256668650313569,0.0006888268363447709,0.02270699604547378,1,wang_robust,189
rank_consensus,31,14107,4150,381,212,2786,65386,230,75,0.009044121974665996,0.0008283360690221928,0.0004599445014833755,0.00607083145322844,0.1425282996658318,0.0004991814731739005,0.00016130755028326914,0.022798860383955566,4,yang_harmfulness;yang_refusal;wang;wang_robust,190
rank_consensus,30,12150,6425,144,605,24181,40898,713,468,0.01400323922999623,0.0003117159417636147,0.0013166183833931697,0.05270833197093848,0.08914857951263322,0.0015520402135363192,0.0010179814321930633,0.022865500954922013,1,yang_harmfulness,191
rank_consensus,25,3897,14967,39716,19652,21,27,25,77,0.03262336212891089,0.08657201837162208,0.042835873927250294,4.359663521169436e-05,5.667562577520267e-05,5.231596225403323e-05,0.00016566721380443857,0.023192787123546946,4,zhao_topk;zhao_relative_epsilon;wang;wang_robust,192
rank_consensus,31,5540,887,359,674,2405,70099,190,56,0.0019313309398780601,0.0007803797702893291,0.0014670267748735154,0.005240315552445662,0.15280184675346756,0.0004119882027505117,0.00011989074683215949,0.023250396962933826,3,yang_harmfulness;wang;wang_robust,193
rank_consensus,18,11307,1649,52608,6981,4354,8660,334,607,0.0035923627414436153,0.11467440942908026,0.015215225688881333,0.009488807653825277,0.018875163214903075,0.0007258839762747111,0.0013209780469143392,0.02341326153590323,1,wang,194
rank_consensus,30,13252,64396,6385,627,732,254,2125,1112,0.14037026622285292,0.01391604595957284,0.0013645746821260335,0.001593457016987429,0.0005514974354279337,0.004629962659481941,0.002421793086009622,0.023549656723208388,1,zhao_relative_epsilon,195
rank_consensus,30,3086,18261,5050,3528,915,329,32738,15888,0.039803727948276954,0.011005970559192241,0.0076882666195823,0.0019923662291744322,0.0007149848174717875,0.07136115234626192,0.03463098718040942,0.023885350814338433,1,zhao_relative_epsilon,196
rank_consensus,30,10303,412,39490,540,17642,19021,406,321,0.0008959108536003191,0.08607937639372994,0.001174929318955163,0.03845441208847501,0.04146040008632134,0.0008828318630368108,0.0006975461633871098,0.024235058109643666,3,siren;wang;wang_robust,197
rank_consensus,19,13845,17098,2441,3482,19,56,26281,29166,0.03726858361071692,0.005318789495826712,0.007587994358595403,3.9236971690524926e-05,0.00011989074683215949,0.05728597866816639,0.0635747932974533,0.02445646673561163,2,zhao_topk;zhao_relative_epsilon,198
rank_consensus,30,10840,20050,364,305,239,100,38325,19403,0.043703446967963015,0.0007912789290922526,0.0006626688552177543,0.0005187999590191629,0.00021580334429788708,0.08353987239264873,0.0422930958188647,0.024532138038157646,4,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon,199
rank_consensus,20,3972,32267,21576,8310,64,85,8108,8956,0.07033445158702652,0.047029870234615294,0.01811222209869842,0.00013732940091683724,0.00018310586788911632,0.017671896083060308,0.01952039341603615,0.02471275266974895,2,zhao_topk;zhao_relative_epsilon,200
rank_consensus,31,7416,13290,30,2458,2592,60503,555,155,0.028967784266410317,6.321512105695683e-05,0.005355846635756652,0.005647944091675005,0.1318841811788966,0.0012076267953639338,0.0003356940911300466,0.024780327454327074,2,yang_harmfulness;wang_robust,201
rank_consensus,13,12428,21185,11297,25660,116,119,9282,12167,0.04617755601622667,0.024623379567564975,0.05593230314484328,0.0002506806524672426,0.00025722014774899675,0.02023101856998677,0.02651983319927368,0.024855998756873086,2,zhao_topk;zhao_relative_epsilon,202
rank_consensus,31,11244,49233,258,156,1658,18454,10268,1261,0.10731747723710684,0.0005602167624702726,0.0003378739228906313,0.003611981227288878,0.0402244354780698,0.0223803326859233,0.0027465880183367448,0.025311272190298068,2,yang_harmfulness;yang_refusal,203
rank_consensus,22,526,174,56909,16572,1070,5392,532,763,0.0003771108945811562,0.12404986583135513,0.036121992104649364,0.0023302401520650636,0.011751473021312214,0.0011574906648704852,0.0016610318015655551,0.025349886352914137,1,siren,204
rank_consensus,30,11258,10537,38250,22298,5206,4860,165,143,0.02296670742952059,0.08337638501060488,0.04860370876575746,0.011346024313843458,0.010591802524681145,0.00035749240873589376,0.00030953611000302997,0.025364522366163777,2,wang;wang_robust,205
rank_consensus,31,11013,26089,374,29856,1715,22919,763,213,0.056867450970134126,0.0008130772466980998,0.06507887721225676,0.003736231637642207,0.049957384289080566,0.0016610318015655551,0.0004621243332439602,0.02551088249866018,2,yang_harmfulness;wang_robust,206
rank_consensus,27,11829,15639,729,3990,431,760,28344,32145,0.03408820907202382,0.0015869175217056747,0.008695348892972441,0.0009373276570514287,0.001654492306283801,0.061782971590252665,0.07006851211223518,0.025544825593217857,1,zhao_topk,207
rank_consensus,13,1317,1812,50261,9392,11497,8611,245,470,0.003947675318418924,0.10955834428698794,0.02047080006365109,0.025059345919681918,0.01876835145863442,0.0005318789495826712,0.0010223410957142327,0.025622676727524458,1,wang,208
rank_consensus,31,13801,5354,112,448,2444,73918,54,18,0.011668639414409996,0.0002419613254249037,0.0009743847969813689,0.005325328991108466,0.1611266242471406,0.00011553108331099005,3.705713992994021e-05,0.02564136099975804,4,yang_harmfulness;yang_refusal;wang;wang_robust,209
rank_consensus,31,2207,271,45,1885,2735,78143,69,22,0.0005885545753578739,9.59125974657276e-05,0.004106803036941609,0.005959660033438619,0.17033641343561104,0.00014822855971976083,4.577646697227908e-05,0.025897335529358134,4,siren;yang_harmfulness;wang;wang_robust,210
rank_consensus,31,1058,26819,978,288,2603,47973,4435,660,0.05845872815536097,0.0021296956300912696,0.0006256117152878141,0.005671922241041436,0.1045708892187701,0.00966537402643264,0.0014365091302253293,0.026079818588172793,1,yang_refusal,211
rank_consensus,30,11725,17222,163,290,13730,25936,18557,7974,0.03753888274902943,0.0003531327452147243,0.0006299713788089835,0.029926910241067594,0.05653393671076466,0.040448958149410026,0.01737979862714196,0.026115941514491054,2,yang_harmfulness;yang_refusal,212
rank_consensus,31,6159,10778,429,2791,2814,67032,115,36,0.023492046883821508,0.0009329679935302593,0.0060817306120313636,0.006131866742524812,0.14611630274375423,0.0002485008207066579,7.629411162046513e-05,0.026154244272569897,3,yang_harmfulness;wang;wang_robust,213
rank_consensus,31,5562,25455,383,187,1144,6136,44112,7029,0.05548543763392341,0.0008326957325433623,0.00040544870746875755,0.002491547702348333,0.013373267851187245,0.0961545587911525,0.0153198576133894,0.026294687718859004,2,yang_harmfulness;yang_refusal,214
rank_consensus,31,5919,9278,505,158,3387,70308,953,240,0.02022229924294443,0.001098635207334698,0.00034223358641180074,0.007380910341339856,0.15325743159142977,0.0020751998360766517,0.0005209797907797476,0.026413955656616705,2,yang_refusal;wang_robust,215
