variant,layer,neuron_index,rank_siren,rank_yang_harmfulness,rank_yang_refusal,rank_zhao_topk,rank_zhao_relative_epsilon,rank_wang,rank_wang_robust,percentile_siren,percentile_yang_harmfulness,percentile_yang_refusal,percentile_zhao_topk,percentile_zhao_relative_epsilon,percentile_wang,percentile_wang_robust,consensus_score,n_methods_at_N,methods_that_selected_it_at_N,selection_rank
rank_consensus,30,5948,8135,377,130,212,80,35,35,0.017730751540596095,0.000819616741979854,0.00028119829711542864,0.0004599445014833755,0.00017220670908619273,7.411427985988042e-05,7.411427985988042e-05,0.002801706621425816,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust,11
rank_consensus,30,13047,4235,2776,2433,548,196,38,44,0.009229407674315696,0.006049033135622593,0.005301350841742034,0.0011923679730398407,0.00042506719331402,8.065377514163457e-05,9.373276570514288e-05,0.0031959447655544224,4,zhao_topk;zhao_relative_epsilon;wang;wang_robust,12
rank_consensus,31,14276,4373,15,28,661,5159,137,42,0.009530224457276387,3.0517644648186055e-05,5.8855457535787386e-05,0.001438688961985914,0.011243572221095975,0.00029645711943952167,8.937310218397344e-05,0.0032410984234522494,5,yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust,13
rank_consensus,30,4438,5445,386,1863,1506,792,337,289,0.011867004104623205,0.0008392352278251164,0.004058846738208745,0.0032806467996800005,0.001724246922622512,0.0007324234715564653,0.0006277915470483988,0.003304313544509206,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust,14
rank_consensus,30,6894,9723,214,188,411,171,43,49,0.021192324376404628,0.00046430416500454493,0.00040762853922934227,0.0008937310218397344,0.00037057139929940207,9.155293394455816e-05,0.00010463192450806646,0.0033606777657471825,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust,15
rank_consensus,30,5549,1099,1336,253,5421,1930,578,406,0.0023934552731220203,0.0029100754003805987,0.000549317603667349,0.011814688142369172,0.004204895466167921,0.0012577629258573822,0.0008828318630368108,0.0034304323820858935,6,siren;yang_harmfulness;yang_refusal;zhao_relative_epsilon;wang;wang_robust,16
rank_consensus,29,11909,9897,1174,115,229,220,243,241,0.02157161510274637,0.0025569426551658742,0.0002485008207066579,0.0004970016414133158,0.00047738315556805324,0.0005275192860615018,0.0005231596225403324,0.0037717317548860148,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust,17
rank_consensus,29,11794,10135,707,713,284,234,86,97,0.022090415061765532,0.001538961222972811,0.0015520402135363192,0.0006168923882454752,0.0005079008002162393,0.00018528569964970103,0.00020926384901613293,0.00381439417648603,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust,18
rank_consensus,30,12446,4642,74,1408,4268,2181,119,112,0.010116599200873676,0.00015912771852268442,0.0030670232871426984,0.009301342122414992,0.004752033238074685,0.00025722014774899675,0.0002419613254249037,0.0039850438628860905,5,yang_harmfulness;yang_refusal;zhao_relative_epsilon;wang;wang_robust,19
rank_consensus,30,4306,2593,765,5521,2629,1173,293,247,0.005650123923435589,0.0016653914650867246,0.012032671318427644,0.0057285978668166395,0.0025547628234052896,0.0006365108740907377,0.0005362386131038407,0.004114899554909494,4,yang_harmfulness;zhao_relative_epsilon;wang;wang_robust,20
rank_consensus,30,7305,11850,489,485,23,6,353,299,0.025828826531168324,0.0010637578991653425,0.0010550385721230036,4.79562987328638e-05,1.089915880292359e-05,0.0007673007797258208,0.000649589864654246,0.004203338443481789,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust,21
rank_consensus,30,8726,12169,135,116,562,271,173,151,0.026524192862794848,0.00029209745591835223,0.0002506806524672426,0.0012228856176880268,0.0005885545753578739,0.0003749310628205715,0.0003269747640877077,0.0042257595701620885,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust,22
rank_consensus,30,3700,9547,767,3086,400,143,116,111,0.02080867398654172,0.001669751128607894,0.006724780981403855,0.0008697528724733025,0.00030953611000302997,0.0002506806524672426,0.00023978149366431898,0.004410422460737338,5,yang_harmfulness;zhao_topk;zhao_relative_epsilon;wang;wang_robust,23
rank_consensus,30,1130,1818,68,145,368,130,8833,3670,0.003960754308982433,0.00014604872795917612,0.0003138957735241994,0.0007999982561345915,0.00028119829711542864,0.01925227410948423,0.007997802729585331,0.004678853171826485,5,siren;yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon,24
rank_consensus,29,5230,2411,3702,757,3832,3945,251,243,0.00525339454300917,0.008067557345924042,0.0016479528110020468,0.008350935474800055,0.008597256463746128,0.0005449579401461795,0.0005275192860615018,0.004712796266384161,3,yang_refusal;wang;wang_robust,25
rank_consensus,31,6432,14750,14,1,156,624,268,84,0.032150338636864007,2.8337812887601334e-05,0.0,0.0003378739228906313,0.0013580351868442793,0.0005820150800761197,0.0001809260361285316,0.0049482180965273095,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust,26
rank_consensus,31,2756,4458,222,431,1138,9572,66,21,0.009715510156926089,0.0004817428190892227,0.0009373276570514287,0.0024784687117848244,0.020863169780556336,0.00014168906443800668,4.359663521169436e-05,0.0049516435464368,5,yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust,27
rank_consensus,30,625,3790,1001,2055,5546,3178,327,285,0.008259382540855497,0.002179831760584718,0.004477374436241011,0.012087167112442261,0.006925325503377649,0.0007106251539506181,0.0006190722200060599,0.005036968389636831,4,yang_harmfulness;yang_refusal;wang;wang_robust,28
rank_consensus,10,4978,5655,3856,2083,766,637,1282,1928,0.012324768774345995,0.008403251437054088,0.004538409725537383,0.0016675712968473094,0.0013863729997318807,0.0027923644853090237,0.004200535802646752,0.00504475350306749,5,yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust,29
rank_consensus,16,6521,12052,2582,1848,11,18,21,67,0.026269152546806437,0.005626145774069158,0.004026149261799975,2.179831760584718e-05,3.705713992994021e-05,4.359663521169436e-05,0.0001438688961985914,0.005166824081660235,5,yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust,30
rank_consensus,27,5147,14494,708,755,173,330,50,139,0.03159230170615432,0.0015411410547333958,0.0016435931474808774,0.0003749310628205715,0.0007171646492323722,0.00010681175626865118,0.0003008167829606911,0.0051823943085215545,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust,31
rank_consensus,21,5280,2524,2406,8065,798,1776,480,775,0.005499715531955243,0.005242495384206247,0.017578163317355167,0.0017373259131860204,0.0038692013750378745,0.00104413941332008,0.0016871897826925717,0.005236890102536172,4,zhao_topk;zhao_relative_epsilon;wang;wang_robust,32
rank_consensus,31,5253,9689,75,144,1335,5553,48,15,0.02111821009654475,0.00016130755028326914,0.0003117159417636147,0.002907895568620014,0.012102425934766355,0.00010245209274748175,3.0517644648186055e-05,0.0052477892613390946,5,yang_harmfulness;yang_refusal;zhao_topk;wang;wang_robust,33
rank_consensus,11,3969,1342,2025,2027,6150,4241,376,707,0.002923154390944107,0.0044119794834234696,0.004416339146944639,0.013403785495835431,0.009242486664879205,0.0008174369102192693,0.001538961222972811,0.005250591902174132,5,siren;yang_harmfulness;yang_refusal;wang;wang_robust,34
rank_consensus,29,1251,15796,357,155,205,92,300,295,0.034430442658435624,0.0007760201067681596,0.0003356940911300466,0.00044468567915928247,0.00019836469021320934,0.0006517696964148307,0.0006408705376119071,0.005353978208533295,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust,35
rank_consensus,31,1209,15843,257,5,103,460,411,129,0.0345328947511831,0.0005580369307096878,8.719327042338873e-06,0.00022234283957964124,0.0010005427781083855,0.0008937310218397344,0.0002790184653548439,0.005356469444831105,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust,36
rank_consensus,30,5905,13745,312,1355,194,101,1209,723,0.029959607717476366,0.0006779276775418473,0.0029514922038317085,0.0004207075297928506,0.0002179831760584718,0.0026332367667863395,0.0015738385311421664,0.005490684800375678,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust,37
rank_consensus,30,12258,15256,1164,548,479,159,154,131,0.033253333507719876,0.0025351443375600273,0.0011923679730398407,0.0010419595815594953,0.00034441341817238546,0.00033351425936946187,0.00028337812887601336,0.005569158743756729,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust,38
rank_consensus,30,5081,10037,625,2754,1175,422,2004,1065,0.021876791549228232,0.001360215018604864,0.006001076836889729,0.002559122486926459,0.0009177091712061663,0.00436620301645119,0.00231934099326214,0.005628637010366969,5,yang_harmfulness;zhao_topk;zhao_relative_epsilon;wang;wang_robust,39
rank_consensus,19,4513,2958,9492,4800,167,705,20,61,0.0064457625160490115,0.02068878323970956,0.010461012619046061,0.0003618520722570632,0.0015346015594516415,4.1416803451109644e-05,0.0001307899056350831,0.00566631695937136,4,zhao_topk;zhao_relative_epsilon;wang;wang_robust,40
rank_consensus,30,8392,14256,1316,49,710,345,938,595,0.031073501747135156,0.0028664787651689044,0.00010463192450806646,0.0015455007182545652,0.000749862125641143,0.002042502359667881,0.0012948200657873226,0.00566818538659472,6,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang;wang_robust,41
