variant,layer,neuron_index,entered_via,also_in,n_methods_at_N,selection_step,rank_siren,rank_yang_harmfulness,rank_yang_refusal,rank_zhao_topk,rank_zhao_relative_epsilon,rank_wang,rank_wang_robust,percentile_siren,percentile_yang_harmfulness,percentile_yang_refusal,percentile_zhao_topk,percentile_zhao_relative_epsilon,percentile_wang,percentile_wang_robust,consensus_score
quota,18,4180,wang,siren;wang_robust,3,3338,2001,222686,148006,279599,267939,793,1269,0.004359663521169436,0.4854158356058079,0.3226259997253412,0.609476600595966,0.5840597622675482,0.0017264267543830967,0.0027640266724214225,0.2872040450203768
quota,0,5250,wang_robust,siren;zhao_topk;wang,4,3339,3792,433239,402516,7573,415792,1830,1062,0.008263742204376666,0.9443859522922021,0.8774149811117578,0.016505686091147484,0.9063544275652805,0.003986912290109449,0.002312801497980386,0.3941749290075506
quota,13,9677,siren,,1,3340,599,22804,29828,12567,9631,458605,458605,0.0013035393928296614,0.04970670363661333,0.06501784192296038,0.027391765903507566,0.020991779854430834,0.999679564731194,0.999679564731194,0.3091101085961042
quota,31,2195,yang_harmfulness,yang_refusal,2,3341,280874,774,1415,17006,282395,181564,136299,0.6122558860907115,0.0016850099509319871,0.0030822821094667915,0.03706803908874313,0.6155714101985609,0.3957767939470432,0.29710670930417593,0.2803637329556619
quota,24,13916,yang_refusal,yang_harmfulness;zhao_topk,3,3342,29060,3037,772,8971,64089,14841,18075,0.06334373113083132,0.006617969225135204,0.0016806502874108177,0.019553090892444922,0.1397010578723534,0.03234870332707722,0.039398279240808194,0.043234783139437294
quota,13,5656,zhao_topk,zhao_relative_epsilon,2,3343,46607,275966,235819,825,848,356649,356649,0.10159323903381137,0.6015572718097617,0.5140435661175671,0.0017961813707218076,0.0018463175012152562,0.7774326377490185,0.7774326377490185,0.39652883590444493
quota,11,10594,zhao_relative_epsilon,zhao_topk,2,3344,21844,414388,375026,1324,748,450150,450150,0.04761406514645199,0.9032939437734195,0.8174914060132839,0.002883917419253582,0.0016283343251567845,0.9812490871954502,0.9812490871954502,0.5336299772954952
quota,20,430,wang,siren;wang_robust,3,3345,2324,108851,29569,44900,123918,795,1142,0.0050637491798383,0.23727468713964656,0.06445326549696895,0.09787226621849325,0.2701182122763765,0.001730786417904266,0.0024871880388271633,0.09700002210972214
quota,2,1857,wang_robust,wang,2,3346,11118,296384,240776,26601,35672,1143,1063,0.02423318968242031,0.6460650766973804,0.5248489921547855,0.0579835248315535,0.07775677873181748,0.002489367870587748,0.0023149813297409704,0.1908131301854694
quota,21,9822,siren,yang_harmfulness,2,3347,600,7491,43815,77590,201514,441390,441390,0.001305719224590246,0.016326939886779537,0.09550714875825883,0.16913096647200768,0.43926443757070827,0.9621537609727281,0.9621537609727281,0.37797753340825724
quota,31,9769,yang_harmfulness,siren;yang_refusal;wang_robust,4,3348,8611,775,2399,23478,356693,14659,1737,0.01876835145863442,0.0016871897826925717,0.005227236561882154,0.05117591024324743,0.7775285503464843,0.031951973946650794,0.0037841879363750704,0.12716048575370953
quota,31,1991,yang_refusal,yang_harmfulness;wang_robust,3,3349,220331,1299,773,16175,295300,13466,1590,0.4802823318096309,0.0028294216252389643,0.0016828301191714023,0.03525659889569723,0.6437021390689066,0.02935143465627323,0.003463752667569117,0.1709383584060697
quota,15,7669,zhao_topk,zhao_relative_epsilon,2,3350,135285,271375,176268,826,3081,330436,330436,0.294896359898943,0.5915496641969172,0.3842324049429865,0.0017983612024823925,0.0067138818226009315,0.7202927078088113,0.7202927078088113,0.38853944109736466
quota,29,7661,zhao_relative_epsilon,zhao_topk,2,3351,19000,20405,18922,2602,751,444111,444111,0.041414623619349056,0.044477287242970585,0.04124459674202345,0.005669742409280852,0.0016348738204385385,0.9680850831932791,0.9680850831932791,0.29580161288866014
quota,16,6310,wang,siren;wang_robust,3,3352,1647,26633,43869,29190,93433,796,1214,0.003588003077922446,0.05805327944789221,0.09562485967333041,0.06362710925970734,0.20366604105495137,0.001732966249664851,0.002644135925589263,0.06127662781272255
quota,28,12928,wang_robust,zhao_topk;zhao_relative_epsilon;wang,4,3353,9329,9716,22400,900,6024,1492,1064,0.02033347066273425,0.021177065554080537,0.0488260516053371,0.0019596687527656614,0.013129126694001757,0.0032501291550318147,0.0023171611615015555,0.01585609622649324
quota,23,2994,siren,,1,3354,602,346032,267701,246846,398716,403976,403976,0.0013100788881114155,0.7542893639468906,0.583540962308529,0.5380805709415347,0.8691316204215359,0.8805975354822115,0.8805975354822115,0.6439353810672893
quota,31,5403,yang_harmfulness,yang_refusal;zhao_topk,3,3355,26478,776,798,9031,223330,78646,20218,0.05771540552500158,0.0016893696144531566,0.0017373259131860204,0.019683880798080006,0.4868196472596245,0.17143286881118516,0.044069658703741243,0.11187830808932453
quota,31,1309,yang_refusal,yang_harmfulness,2,3356,373733,1418,776,17500,326196,346223,346223,0.8146728835468479,0.0030888216047485454,0.0016893696144531566,0.03814487597847198,0.7110502211439321,0.7547057118131623,0.7547057118131623,0.43972251364496834
quota,17,11161,zhao_topk,zhao_relative_epsilon,2,3357,144247,165843,182989,827,2381,361668,361668,0.31443201213730326,0.3615076588388908,0.3988830542058764,0.001800541034242977,0.005187999590191629,0.7883732133553932,0.7883732133553932,0.3797939560738988
quota,7,7833,zhao_relative_epsilon,zhao_topk,2,3358,373598,315679,254779,4394,753,403561,403561,0.8143786062591689,0.6881249305178626,0.5553731762982533,0.009576000924248667,0.001639233483959708,0.8796929053015689,0.8796929053015689,0.5469253940123758
quota,13,10483,wang,wang_robust,2,3359,12173,157909,20498,17591,11484,799,1319,0.02653291218983719,0.34421287365041164,0.04468001159670497,0.03834324066868519,0.025031008106794317,0.001739505744946605,0.0028730182604506586,0.06905893860254722
quota,1,2219,wang_robust,siren;zhao_topk,3,3360,3786,191611,231606,4660,444617,94280,1067,0.008250663213813158,0.41767756364563785,0.5048599349102236,0.010155836172564202,0.969188078064135,0.20551235855616665,0.0023237006567833093,0.30256687645990343
quota,6,4069,siren,wang;wang_robust,3,3361,603,316092,71702,299456,180268,1314,2235,0.0013122587198720003,0.6890252010349841,0.15629611706568486,0.6527615198658967,0.39295173198532535,0.0028621191016477347,0.00486974415314626,0.27143981313236526
quota,31,13465,yang_harmfulness,yang_refusal,2,3362,143611,779,797,32599,407371,376979,376979,0.3130456391375714,0.0016959091097349106,0.0017351460814254355,0.07105815573154065,0.8879980643093967,0.8217486174417058,0.8217486174417058,0.4170043070361543
quota,31,774,yang_refusal,yang_harmfulness,2,3363,102104,1072,777,32482,397059,244502,244502,0.22256736225098148,0.0023345998155862332,0.0016915494462137412,0.07080311541555223,0.865519639194247,0.5329710452947242,0.5329710452947242,0.318408336673147
quota,21,6424,zhao_topk,zhao_relative_epsilon,2,3364,452570,186073,32324,828,2036,142443,148269,0.9865242800560653,0.4056056553555197,0.07045870199737984,0.0018027208660035619,0.004435957632789901,0.31049959564120844,0.323199295478375,0.3003608867181917
quota,12,11193,zhao_relative_epsilon,zhao_topk,2,3365,28510,131525,43668,3510,754,434303,434303,0.06214482366250973,0.28670019247914447,0.09518671348945289,0.007649029647891776,0.0016414133157202928,0.9467052932854643,0.9467052932854643,0.335247537023664
quota,13,1572,wang,siren;wang_robust,3,3366,6852,121693,258729,70742,67417,800,1325,0.014934027391765903,0.2652680866090755,0.5639835117525629,0.15420347857552355,0.14695553797157934,0.0017416855767071898,0.0028860972510141667,0.16428177501831834
quota,29,12248,wang_robust,siren;yang_refusal;zhao_topk;zhao_relative_epsilon;wang,6,3367,8317,20762,3129,3333,2962,1679,1070,0.018127480921022517,0.04525548718149933,0.006818513747108998,0.007263199426268281,0.00645448184309135,0.003657757694261157,0.0023302401520650636,0.012843880137902386
quota,15,4039,siren,wang;wang_robust,3,3368,604,245015,396892,232432,280762,1526,2364,0.001314438551632585,0.5340892989879041,0.8651556072902293,0.5066604759444666,0.6120117449335261,0.003324243434891695,0.0051509424502616885,0.36110096451327317
quota,31,12604,yang_harmfulness,yang_refusal,2,3369,190794,781,2960,14176,274932,396418,396418,0.4158966410972401,0.00170026877325608,0.006450122179570181,0.03089911520628838,0.5993033257693171,0.8641223670357122,0.8641223670357122,0.3974991724424423
quota,31,890,yang_refusal,yang_harmfulness;zhao_topk,3,3370,421999,997,779,4924,169932,299331,299331,0.9198846433032298,0.0021711124335423793,0.0016959091097349106,0.010731311757358567,0.37042099090792174,0.6524890408958237,0.6524890408958237,0.3728402927576336
quota,21,10983,zhao_topk,zhao_relative_epsilon,2,3371,281780,28933,261921,829,2207,294745,294745,0.6142308136658012,0.06306689249723706,0.5709415347323493,0.0018049006977641465,0.004808708863849888,0.6424923324417822,0.6424923324417822,0.362833930762938
quota,9,12694,zhao_relative_epsilon,zhao_topk,2,3372,124458,294573,243703,1797,755,365475,365475,0.2712953214270923,0.6421174013789616,0.531229359718017,0.0039149778420101535,0.0016435931474808774,0.7966718328679393,0.7966718328679393,0.4347920456070629
quota,25,3136,wang,siren;wang_robust,3,3373,4647,248889,124977,96690,52472,802,1306,0.0101274983596766,0.5425339672284093,0.2724266541108357,0.2107657530991758,0.11437795230964075,0.0017460452402283592,0.002844680447563057,0.16497465011364706
quota,2,4354,wang_robust,siren;wang,3,3374,8069,316887,269906,127805,133913,1153,1071,0.017586882644397506,0.690758167284649,0.5883474913406184,0.2785912183297693,0.29190563072342074,0.0025111661881935953,0.002332419983825648,0.2674332823564106
quota,0,4200,siren,,1,3375,605,406476,258836,21165,426515,457324,457324,0.0013166183833931697,0.8860471148836733,0.5642167537509455,0.04613395938101497,0.9297287635340304,0.9968872002458851,0.9968872002458851,0.6316025157749754
quota,30,9415,yang_harmfulness,yang_refusal;wang_robust,3,3376,10730,782,1266,88976,161571,10349,4351,0.02338741495931344,0.0017024486050166649,0.0027574871771396683,0.1939505308980253,0.3521954175576729,0.02255689905853066,0.009482268158543524,0.08657606663060602
quota,29,5479,yang_refusal,yang_harmfulness,2,3377,231500,4287,780,15353,63944,271756,271756,0.5046288727436017,0.009342758925866102,0.0016980889414954954,0.033464777188496594,0.13938498226706864,0.5923801800977001,0.5923801800977001,0.2676114057517041
quota,1,10429,zhao_topk,,1,3378,78120,159537,439837,830,444451,153519,17227,0.17028627730511758,0.3477616397566436,0.95876848224854,0.0018070805295247313,0.968826225991878,0.3346434122214447,0.037549781907832355,0.40280612856585446
quota,12,1495,zhao_relative_epsilon,zhao_topk,2,3379,339973,287326,17661,3583,756,313498,313498,0.7410817633095078,0.6263201606100042,0.03849582889192612,0.00780815736641446,0.0016457729792414622,0.6833707174480274,0.6833707174480274,0.3974418740075927
quota,25,8494,wang,siren;wang_robust,3,3380,5797,370134,135862,55475,20236,803,1308,0.012634304884349025,0.8068276690405034,0.29615412282480036,0.12092398708667665,0.04410889567543177,0.0017482250719889438,0.0028490401110842266,0.1836066063849764
quota,4,4296,wang_robust,siren;wang,3,3381,6811,343607,446487,181469,142514,804,1073,0.01484465428958193,0.7490032719274726,0.9732643634564284,0.3955697099297876,0.3106543636962099,0.0017504049037495287,0.002336779647346818,0.3496319354072253
quota,4,9276,siren,,1,3382,606,300292,278134,382636,179032,397479,397479,0.0013187982151537543,0.6545838592177455,0.6062831470667094,0.8340799257113336,0.39025745992924266,0.8664351685336926,0.8664351685336926,0.6027705038867958
quota,31,13526,yang_harmfulness,,1,3383,424151,783,123437,20273,359958,71994,16981,0.9245756412520082,0.0017046284367772495,0.26906971319953527,0.04418954945057341,0.7846457010447934,0.1569326279397756,0.037013543294728515,0.31687591494545597
quota,31,13596,yang_refusal,yang_harmfulness,2,3384,60146,964,783,65830,418956,330830,330830,0.13110598124036787,0.0020991779854430837,0.0017046284367772495,0.1434961449675314,0.9132514152557706,0.7211515615224817,0.7211515615224817,0.37628006727583624
quota,18,8463,zhao_topk,zhao_relative_epsilon,2,3385,18603,25786,351283,834,2892,417030,417030,0.04054923041039692,0.05620696194667696,0.7657356605217209,0.0018157998565670702,0.00630189361985042,0.9090530592848844,0.9090530592848844,0.3841022378464259
quota,7,10302,zhao_relative_epsilon,zhao_topk,2,3386,18844,401545,407757,1907,758,13418,17963,0.04107456986469784,0.8752983644722301,0.8888394793689823,0.004154759335674473,0.0016501326427626316,0.02924680273176516,0.039154138083622704,0.26848832092853364
quota,20,5027,wang,siren;wang_robust,3,3387,3756,213225,213982,230304,186611,809,1151,0.008185268260995616,0.46479244731891595,0.46644257996167854,0.5020217939579423,0.4067784048427142,0.0017613040625524521,0.0025068065246724256,0.26464122927563877
quota,28,10767,wang_robust,wang,2,3388,10441,144400,74212,75182,328417,1517,1074,0.022757443580504456,0.3147655263966727,0.16176749478475252,0.16388193159251968,0.7158916274841908,0.0033046249490464325,0.0023389594791074025,0.197815372609542
quota,17,13155,siren,,1,3389,608,324270,101672,296820,377052,458227,458227,0.0013231578786749238,0.706851865173046,0.22162567493040888,0.6470154833449955,0.8219077451602286,0.998855588325693,0.998855588325693,0.6280621575912485
quota,31,13369,yang_harmfulness,yang_refusal;zhao_topk,3,3390,26713,786,2623,7852,211838,73173,17528,0.05822766598873899,0.0017111679320590037,0.005715518876253131,0.01711385915235062,0.46176902066698494,0.159502649585505,0.03820591126776835,0.10603511335280857
quota,29,11696,yang_refusal,yang_harmfulness;zhao_topk;zhao_relative_epsilon,4,3391,82293,2625,785,3601,3232,114903,96984,0.1793827152420376,0.0057198785397743,0.001708988100298419,0.007847394338104986,0.007043036418449224,0.2504670289547053,0.21140662363678772,0.09479652360430822
quota,26,3169,zhao_topk,zhao_relative_epsilon;wang;wang_robust,4,3392,37090,169286,85677,835,6852,1161,1341,0.08084778016832661,0.369012819590584,0.1867592659198563,0.0018179796883276548,0.014934027391765903,0.002528604842278273,0.002920974559183522,0.09411735030861745
quota,25,5263,zhao_relative_epsilon,zhao_topk,2,3393,196708,134139,30003,1483,759,22943,27868,0.4287881661293381,0.2923982727013129,0.0653993124810627,0.0032305106691865523,0.0016523124745232163,0.0500097002513346,0.06074537167221434,0.1288890923398532
quota,6,5080,wang,siren;zhao_topk;zhao_relative_epsilon;wang_robust,5,3394,3697,41901,79984,1259,1109,810,1417,0.008056658187121118,0.09133495076849969,0.1743494837068475,0.002742228354815575,0.0024152535907278677,0.001763483894313037,0.0030866417729879607,0.040535528610758965
quota,2,7712,wang_robust,siren;wang,3,3395,5975,149009,362670,37400,75381,1168,1080,0.013022314937733107,0.3248123709812077,0.7905574047794991,0.08152352801410787,0.16431571811287604,0.002543863664602366,0.002352038469670911,0.19701817699424246
quota,26,4831,siren,,1,3396,609,421984,458240,301455,351628,13960,13024,0.0013253377104355086,0.9198519458268211,0.9988839261385806,0.6571190035553056,0.7664877024791227,0.03042827154600208,0.028387949018094782,0.4860691623249089
quota,31,10897,yang_harmfulness,yang_refusal,2,3397,39214,787,1212,9716,240252,291824,291824,0.08547774282780855,0.0017133477638195884,0.0026397762620680937,0.021177065554080537,0.5237067603122391,0.6361250438691142,0.6361250438691142,0.27242354006546343
quota,31,3780,yang_refusal,yang_harmfulness,2,3398,62449,1994,790,19573,349924,276916,276916,0.13612613378499447,0.004344404698845343,0.0017198872591013426,0.0426636672181641,0.7627732691590863,0.6036281119823173,0.6036281119823173,0.30784051229783227
quota,0,8237,zhao_topk,siren,2,3399,7950,161192,111731,836,264304,438097,438097,0.017327482664887924,0.3513692613204113,0.24355260261013054,0.0018201595200882396,0.5761360738178227,0.9549755749851226,0.9549755749851226,0.44287953284336945
quota,3,7677,zhao_relative_epsilon,siren;zhao_topk,3,3400,3691,272314,134204,1376,761,293117,293117,0.008043579196557609,0.5935965262201063,0.2925399617657509,0.0029972686708039874,0.0016566721380443857,0.6389435663355503,0.6389435663355503,0.31096016295176626
quota,16,12129,wang,siren;zhao_topk;wang_robust,4,3401,2945,288291,408184,3127,11964,811,1232,0.00641742470316141,0.6284236982589684,0.889770267530752,0.006814154083587829,0.02607732735187498,0.0017656637260736216,0.002683372897279788,0.22313598693595685
quota,4,5728,wang_robust,wang,2,3402,24256,111298,66734,43363,36141,815,1081,0.05287181935298234,0.24260873545779738,0.14546671287909999,0.09452186480247454,0.0787791198275317,0.0017743830531159605,0.0023542183014314956,0.08833955052491904
quota,24,14205,siren,wang;wang_robust,3,3403,610,16735,22402,21735,71588,7149,9105,0.0013275175421960932,0.036477304681624675,0.048830411268858266,0.04737646348454826,0.1560476162449782,0.015581437424659565,0.019845188348363272,0.046497991285032625
quota,31,13062,yang_harmfulness,yang_refusal;zhao_topk,3,3404,121228,788,1060,1769,21199,233933,233933,0.2642544648404036,0.0017155275955801732,0.0023084418344592166,0.0038539425527137814,0.04620807366087486,0.5099324034171042,0.5099324034171042,0.19117217961689145
quota,31,8285,yang_refusal,yang_harmfulness;wang_robust,3,3405,111846,3655,793,51252,416815,26698,3369,0.2438032832625978,0.00796510525317656,0.0017264267543830967,0.11171855756172738,0.9085843954563587,0.05819496851233022,0.00734167336964933,0.19133348716717474
quota,2,1039,zhao_topk,siren;zhao_relative_epsilon,3,3406,8014,119786,105856,837,1149,436683,436683,0.017466991897565346,0.26111114744164043,0.23074609101669533,0.0018223393518488242,0.0025024468611512564,0.9518932928756558,0.9518932928756558,0.34534794318860185
quota,3,10835,zhao_relative_epsilon,zhao_topk,2,3407,409526,96936,123703,879,762,316767,316767,0.8926956017534566,0.21130199171227965,0.2696495484478508,0.0019138922857933824,0.0016588519698049705,0.6904965874733788,0.6904965874733788,0.39403043730227755
quota,24,2807,wang,siren;zhao_topk;wang_robust,4,3408,5031,202860,151716,8184,76029,813,1297,0.010964553755741131,0.44219849112045534,0.3307131755571105,0.01783756329686475,0.16572824909373496,0.001770023389594791,0.0028250619617177946,0.13886244545360274
quota,30,2894,wang_robust,wang,2,3409,10703,374786,398631,22096,32295,2046,1082,0.023328559501777653,0.8169682463907436,0.8689463347218862,0.048163382750119346,0.07039548687632288,0.004457755950395748,0.00235639813319208,0.2620880234749196
quota,3,9102,siren,,1,3410,612,224854,122513,260426,114087,453356,453356,0.0013318772057172626,0.4901417108627556,0.267055548652755,0.5676826862502752,0.24868828623806816,0.9882376278198849,0.9882376278198849,0.5073393378356201
quota,31,8000,yang_harmfulness,yang_refusal,2,3411,240212,790,889,79658,421953,358004,358004,0.5236195670418157,0.0017198872591013426,0.0019356906033992296,0.17363885855289687,0.919784371042243,0.7803863097846109,0.7803863097846109,0.45449585629552536
quota,31,9870,yang_refusal,yang_harmfulness,2,3412,14958,1549,794,24364,374260,434223,434223,0.032603743643065626,0.0033743795653851435,0.0017286065861436815,0.053107241183125486,0.815821654884676,0.9465309067446175,0.9465309067446175,0.39995677705023297
quota,15,12395,zhao_topk,zhao_relative_epsilon,2,3413,13518,152890,19145,839,1188,452171,452171,0.029464785907823633,0.33327229804403696,0.04173069922463384,0.0018266990153699937,0.0025874602998140605,0.9856545271835919,0.9856545271835919,0.34002728526555176
quota,8,1156,zhao_relative_epsilon,zhao_topk;wang;wang_robust,4,3414,20452,12295,219866,1191,763,3408,5156,0.04457973933571807,0.026798851664628524,0.47926871004095906,0.0025939997950958143,0.0016610318015655551,0.007426686808312134,0.011237032725814222,0.08193800745315619
quota,23,3264,wang,siren;wang_robust,3,3415,3312,201742,288451,24557,36829,814,1190,0.007217422959296001,0.43976143921212163,0.6287724713406619,0.053527948712918334,0.080278844078814,0.0017722032213553758,0.0025918199633352297,0.17341744992692895
quota,1,3182,wang_robust,siren,2,3416,7108,264437,308933,21632,445364,81692,1085,0.015492064322475591,0.5764259914419805,0.6734197854609582,0.04715194081320804,0.9708164123892918,0.1780726363539262,0.0023629376284738345,0.351963109772902
quota,1,3904,siren,zhao_topk,2,3417,614,425915,418114,3762,444538,458335,458335,0.001336236869238432,0.9284208644776796,0.9114159969133582,0.008198347251559124,0.9690158713550489,0.9990910101558361,0.9990910101558361,0.6880813338826509
quota,30,1472,yang_harmfulness,yang_refusal;zhao_topk;zhao_relative_epsilon,4,3418,36066,791,1494,6551,4069,205263,195874,0.07861563244548786,0.0017220670908619272,0.003254488818552984,0.014277898031829904,0.008867555602058633,0.4474366268411404,0.4269701864410105,0.1401634936101346
quota,30,5855,yang_refusal,yang_harmfulness,2,3419,121578,5146,795,84658,106207,88687,60191,0.2650174059566083,0.011215234408208374,0.001730786417904266,0.18453801735582048,0.23151121196466057,0.1933205595192163,0.1312040736695942,0.14550532704171606
quota,16,2467,zhao_topk,zhao_relative_epsilon;wang,3,3420,14728,121912,438309,840,2215,8999,10518,0.03210238233813114,0.2657454697646436,0.9554376993183666,0.0018288788471305785,0.004826147517934566,0.019614126181741295,0.02292529062606948,0.18606857065628818
quota,29,12858,zhao_relative_epsilon,yang_refusal;zhao_topk,3,3421,344061,19958,2832,894,764,322703,322703,0.749992915546778,0.04350290244598922,0.006171103714215337,0.0019465897622021533,0.00166321163332614,0.7034360688042097,0.7034360688042097,0.3157355515301329
quota,21,5375,wang,siren;yang_harmfulness;wang_robust,4,3422,1223,4164,63899,409927,269695,816,1234,0.0026637544114345253,0.009074639619314182,0.13928688983784232,0.8935697142894511,0.5878875468391349,0.0017765628848765453,0.0026877325608009573,0.23384954863469348
quota,28,4123,wang_robust,siren;wang,3,3423,6109,233408,139623,38198,28639,1535,1088,0.013314412393651458,0.5087879917427973,0.3043524700763595,0.08326303375905447,0.062426021959625155,0.0033438619207369577,0.0023694771237555887,0.13969389556799722
quota,5,12583,siren,,1,3424,615,285911,355438,192616,130559,434151,434151,0.001338416700999017,0.6232356986687767,0.7747928614869505,0.41986829456502545,0.2845944749984196,0.9463739588578554,0.9463739588578554,0.5709396663051259
quota,31,7778,yang_harmfulness,yang_refusal,2,3425,302808,794,1065,10858,271616,217432,204038,0.6600683159273767,0.0017286065861436815,0.00231934099326214,0.023666433424668284,0.5920750036512182,0.4739629995356958,0.44476633293442414,0.3140838618646841
quota,29,9094,yang_refusal,yang_harmfulness,2,3426,14146,3554,796,26369,22790,433794,433794,0.030833720253470837,0.007744942245357504,0.001732966249664851,0.057477803863097844,0.04967618599196514,0.9455957589193266,0.9455957589193266,0.29123673377745846
quota,26,12735,zhao_topk,zhao_relative_epsilon,2,3427,62200,11130,39260,841,5536,294935,294935,0.13558335567660887,0.02425934766354733,0.08557801508879545,0.0018310586788911631,0.012065368794836415,0.6429065004762933,0.6429065004762933,0.22073287812218084
quota,11,5840,zhao_relative_epsilon,zhao_topk,2,3428,9673,175640,11207,1177,765,458159,458159,0.021083332788375393,0.3828634705973393,0.02442719470911235,0.0025634821504476285,0.0016653914650867246,0.9987073597659732,0.9987073597659732,0.34714537017747255
quota,20,14335,wang,wang_robust,2,3429,28372,34888,17343,10705,16833,818,1161,0.06184400687954904,0.07604779063151906,0.03780264239206018,0.023332919165298824,0.036690928194161976,0.0017809225483977147,0.002528604842278273,0.03428968780760929
quota,31,8745,wang_robust,siren;zhao_topk;wang,4,3430,6796,103732,71551,8597,152565,8545,1090,0.01481195681317316,0.2261161283572134,0.15596696246983657,0.018737833813986235,0.3325638527218469,0.018624482562435832,0.002373836787276758,0.10988500764653841
quota,0,4797,siren,wang;wang_robust,3,3431,616,445781,455439,269006,440379,7541,3445,0.0013405965327596015,0.9717254022334556,0.9927782173771829,0.5863856427560921,0.959949951062777,0.016435931474808773,0.007507340583453769,0.505160440288647
quota,24,9551,yang_harmfulness,yang_refusal,2,3432,13753,795,2389,230149,330541,352729,352729,0.029977046371561043,0.001730786417904266,0.005205438244276306,0.5016839200350517,0.7205215901436727,0.7688876972475265,0.7688876972475265,0.3995563108153598
quota,31,13122,yang_refusal,yang_harmfulness,2,3433,209009,2302,800,9895,269657,327755,327755,0.45560227661629077,0.005015792881105437,0.0017416855767071898,0.021567255439225202,0.5878047132322327,0.7144485788586837,0.7144485788586837,0.357232697351847
quota,27,8540,zhao_topk,zhao_relative_epsilon,2,3434,357893,19132,276223,842,1141,86282,93285,0.7801443484591859,0.04170236141174624,0.602117488572232,0.001833238510651748,0.0024850082070665786,0.18807806413501005,0.20334342595438484,0.2599577050357539
quota,5,1665,zhao_relative_epsilon,siren;zhao_topk;wang;wang_robust,5,3435,4782,12061,193610,1189,766,1334,2260,0.010421775647355537,0.0262887710326517,0.42203504733504665,0.002589640131574645,0.0016675712968473094,0.002905715736859429,0.004924239947160878,0.06726182301821373
quota,17,10189,wang,siren;wang_robust,3,3436,1976,395887,154120,50232,105072,821,1368,0.0043051677271548185,0.8629648763708417,0.3359534911095562,0.10949512916593097,0.22903710291639692,0.0017874620436794688,0.0029798300167193097,0.22093186562146852
quota,0,5925,wang_robust,siren;wang,3,3437,3044,351206,376769,30796,426237,1906,1098,0.0066332280474592975,0.7655678134761559,0.8212908527719831,0.06712791906720639,0.9291227703045879,0.004152579503913888,0.0023912754413614357,0.3708980626589526
quota,26,14176,siren,,1,3438,618,124889,201939,21163,17964,455034,455034,0.001344956196280771,0.2722348289159043,0.4401908660689568,0.0461295997174938,0.03915631791538329,0.991895385514146,0.991895385514146,0.397549619977473
quota,31,2400,yang_harmfulness,yang_refusal,2,3439,179745,798,1820,11123,204831,250530,250530,0.3918116799745396,0.0017373259131860204,0.003965113972503602,0.024244088841223234,0.4464949395205678,0.5461110711475289,0.5461110711475289,0.28006789864529685
quota,30,9719,yang_refusal,yang_harmfulness,2,3440,9282,1640,801,14565,22563,425138,425138,0.02023101856998677,0.003572744255598353,0.0017438654084677744,0.031747069761155836,0.049181364182312406,0.9267271351997053,0.9267271351997053,0.27999004751099027
quota,28,10007,zhao_topk,yang_refusal;zhao_relative_epsilon,3,3441,426029,19110,4837,843,3194,404256,404256,0.9286693652983863,0.041654405113013375,0.010541666394187696,0.0018354183424123325,0.0069602028115470045,0.8812078883751752,0.8812078883751752,0.3931538335299853
quota,11,6478,zhao_relative_epsilon,zhao_topk,2,3442,20226,106995,14477,1908,767,37928,45107,0.04408709735782592,0.23322891939200133,0.031555244566224376,0.004156939167435057,0.001669751128607894,0.08267447918369661,0.0983234913929343,0.07081370316981793
quota,20,5604,wang,siren;wang_robust,3,3443,753,264442,178200,115486,179794,823,1171,0.001639233483959708,0.5764368906007834,0.38844383990443615,0.25173787087112615,0.3919184917308082,0.0017918217072006382,0.00255040315988412,0.23064550735117123
quota,29,10092,wang_robust,siren;zhao_topk;zhao_relative_epsilon;wang,5,3444,4819,27212,202588,6807,4322,1754,1099,0.010502429422497172,0.059315402037270766,0.44160557688157626,0.014835934962539592,0.009419053037486566,0.003821245076305011,0.0023934552731220203,0.07741329952725677
quota,11,6786,siren,yang_refusal;zhao_relative_epsilon;wang;wang_robust,5,3445,619,16091,4467,10704,5191,2674,3927,0.0013471360280413558,0.035073493027808114,0.009735128642771351,0.02333073933353824,0.011313326837434686,0.005826690296042951,0.008558019492055603,0.013597790522527473
quota,31,10982,yang_harmfulness,yang_refusal,2,3446,18432,799,2618,18655,334891,395437,395437,0.04017647917933694,0.001739505744946605,0.005704619717450207,0.040662581661947333,0.7300038583022163,0.8619839520785786,0.8619839520785786,0.3631792783947221
quota,31,3696,yang_refusal,yang_harmfulness,2,3447,52041,4178,802,16442,286264,447915,447915,0.11343844482082872,0.009105157263962367,0.0017460452402283592,0.03583861397577335,0.6240051792802631,0.9763771632105435,0.9763771632105435,0.39098396671459185
quota,2,8872,zhao_topk,zhao_relative_epsilon,2,3448,330929,112885,59058,844,1072,115675,107843,0.7213673648667795,0.2460681284618453,0.1287343242848517,0.0018375981741729174,0.0023345998155862332,0.25214985907387666,0.23507741672497717,0.22679561305744136
quota,5,154,zhao_relative_epsilon,zhao_topk,2,3449,105446,258321,367011,1401,768,37773,46381,0.2298523599948556,0.5630941403942443,0.8000200544521974,0.0030517644648186053,0.0016719309603684788,0.08233660526080597,0.10110059705591923,0.25444677894045853
