layer,neuron_index,rank_siren,percentile_siren,rank_yang_harmfulness,percentile_yang_harmfulness,rank_wang_robust,percentile_wang_robust,rank_zhao_topk,percentile_zhao_topk,consensus_score,n_methods_at_N,methods_that_selected_it_at_N
31,3930,10737,0.023402673781637535,415,0.0009024503488820732,316403,0.6897031287125259,13316,0.029024459892185522,0.18575817818380777,1,yang_harmfulness
31,3252,24509,0.05342331678841027,253,0.000549317603667349,310812,0.6775156893390968,6037,0.013157464506889358,0.18616144705951596,1,yang_harmfulness
10,8289,299,0.000649589864654246,284154,0.6194057342654294,1335,0.002907895568620014,57238,0.1247670304805875,0.1869325625448228,1,siren
31,5144,8905,0.01940922199624633,97,0.00020926384901613293,318854,0.6950458963577191,15361,0.03348221584258127,0.1870366495113907,1,yang_harmfulness
31,12367,34591,0.0754003805986254,310,0.0006735680140206779,189191,0.4124023707850228,120603,0.26289206999003817,0.18784209734692675,1,yang_harmfulness
1,4273,1806,0.003934596327855416,334729,0.7296507255570015,328,0.0007128049857112028,7882,0.017179254105168164,0.1878693452439341,1,wang_robust
30,10830,26037,0.05675409971858372,450,0.0009787444605025384,319999,0.6975418037235886,455,0.000989643619305462,0.1890660728804951,2,yang_harmfulness;zhao_topk
31,3493,23789,0.05185383792078927,438,0.0009525864793755218,321890,0.7016638655828543,1695,0.0036926350024305125,0.18954073124636242,1,yang_harmfulness
0,12564,452,0.0009831041240237078,312619,0.6814546453304734,2446,0.005329688654629636,33151,0.0722614228633834,0.19000721524312755,1,siren
31,13150,334458,0.7290599911498831,320,0.0006953663316265251,2358,0.005137863459698181,11589,0.025259890441655712,0.19003827784571584,1,yang_harmfulness
4,6390,2557,0.005571649980054539,233090,0.5080948052429314,381,0.0008283360690221928,113381,0.24714932501509534,0.19041102907677587,1,wang_robust
1,4909,1942,0.0042310534472949374,317427,0.6919352764353647,218,0.0004730234920468838,30556,0.06660475944466607,0.19081102820484314,1,wang_robust
29,9053,334780,0.7297618969767913,401,0.0008719327042338872,4286,0.009340579094105517,11175,0.02435744009277364,0.1910829622169761,1,yang_harmfulness
1,9911,1718,0.003742771132923961,333788,0.7275995038702913,419,0.0009111696759244121,14859,0.032387940298767744,0.19116034624447686,1,wang_robust
1,10912,1053,0.0022931830121351235,339277,0.7395646004041408,142,0.00030735627824244525,11141,0.02428332581291376,0.19161211637685804,1,wang_robust
31,10334,29233,0.06372084202541248,231,0.0005013613049344852,318610,0.6945140174081365,4243,0.009246846328400374,0.19199576676672095,1,yang_harmfulness
31,4512,16587,0.036154689581058136,158,0.00034223358641180074,334238,0.7285804281625544,1549,0.0033743795653851435,0.19211293272385235,1,yang_harmfulness
7,4026,129616,0.28253889364818824,144046,0.3139938659534257,79318,0.17289771575429808,287,0.0006234318835272294,0.1925134768098598,1,zhao_topk
30,559,14413,0.031415735333546954,519,0.001129152851982884,339066,0.7391046559026574,343,0.0007455024621199736,0.1930987616375768,1,zhao_topk
31,5041,21270,0.04636284171587637,85,0.00018310586788911632,332016,0.7237368419905351,1510,0.0032893661267223394,0.19339303892525575,1,yang_harmfulness
31,11321,346032,0.7542893639468906,2345,0.005109525646810579,420,0.0009133495076849968,6101,0.01329697373956678,0.1934023032102382,1,wang_robust
20,11031,128,0.0002768386335942592,319261,0.6959330878842771,444,0.0009656654699390301,35587,0.07757149303216777,0.19368677125499456,2,siren;wang_robust
31,7517,247773,0.5401012749835967,230,0.0004991814731739005,96596,0.21056084891368085,11069,0.02412637792615166,0.19382192082415078,1,yang_harmfulness
11,1756,666,0.0014495881207888376,128821,0.2808059273985234,429,0.0009329679935302593,226181,0.4930343476090515,0.19405570778047349,1,wang_robust
31,7866,21313,0.04645657448158151,329,0.0007149848174717875,331651,0.7229412033979218,2920,0.006362928909146792,0.19411892290153046,1,yang_harmfulness
30,11574,19958,0.04350290244598922,302,0.0006561293599360001,335982,0.7323820547530142,1593,0.003470292162850871,0.19500284468044757,1,yang_harmfulness
12,4319,44656,0.09734038726891059,1686,0.00367301651658525,311554,0.6791331245054507,81,0.00017438654084677745,0.19508022870794833,1,zhao_topk
24,684,18003,0.039241331354046095,338937,0.738823457605542,913,0.001988006565653263,158,0.00034223358641180074,0.1950987572779133,1,zhao_topk
31,11084,32574,0.07100365993752603,192,0.00041634786627168114,324191,0.7066796584639597,1611,0.003509529134541396,0.19540229885057472,1,yang_harmfulness
31,13691,84204,0.183548373736515,213,0.0004621243332439602,270828,0.5903572962238774,3915,0.008531861510928586,0.19572491395114125,1,yang_harmfulness
28,545,122,0.0002637596430307509,250668,0.5464118879304896,120,0.00025939997950958146,108524,0.23656188215393537,0.19587423242674132,2,siren;wang_robust
19,14185,29370,0.06401947897661259,320479,0.6985881229686692,9491,0.020686603407948975,168,0.0003640319040176479,0.19591455931431212,1,zhao_topk
13,13879,98,0.00021144368077671765,7815,0.017033205377208985,721,0.001569478867620997,351211,0.7655787126349588,0.19609821014014137,1,siren
31,11350,29068,0.063361169784916,109,0.00023542183014314954,331042,0.7216136858557256,2039,0.004442497128071656,0.1974131936497141,1,yang_harmfulness
29,6227,15977,0.03482499220710145,634,0.0013798335044501264,345567,0.7532757421782187,282,0.0006125327247243058,0.19752327515362364,1,zhao_topk
31,9818,25804,0.056246198918367483,171,0.00037057139929940207,333474,0.7269150366974677,3463,0.007546577555144294,0.19776959614256973,1,yang_harmfulness
30,3903,550,0.0011967276365610101,264,0.0005732957530337809,361887,0.7888505965109612,616,0.0013405965327596015,0.1979903041083289,1,yang_harmfulness
30,10725,11133,0.02426588715882908,242,0.0005253394543009171,351658,0.7665530974319402,563,0.0012250654494486116,0.1981423473736297,1,yang_harmfulness
18,3493,306020,0.6670699355423748,38090,0.08302761192891132,19940,0.043463665474298696,164,0.00035531257697530904,0.19847913138064002,1,zhao_topk
31,5335,23135,0.05042822794936687,232,0.0005035411366950699,338316,0.7374697820822189,2605,0.005676281904562606,0.19851945826821085,1,yang_harmfulness
31,1166,45710,0.09963792994456688,10,1.9618485845262463e-05,308002,0.6713903620918538,10838,0.023622836789456588,0.19866768682793062,1,yang_harmfulness
31,3261,6317,0.01376781739985308,360,0.0007825596020499138,340752,0.7427798522510033,17148,0.03737757519874616,0.1986769511129131,1,yang_harmfulness
3,13772,175,0.00037929072634174094,260707,0.5682952189749995,2166,0.004719335761665914,102259,0.2229052361738721,0.19907477040921978,1,siren
31,5772,20971,0.045711072019461535,38,8.065377514163457e-05,343358,0.7484604938190871,1459,0.003178194706932519,0.1993576035801557,1,yang_harmfulness
26,12894,301,0.0006539495281754154,353081,0.7696549980272522,677,0.0014735662701552694,11962,0.026072967688353814,0.19946387037848418,1,siren
31,7693,16238,0.035393928296614065,181,0.00039236971690524925,343563,0.748907359330007,6288,0.013704602278796123,0.1995995649055806,1,yang_harmfulness
0,3817,1628,0.0035465862744713363,350529,0.7640920673742401,357,0.0007760201067681596,14552,0.031718731948268235,0.20003335142593695,1,wang_robust
17,11957,26840,0.058504504622333246,322237,0.7024202672037773,17873,0.03895795322517008,449,0.0009765646287419538,0.20021482242000563,1,zhao_topk
18,5964,262,0.0005689360895126114,266081,0.5800096348563818,581,0.0012643024211391365,102303,0.22300114877133784,0.20121100553459284,1,siren
30,4727,40704,0.08872569215107978,343,0.0007455024621199736,314352,0.6852322937715667,13853,0.030195029547619514,0.2012246294830965,1,yang_harmfulness
31,10834,7080,0.015431029033179219,49,0.00010463192450806646,359501,0.7836495179302061,2630,0.005730777698577224,0.20122898914661766,1,yang_harmfulness
2,10014,87,0.00018746553141028575,185964,0.40536805369361595,259,0.0005623965942308573,183075,0.3990705197372867,0.20129710888913593,2,siren;wang_robust
0,4252,67,0.0001438688961985914,366179,0.7982064344273909,327,0.0007106251539506181,3053,0.00665284653330456,0.20142844375271116,2,siren;wang_robust
30,1795,13593,0.029628273289867488,411,0.0008937310218397344,355340,0.7745792379744131,626,0.0013623948503654487,0.20161590928412146,1,yang_harmfulness
30,10408,51760,0.11282591209610442,491,0.001068117562686512,319366,0.6961619702191385,190,0.0004119882027505117,0.20261699702016997,1,zhao_topk
30,9237,15401,0.033569409113004656,4687,0.01021469163009999,351594,0.7664135881992628,215,0.00046648399676512965,0.20266604323478313,1,zhao_topk
31,14113,23658,0.051568279960152674,335,0.0007280638080352958,345394,0.7528986312836375,2946,0.0064196045349219945,0.20290364489668686,1,yang_harmfulness
31,11202,15033,0.032767231025109485,362,0.0007869192655710832,346560,0.7554403151164794,10680,0.023278423371284204,0.20306822219461101,1,yang_harmfulness
22,14052,18731,0.04082824887575177,2029,0.004420698810465808,351575,0.7663721713958117,350,0.0007607612844440666,0.20309547009161832,1,zhao_topk
8,9966,187,0.00040544870746875755,361891,0.7888593158380036,1184,0.0025787409727717216,9566,0.02085009078999283,0.20317339907705922,1,siren
31,4064,20220,0.044074018367262414,82,0.00017656637260736216,349738,0.7623678204516176,3458,0.00753567839634137,0.20353852089695718,1,yang_harmfulness
13,8985,63732,0.13892285793382467,7979,0.017390697785944882,301548,0.65732172790904,281,0.0006103528929637211,0.20356140913044332,1,zhao_topk
5,10722,349,0.0007585814526834819,321394,0.7005826690296043,2838,0.006184182704778845,49568,0.10804772087690272,0.20389328851599234,1,siren
6,9066,1144,0.002491547702348333,14896,0.032468594073909375,368,0.0007999982561345915,358044,0.7804735030550343,0.20405841077185663,1,wang_robust
11,5659,77889,0.16978273616842252,11356,0.024751989641439473,285261,0.6218188080243967,175,0.00037929072634174094,0.2041832061401501,1,zhao_topk
30,9739,39227,0.08550608064069615,338,0.00073460330331705,335282,0.7308561725206049,543,0.0011814688142369172,0.20456958131971373,1,yang_harmfulness
31,12119,13463,0.029344895160991476,40,8.5013438662804e-05,359022,0.782605378516886,3556,0.007749301908878673,0.20494614725635477,1,yang_harmfulness
0,8727,174383,0.3801234220742843,178435,0.3889561003681736,23163,0.05048926323866324,202,0.0004381461838775283,0.20500173296624963,1,zhao_topk
26,12620,907,0.0019749275750897545,98340,0.2143624755041406,450,0.0009787444605025384,276751,0.6032684397418208,0.2051461468203884,1,wang_robust
31,4393,304242,0.6631941946720552,350,0.0007607612844440666,55368,0.12069074508829408,16674,0.036344334944229006,0.20524750899725558,1,yang_harmfulness
31,3474,8492,0.01850895147912484,328,0.0007128049857112028,364821,0.7952462228965168,3007,0.006552574272317663,0.20525513840841764,1,yang_harmfulness
17,11983,19068,0.04156285217906882,6778,0.014772719841482634,350769,0.7646152269967804,82,0.00017656637260736216,0.2052818413474848,1,zhao_topk
30,5542,8809,0.019199958147230196,225,0.0004882823143709769,357195,0.7786228258902977,10640,0.023191230100860816,0.20537557411318993,1,yang_harmfulness
0,10268,2871,0.006256117152878141,343825,0.7494784752512801,387,0.0008414150595857012,30093,0.06559549733951534,0.2055428762008148,1,wang_robust
0,12810,3303,0.007197804473450739,371529,0.8098685343465192,330,0.0007171646492323722,2338,0.005094266824486486,0.20571944257342217,1,wang_robust
25,11622,5051,0.011008150390952827,4731,0.010310604227565717,367859,0.8018685517851732,295,0.0006408705376119071,0.2059570442353259,1,zhao_topk
28,7903,10296,0.022441367975219673,301,0.0006539495281754154,363129,0.7915579475576076,4699,0.010240849611227006,0.2062235286680574,1,yang_harmfulness
31,2398,371839,0.8105442821923003,269,0.0005841949118367045,6371,0.013885528314924653,133,0.0002877377923971828,0.20632543580286472,2,yang_harmfulness;zhao_topk
31,3685,4429,0.009652295035869132,265,0.0005754755847943656,361965,0.7890206233882869,12315,0.02684244829984022,0.20652271057719765,1,yang_harmfulness
31,3540,13210,0.02879339772556354,141,0.00030517644648186054,364048,0.7935612129455849,2760,0.006014155827453237,0.2071684857362709,1,yang_harmfulness
29,7979,119886,0.2613291306176989,95800,0.2088257028322554,166505,0.3629507074643979,356,0.0007738402750075749,0.20846984529733995,1,zhao_topk
31,2646,27223,0.059339380186637196,176,0.00038147055810232566,333639,0.7272747089379642,21612,0.04710834417799634,0.20852597596517503,1,yang_harmfulness
1,3463,1451,0.0031607560528478414,375883,0.819359521832105,284,0.0006168923882454752,5132,0.011184716763560188,0.20858047175918962,1,wang_robust
1,11000,8373,0.018249551499615258,372164,0.8112527275144904,161,0.0003487730816935549,3088,0.006729140644925025,0.20914504818518106,1,wang_robust
29,11270,17482,0.038105639006781454,8313,0.018118761593980178,357926,0.7802162829072852,246,0.000534058781343256,0.20924368557234752,1,zhao_topk
31,2012,2307,0.00502669203990836,113,0.00024414115718548844,380102,0.8285562320300119,2115,0.004608164341876094,0.20960880739224547,1,yang_harmfulness
31,10575,25983,0.05663638880351214,356204,0.7764626126155584,398,0.000865393208952133,2289,0.004987455068217835,0.20973796242406015,1,wang_robust
31,7093,345434,0.7529858245540609,286,0.0006212520517666447,3522,0.007675187629018792,36687,0.07996930796881097,0.21031289305091433,1,yang_harmfulness
5,4644,338,0.00073460330331705,333419,0.7267951459506355,4325,0.00942559253276832,48346,0.1053839664654682,0.2105848270630473,1,siren
31,9187,18513,0.0403530455519443,115,0.0002485008207066579,366885,0.7997453956503637,1213,0.0026419560938286783,0.21074722452921085,1,yang_harmfulness
31,10459,139526,0.30414102639558277,203,0.00044032601563811304,245424,0.5349808501779832,2372,0.005168381104346366,0.21118264592338762,1,yang_harmfulness
31,3759,11273,0.02457106360531094,130,0.00028119829711542864,374264,0.8158303742117183,2191,0.004773831555680533,0.21136411691745632,1,yang_harmfulness
6,11170,98772,0.21530416282471318,144498,0.31497914990921,144889,0.3158314641275986,152,0.00032915459584829243,0.21161098286434252,1,zhao_topk
20,8337,7586,0.016534023904035088,295507,0.6441533642433477,309,0.0006713881822600932,85152,0.18561485424554933,0.21174340764379807,1,wang_robust
0,9846,1220,0.0026572149161527715,374778,0.8169508077366588,262,0.0005689360895126114,12340,0.026896944093854836,0.21176847570904475,1,wang_robust
0,11282,274,0.000595094070639628,229881,0.501099725123215,414,0.0009002705171214885,159125,0.3468635490712827,0.2123646596955647,2,siren;wang_robust
6,8885,1259,0.002742228354815575,385665,0.8406826361141447,402,0.0008741125359944719,2398,0.00522505673012157,0.21238100843376906,1,wang_robust
31,12358,6239,0.013597790522527471,78,0.0001678470455650233,382212,0.8331556770448457,1911,0.004163478662716811,0.21277119831891375,1,yang_harmfulness
0,2358,365,0.0007934587608528374,366968,0.7999263216864922,1182,0.002574381309250552,22417,0.04886310874526704,0.21303931762546566,1,siren
31,4609,17996,0.039226072531722,105,0.00022670250310081067,365359,0.7964189723837114,8132,0.017724212045314342,0.21339898986596215,1,yang_harmfulness
31,2836,1033,0.002249586376923429,332,0.0007215243127535417,388259,0.8463371197011015,2701,0.005885545753578739,0.21379844403608927,1,yang_harmfulness
31,9573,30157,0.06573500657219276,305,0.0006626688552177543,358368,0.7811797685454637,4669,0.010175454658409465,0.2144382246578209,1,yang_harmfulness
6,10951,12960,0.02824843978541736,377832,0.8236080139334846,2854,0.006219060012948201,366,0.0007956385926134221,0.2147177880811159,1,zhao_topk
31,9519,20072,0.043751403266695875,48,0.00010245209274748175,373069,0.8132254752578196,908,0.001977107406850339,0.2147641095060283,1,yang_harmfulness
26,4654,280,0.0006081730612031364,89003,0.1940093863555611,9066,0.01976017490970047,296006,0.6452411002918794,0.21490470865458602,1,siren
3,9013,1027,0.0022365073863599206,347722,0.7579732796222788,363,0.0007890990973316679,45288,0.09871804094160012,0.21492923176189263,1,wang_robust
21,1297,105,0.00022670250310081067,70784,0.1542950315094681,1444,0.0031454972305237482,322405,0.7027864789395555,0.21511342754566204,1,siren
31,3691,27179,0.05924346758917147,354,0.0007694806114864055,364471,0.7944832817803122,2950,0.006428323861964334,0.2152311384607336,1,yang_harmfulness
3,12571,235,0.0005100806319768241,371154,0.8090510974362999,3232,0.007043036418449224,20349,0.04435521666437784,0.21523985778777593,1,siren
13,12316,71741,0.15638113050434768,158277,0.3450150517383068,165544,0.36085588914247596,355,0.0007716604432469902,0.21575593295709436,1,zhao_topk
31,8193,27914,0.060845643933201236,87,0.00018746553141028575,365845,0.7974783706193556,2101,0.004577646697227908,0.21577228169529875,1,yang_harmfulness
29,14165,11866,0.02586370383933768,3421,0.007455024621199736,380663,0.8297791176477,90,0.0001940050266920399,0.21582296278373236,1,zhao_topk
30,1721,175095,0.3816754622878206,211,0.0004577646697227908,195463,0.4260742755874102,25400,0.055365546887091256,0.2158932623580112,1,yang_harmfulness
2,9255,770,0.0016762906238896483,386689,0.8429147838369835,453,0.0009852839557842926,8299,0.018088243949331992,0.21591615059149735,1,wang_robust
19,47,260,0.000564576425991442,393559,0.8578902280322005,383,0.0008326957325433623,2683,0.005846308781888214,0.21628345224315587,2,siren;wang_robust
31,5630,65870,0.1435833382379548,436,0.0009482268158543523,258631,0.5637698882400256,71968,0.1568759523140004,0.2162943514019588,1,yang_harmfulness
17,386,403,0.0008762923677550566,351766,0.7667885192620834,1866,0.004065386233490499,43241,0.0942559253276832,0.21649653079775305,1,siren
31,3840,2934,0.006393446553794978,280,0.0006081730612031364,371607,0.8100385612238448,22554,0.04916174569646715,0.2165504816338275,1,yang_harmfulness
2,8406,181271,0.39513810324119186,207955,0.4533047339406345,8593,0.018729114486943896,371,0.0008065377514163457,0.21699462235504666,1,zhao_topk
24,13069,411,0.0008937310218397344,317327,0.6917172932593062,498,0.0010833763850106048,80372,0.17519525842995437,0.21722241477402776,1,siren
29,2423,9613,0.02095254288274031,63018,0.13736645805676717,325615,0.7097837388910324,365,0.0007934587608528374,0.21722404964784817,1,zhao_topk
31,12839,34829,0.07591918055764456,127,0.0002746588018336745,362629,0.7904680316773152,1744,0.0037994467586991636,0.21761532944887313,1,yang_harmfulness
31,4097,29293,0.06385163193104756,1465,0.003191273697496027,368970,0.8042903448711829,24,5.0136130493448515e-05,0.21784584665755496,1,zhao_topk
31,5593,121799,0.26549914877569747,157,0.000340053754651216,272907,0.594889166454133,5160,0.01124575205285656,0.2179935302593346,1,yang_harmfulness
30,7463,379520,0.8272875699453516,19981,0.04355303857648267,229,0.0004970016414133158,936,0.002038142696146711,0.21834393821484854,1,wang_robust
31,6676,29638,0.06460367388844929,441,0.0009591259746572759,349212,0.76122122894555,21479,0.046818426553838575,0.2184006138406238,1,yang_harmfulness
0,6344,118,0.00025504031598841203,394128,0.8591305523039732,188,0.00040762853922934227,7154,0.015592336583462488,0.21884638943566337,2,siren;wang_robust
5,4205,145431,0.3170129329418355,143455,0.31270558538292015,112468,0.2451591386176815,386,0.0008392352278251164,0.21892922304256557,1,zhao_topk
31,5448,17502,0.03814923564199315,151,0.0003269747640877077,379985,0.8283011917140235,4160,0.009065920292271842,0.21896083060309404,1,yang_harmfulness
10,9064,203,0.00044032601563811304,297171,0.6477806042929607,214,0.00046430416500454493,104598,0.22800386266187975,0.2191722742838708,2,siren;wang_robust
30,5794,191115,0.4165963670923878,369,0.0008021780878951762,201091,0.438342368735981,9879,0.021532378131055845,0.21931832301182994,1,yang_harmfulness
9,4276,50442,0.10995289383565376,35123,0.07656005109525647,317221,0.6914862310926843,147,0.00031825543704536884,0.21957935786515997,1,zhao_topk
30,8716,15170,0.03306586797630959,185,0.0004010890439475881,387226,0.8440853534924174,465,0.0010114419369113092,0.21964093811239646,1,yang_harmfulness
0,12242,104,0.00022452267134022595,363094,0.7914816534459871,583,0.001268662084660306,39851,0.08686629565930101,0.21996028346532215,1,siren
31,5604,10180,0.022188507490991844,164,0.00035531257697530904,1165,0.002537324169320612,393413,0.857571972595155,0.2206632792081107,1,yang_harmfulness
31,486,19257,0.04197484038181933,457,0.0009940032828266315,384569,0.8382935405045439,958,0.002086098994879575,0.22083712079101733,1,yang_harmfulness
20,5270,84881,0.18502411983843087,151933,0.33118619904915736,168220,0.3666891189338007,373,0.0008108974149375151,0.2209275838090816,1,zhao_topk
23,1385,316,0.0006866470045841862,287343,0.626357217749934,2540,0.005534592840124599,115525,0.251822884309789,0.22110033547610797,1,siren
30,7146,1861,0.004054487074687575,63,0.00013514956915625253,403453,0.8794574834714257,608,0.0013231578786749238,0.2212425694984861,1,yang_harmfulness
31,9866,23113,0.050380271650634,205,0.00044468567915928247,380332,0.8290575933349464,3183,0.006936224662180573,0.22170469383173008,1,yang_harmfulness
0,10729,28858,0.06290340511519321,376985,0.8217616964322694,1077,0.0023454989743891567,285,0.0006190722200060599,0.22190741818546444,1,zhao_topk
31,6761,13697,0.029854975792968298,298,0.0006474100328936613,355743,0.7754577101739287,37775,0.08234096492432715,0.22207526523102947,1,yang_harmfulness
1,733,3243,0.007067014567815656,339475,0.7399962070927366,304,0.0006604890234571696,65177,0.1420727148278696,0.22244910637796977,1,wang_robust
31,3251,16257,0.03543534510006518,351,0.0007629411162046513,385728,0.8408199655150616,5914,0.012889345200337438,0.22247689923291722,1,yang_harmfulness
31,13933,24987,0.05446527636996976,101,0.0002179831760584718,381281,0.8311262536757413,1917,0.00417655765328032,0.22249651771876247,1,yang_harmfulness
0,846,197,0.00042724702507460473,373894,0.815023836460302,4033,0.008789081658677584,31189,0.06798459294911618,0.22305618952329256,1,siren
12,13860,44565,0.09714202257869738,26358,0.057453825713731414,338981,0.7389193702030077,37,7.847394338104985e-05,0.22339842310970437,1,zhao_topk
1,5786,263,0.0005711159212731962,387597,0.8448940710755943,96,0.0002070840172555482,22088,0.04814594409603467,0.22345455377753945,2,siren;wang_robust
0,12271,2479,0.005401623102728932,401798,0.875849861907658,433,0.0009416873205725982,5563,0.012124224252372202,0.22357934914583297,1,wang_robust
31,1739,405519,0.8839610158887937,228,0.000494821809652731,2469,0.005379824785123084,2166,0.004719335761665914,0.22363874956130889,1,yang_harmfulness
31,416,408069,0.8895195868782847,194,0.0004207075297928506,365,0.0007934587608528374,1872,0.004078465224054008,0.22370305459824608,2,yang_harmfulness;wang_robust
31,5509,15544,0.03388112505476827,17,3.487730816935549e-05,394733,0.860449350519127,793,0.0017264267543830967,0.2240229449091119,1,yang_harmfulness
31,11929,406908,0.8869888022042459,50,0.00010681175626865118,2615,0.005698080222168453,1642,0.0035771039191195226,0.22409269952545063,1,yang_harmfulness
31,8359,6646,0.014484982049085451,83,0.00017874620436794688,403461,0.8794749221255104,1499,0.003265387977355908,0.2243510095890799,1,yang_harmfulness
4,7169,2214,0.004823967686173981,321499,0.7008115513644657,356,0.0007738402750075749,88247,0.19236143354455904,0.22469269821755158,1,wang_robust
30,10139,9459,0.020616848791610264,333,0.0007237041445141264,401939,0.8761572181859004,1159,0.0025242451787571034,0.22500550407519548,1,yang_harmfulness
29,11929,26111,0.056915407268866985,7060,0.015387432397967525,379778,0.8278499665395824,66,0.00014168906443800668,0.22507362381771373,1,zhao_topk
31,12185,24463,0.053323044527423376,390,0.0008479545548674553,386618,0.8427600157819819,1861,0.004054487074687575,0.22524637548474008,1,yang_harmfulness
27,13732,74008,0.16132280910559324,184265,0.40166451953238247,155147,0.3381921783276767,149,0.0003226151005665383,0.22537553051655473,1,zhao_topk
30,3970,17008,0.0370723987522643,239,0.0005187999590191629,392940,0.8565409121723986,3424,0.00746156411648149,0.22539841875004088,1,yang_harmfulness
30,8562,72071,0.15710047498534063,46,9.809242922631231e-05,341337,0.7440550538309453,324,0.0007040856586688639,0.22548942672604527,2,yang_harmfulness;zhao_topk
28,2472,14323,0.03121955047509433,329031,0.7172300441851898,70230,0.15308740471410417,321,0.0006975461633871098,0.22555863638444384,1,zhao_topk
28,2128,270,0.0005863747435972892,359920,0.7845628674378912,1883,0.004102443373420439,51930,0.11319648349540383,0.22561204226257817,1,siren
1,7029,2526,0.0055040751954764135,405486,0.8838890814406944,440,0.0009569461428966912,6112,0.013320951888933213,0.2259177636670002,1,wang_robust
10,1656,16693,0.03638575174768011,1519,0.003308984612567602,396201,0.8636493435436653,170,0.00036839156753881735,0.22592811786786296,1,zhao_topk
31,6466,30831,0.06720421317882685,161,0.0003487730816935549,382964,0.8347949105288054,907,0.0019749275750897545,0.2260807060911039,1,yang_harmfulness
0,1726,1176,0.002561302318687044,396406,0.8640962090545852,391,0.00085013438662804,16896,0.03682825759507881,0.22608397583874476,1,wang_robust
7,3720,15722,0.034269135108152354,1925,0.004193996307364997,398467,0.8685888423131503,26,5.449579401461795e-05,0.22677661738067056,1,zhao_topk
11,4258,55,0.00011771091507157477,2409,0.005249034879488001,23,4.79562987328638e-05,413660,0.9017070262517138,0.22678043208625157,2,siren;wang_robust
18,9419,161441,0.3519120394287969,1031,0.0022452267134022595,255304,0.5565175879725602,211,0.0004577646697227908,0.22778315469612054,1,zhao_topk
7,7756,41621,0.09072459787553597,44216,0.09638126129425331,332388,0.7245477394054727,180,0.00039018988514466453,0.22801094711510164,1,zhao_topk
26,2776,95,0.0002049041854949635,2035,0.0044337778010293165,411911,0.8978945005024512,4565,0.009948752155308653,0.22812048366107104,1,siren
31,9692,4870,0.010613600842286993,9,1.7438654084677745e-05,411078,0.8960787006458841,2832,0.006171103714215337,0.2282202109641178,1,yang_harmfulness
31,1493,5220,0.011376541958491644,187,0.00040544870746875755,409674,0.8930182168540232,3858,0.008407611100575257,0.22830195465513972,1,yang_harmfulness
11,9409,210105,0.4579913722258916,73763,0.16078875032424997,135686,0.2957704724349375,77,0.00016566721380443857,0.22867906554972087,1,zhao_topk
1,12398,9395,0.02047733955893284,409364,0.892342469008242,197,0.00042724702507460473,2250,0.004902441629555031,0.2295373743054511,1,wang_robust
30,9114,418926,0.913186020302953,1526,0.003324243434891695,148,0.00032043526880595356,735,0.001599996512269183,0.22960767387972997,1,wang_robust
31,11314,14261,0.03108440090593808,107,0.0002310621666219801,402795,0.878023154172961,4410,0.009610878232418022,0.22973737386948476,1,yang_harmfulness
31,6588,10290,0.022428288984656163,423,0.000919889002966751,400304,0.8725931932573444,10863,0.023677332583471208,0.22990467595710962,1,yang_harmfulness
31,6109,1210,0.002635416598546924,237,0.0005144402954979935,419279,0.9139555009144394,1385,0.0030168871566492498,0.2300305612412834,1,yang_harmfulness
8,9373,167062,0.3641648737550436,24309,0.05298735043629332,231189,0.5039509450660598,115,0.0002485008207066579,0.23033791751952584,1,zhao_topk
31,2268,5164,0.011254471379898899,162,0.0003509529134541396,415153,0.9049615150702669,2269,0.00494385843300614,0.23037769944915654,1,yang_harmfulness
0,11793,230,0.0004991814731739005,314465,0.6854786147605127,2261,0.0049264197789214625,106715,0.23261856649903762,0.23088069562791141,1,siren
31,14211,15755,0.03434106955625165,129,0.0002790184653548439,404754,0.8822934445919464,3170,0.006907886849292971,0.23095535486571148,1,yang_harmfulness
31,4661,6112,0.013320951888933213,66,0.00014168906443800668,415311,0.9053059284884393,2548,0.005552031494209277,0.23108015023400494,1,yang_harmfulness
24,13267,18229,0.03973397333193824,342569,0.7467406065599858,63010,0.1373490194026825,243,0.0005275192860615018,0.23108777964516702,1,zhao_topk
31,7673,9461,0.020621208455131435,155,0.0003356940911300466,411208,0.8963620787747602,3546,0.007727503591272826,0.23126162122807362,1,yang_harmfulness
31,9538,124260,0.27086371473849646,379,0.0008239764055010234,297552,0.6486111201937435,2454,0.005347127308714314,0.23141148466161382,1,yang_harmfulness
18,13926,3248,0.0070779137266185795,419013,0.9133756656661239,325,0.0007062654904294487,5005,0.01090787812996593,0.23301693075328447,1,wang_robust
30,1529,2385,0.005196718917233968,728,0.0015847376899450901,424776,0.9259380361023736,436,0.0009482268158543523,0.23341692988135176,1,zhao_topk
26,225,150,0.000324794932327123,366121,0.798080004185277,3634,0.00791932878620428,58963,0.12852724026759615,0.23371284204285114,1,siren
0,8733,4926,0.010735671420879736,410857,0.8955969578267949,438,0.0009525864793755218,12894,0.02810457088921877,0.23384744665406726,1,wang_robust
0,1253,1052,0.002291003180374539,407623,0.8885473819130639,342,0.0007433226303593889,20133,0.043884373004091544,0.23386652018197235,1,wang_robust
27,4702,21415,0.046678917321161154,27294,0.05949414824163871,380091,0.8285322538806454,418,0.0009089898441638274,0.2339035773219023,1,zhao_topk
