variant,layer,neuron_index
zhao_relative_epsilon,29,7595
zhao_relative_epsilon,29,7839
zhao_relative_epsilon,29,7979
zhao_relative_epsilon,29,7999
zhao_relative_epsilon,29,8656
zhao_relative_epsilon,29,9083
zhao_relative_epsilon,29,9142
zhao_relative_epsilon,29,9228
zhao_relative_epsilon,29,9502
zhao_relative_epsilon,29,9595
zhao_relative_epsilon,29,10666
zhao_relative_epsilon,29,11270
zhao_relative_epsilon,29,11511
zhao_relative_epsilon,29,11605
zhao_relative_epsilon,29,11650
zhao_relative_epsilon,29,11791
zhao_relative_epsilon,29,11794
zhao_relative_epsilon,29,11819
zhao_relative_epsilon,29,11909
zhao_relative_epsilon,29,11929
zhao_relative_epsilon,29,12010
zhao_relative_epsilon,29,12211
zhao_relative_epsilon,29,12466
zhao_relative_epsilon,29,12657
zhao_relative_epsilon,29,12988
zhao_relative_epsilon,29,13822
zhao_relative_epsilon,29,14017
zhao_relative_epsilon,29,14025
zhao_relative_epsilon,29,14165
zhao_relative_epsilon,30,559
zhao_relative_epsilon,30,840
zhao_relative_epsilon,30,936
zhao_relative_epsilon,30,1124
zhao_relative_epsilon,30,1130
zhao_relative_epsilon,30,1171
zhao_relative_epsilon,30,1253
zhao_relative_epsilon,30,1529
zhao_relative_epsilon,30,1617
zhao_relative_epsilon,30,1777
zhao_relative_epsilon,30,1795
zhao_relative_epsilon,30,1969
zhao_relative_epsilon,30,2074
zhao_relative_epsilon,30,2196
zhao_relative_epsilon,30,2226
zhao_relative_epsilon,30,2730
zhao_relative_epsilon,30,2762
zhao_relative_epsilon,30,2792
zhao_relative_epsilon,30,3032
zhao_relative_epsilon,30,3086
zhao_relative_epsilon,30,3296
zhao_relative_epsilon,30,3342
zhao_relative_epsilon,30,3346
zhao_relative_epsilon,30,3364
zhao_relative_epsilon,30,3382
zhao_relative_epsilon,30,3600
zhao_relative_epsilon,30,3695
zhao_relative_epsilon,30,3700
zhao_relative_epsilon,30,3786
zhao_relative_epsilon,30,3903
zhao_relative_epsilon,30,4497
zhao_relative_epsilon,30,4893
zhao_relative_epsilon,30,4936
zhao_relative_epsilon,30,5042
zhao_relative_epsilon,30,5081
zhao_relative_epsilon,30,5442
zhao_relative_epsilon,30,5526
zhao_relative_epsilon,30,5905
zhao_relative_epsilon,30,5948
zhao_relative_epsilon,30,6083
zhao_relative_epsilon,30,6159
zhao_relative_epsilon,30,6220
zhao_relative_epsilon,30,6462
zhao_relative_epsilon,30,6539
zhao_relative_epsilon,30,6831
zhao_relative_epsilon,30,6894
zhao_relative_epsilon,30,6976
zhao_relative_epsilon,30,7095
zhao_relative_epsilon,30,7146
zhao_relative_epsilon,30,7305
zhao_relative_epsilon,30,7410
zhao_relative_epsilon,30,7463
zhao_relative_epsilon,30,7675
zhao_relative_epsilon,30,7813
zhao_relative_epsilon,30,8392
zhao_relative_epsilon,30,8562
zhao_relative_epsilon,30,8662
zhao_relative_epsilon,30,8716
zhao_relative_epsilon,30,8726
zhao_relative_epsilon,30,9114
zhao_relative_epsilon,30,9138
zhao_relative_epsilon,30,9237
zhao_relative_epsilon,30,9247
zhao_relative_epsilon,30,9433
zhao_relative_epsilon,30,9485
zhao_relative_epsilon,30,9499
zhao_relative_epsilon,30,9591
