layer,neuron_index,score,rank
26,2865,-0.16405771174044512,301604
27,3668,-0.16405798785455522,301605
18,8375,-0.16405821711962468,301606
23,2692,-0.164062422806657,301607
15,8418,-0.16406456625453217,301608
5,3753,-0.16406511364301204,301609
26,2999,-0.164066529804506,301610
0,11763,-0.1640675544321774,301611
2,1116,-0.16406830844884318,301612
6,11064,-0.16407168902723576,301613
10,8474,-0.1640721223425539,301614
4,6513,-0.1640748192786267,301615
30,5546,-0.16408184361302727,301616
24,14035,-0.16408891606990497,301617
13,3101,-0.16408990629198297,301618
1,7461,-0.16409074063354737,301619
27,3778,-0.16409712673795174,301620
11,3726,-0.16409826197110597,301621
30,2154,-0.16409906956107542,301622
19,13398,-0.1641013818943207,301623
5,13908,-0.16410199331181163,301624
1,5602,-0.16410408313725228,301625
27,11661,-0.16410491742749395,301626
6,11036,-0.16410638599765226,301627
3,11646,-0.16410835293262668,301628
0,2957,-0.16410970629255817,301629
28,5873,-0.1641113250605448,301630
26,12432,-0.16411337467628417,301631
31,9422,-0.16411531427336365,301632
27,4267,-0.1641154002882782,301633
27,9943,-0.16411573504484844,301634
21,9651,-0.16411652354606313,301635
5,8954,-0.1641227349399101,301636
24,4369,-0.16412530099862122,301637
25,96,-0.16412578537715405,301638
25,13421,-0.16412636670643882,301639
30,1777,-0.16412645675246298,301640
24,4338,-0.16412904728811167,301641
12,14095,-0.16413176236423227,301642
4,5912,-0.16413478417034136,301643
14,4979,-0.1641356182549558,301644
8,3021,-0.1641366222078276,301645
6,2683,-0.16413869896097782,301646
19,10117,-0.16413938111335022,301647
28,7430,-0.16413946918178335,301648
27,13981,-0.16414335891486426,301649
10,12678,-0.1641437429037293,301650
25,12103,-0.1641448069232653,301651
30,6626,-0.16414638936613835,301652
28,10804,-0.16414680606428733,301653
6,8310,-0.16415337540931726,301654
16,7678,-0.16415493728679134,301655
18,5992,-0.16416203601154794,301656
7,94,-0.16416386092907276,301657
27,483,-0.16416410506574552,301658
27,12989,-0.16416461328555504,301659
26,12419,-0.16416657418912112,301660
18,10920,-0.16417830638707995,301661
25,2571,-0.16418211049785897,301662
2,5358,-0.16418283295269362,301663
24,10406,-0.16418661432904613,301664
8,1366,-0.16418734277623448,301665
1,12939,-0.16418951442683444,301666
0,7145,-0.16419285204812628,301667
24,3580,-0.16419850874686684,301668
14,8403,-0.1642010847262762,301669
0,12973,-0.16421131765796515,301670
17,7475,-0.16421160665954987,301671
3,10276,-0.16421761700623025,301672
12,1742,-0.16421856726566217,301673
12,12084,-0.16421876514358166,301674
11,13294,-0.16421913283614956,301675
2,4796,-0.16423044438748885,301676
28,4192,-0.1642339196217315,301677
24,86,-0.16423803362607464,301678
4,1807,-0.16424218039612537,301679
25,6039,-0.16424463247703244,301680
27,8143,-0.16424560927518958,301681
23,13247,-0.16424689526758596,301682
5,3377,-0.16425235032615096,301683
6,2899,-0.16425408019103513,301684
8,7622,-0.16425504006916583,301685
10,6902,-0.1642557478441973,301686
23,4717,-0.16425597116726465,301687
8,4312,-0.16425665635199624,301688
16,5025,-0.16425701250066121,301689
9,10053,-0.1642571630851608,301690
0,337,-0.1642575886903291,301691
18,2932,-0.16425923156598116,301692
26,9392,-0.16426367158681335,301693
8,12692,-0.16426658874959116,301694
1,7739,-0.16426733570469285,301695
1,9660,-0.16426775700005675,301696
27,2048,-0.16426997297983645,301697
23,3377,-0.16427437847322868,301698
13,2343,-0.16427594621583833,301699
24,10124,-0.164277648183844,301700
20,4838,-0.164281877034026,301701
25,5741,-0.16428253252881533,301702
13,11993,-0.1642896007424384,301703
21,2135,-0.16429058722061443,301704
21,4362,-0.16429173014705467,301705
29,8262,-0.16429442323908858,301706
19,7691,-0.16429454478001584,301707
29,11816,-0.1642962134202657,301708
7,3851,-0.1642968835245427,301709
25,5629,-0.1642973180746211,301710
6,462,-0.16429947261728764,301711
16,14228,-0.16430045043669295,301712
21,6447,-0.16430362222349806,301713
15,10031,-0.1643061154006819,301714
20,10342,-0.164307577530842,301715
24,1106,-0.1643109753778634,301716
11,3765,-0.16431293669926028,301717
26,13899,-0.1643131129652074,301718
29,6577,-0.16431346965153942,301719
7,8488,-0.16431792794170777,301720
29,10547,-0.1643206047139963,301721
19,11168,-0.16432103342848506,301722
0,1132,-0.16432148920000708,301723
27,502,-0.16432544402503793,301724
10,6038,-0.16432657020757185,301725
3,10598,-0.16433125476552893,301726
0,8862,-0.16433596466555306,301727
12,5120,-0.16433680183601104,301728
16,275,-0.164339448883759,301729
19,2094,-0.1643401180798095,301730
12,2843,-0.1643428722588449,301731
17,11635,-0.16434385569143606,301732
26,4712,-0.1643438900900453,301733
17,7001,-0.16434549187219896,301734
22,4426,-0.16434638877444604,301735
3,2637,-0.16435276177499916,301736
5,10519,-0.16435342225532393,301737
6,12782,-0.16435454528303123,301738
24,7970,-0.16435533318295276,301739
13,12272,-0.16435634980110495,301740
21,4320,-0.16435646517114888,301741
30,8765,-0.1643585177444948,301742
4,12652,-0.1643594529261754,301743
22,13928,-0.1643623210367204,301744
15,8745,-0.16436679071965818,301745
7,3997,-0.16437297603691264,301746
23,6145,-0.16437563555427084,301747
22,7532,-0.1643766683921441,301748
7,12224,-0.16437823322472483,301749
14,4821,-0.1643841984226983,301750
12,13856,-0.16438685644660248,301751
8,10100,-0.1643870772922392,301752
28,10110,-0.16438919235171745,301753
7,1095,-0.16439089776717503,301754
29,385,-0.16439595148882163,301755
19,6746,-0.16439892719122604,301756
3,9015,-0.1644023149986937,301757
13,699,-0.16440786772750302,301758
1,433,-0.1644090138251226,301759
7,2088,-0.16440996194261037,301760
22,3768,-0.16440999514191704,301761
23,5864,-0.16441439711451983,301762
13,4654,-0.1644181013293769,301763
23,9328,-0.16441907184518825,301764
15,11760,-0.16441957079071734,301765
0,5700,-0.1644224359311588,301766
10,2340,-0.16442392141449652,301767
29,14134,-0.16442617430657608,301768
4,4952,-0.16442744178403826,301769
21,9906,-0.16442758971705196,301770
12,10869,-0.16442766080208684,301771
24,8585,-0.16442919166063288,301772
30,2897,-0.16443044866685871,301773
7,11622,-0.16443173720033624,301774
1,11355,-0.16443274957306764,301775
5,2352,-0.16443308900003814,301776
14,6091,-0.16443351594980507,301777
20,7536,-0.16443372920443358,301778
28,1684,-0.16443547170176825,301779
25,6757,-0.164436994982386,301780
25,5659,-0.16443731866151165,301781
25,11895,-0.16443844792126278,301782
15,13823,-0.16444683742445276,301783
17,1081,-0.1644479681633068,301784
2,3515,-0.16444960962074007,301785
29,5756,-0.164451814183473,301786
2,8399,-0.16445309698002114,301787
14,3806,-0.16445358267631616,301788
27,11040,-0.1644549656861209,301789
31,7516,-0.1644586074511413,301790
6,12418,-0.16445889078934678,301791
0,851,-0.16445998316390806,301792
7,4391,-0.16446090902800795,301793
27,3420,-0.16446311558566645,301794
22,9453,-0.16446497271271215,301795
29,4170,-0.16446580626046806,301796
29,6372,-0.1644677895289711,301797
23,6865,-0.16446821523571473,301798
16,8264,-0.16447191267610775,301799
19,10145,-0.16447426679521915,301800
4,7334,-0.1644751547130176,301801
5,3875,-0.16447525014111963,301802
21,5921,-0.1644776641424762,301803
31,10646,-0.16448023360014222,301804
14,7823,-0.1644812005032505,301805
21,6013,-0.164483891316908,301806
12,10853,-0.16448491317175962,301807
21,1157,-0.16448581619494584,301808
24,2424,-0.16448949116791284,301809
10,14266,-0.16449160900226195,301810
2,12586,-0.16449246099788142,301811
1,9937,-0.1644932405632614,301812
29,5199,-0.16449891051873186,301813
14,2410,-0.16450438704981382,301814
1,12421,-0.16450514220817894,301815
19,11584,-0.16450891888421224,301816
13,13215,-0.16450902976788284,301817
3,13144,-0.1645129987545316,301818
0,4294,-0.16451910320355814,301819
27,12256,-0.16451928317231643,301820
9,1405,-0.16452620492919182,301821
11,8321,-0.16452857855505784,301822
20,4729,-0.16452864159081293,301823
19,2837,-0.16453221240107177,301824
30,4420,-0.16453448392825432,301825
7,5088,-0.16453565895071504,301826
7,6564,-0.16453568614084296,301827
24,3558,-0.16453938729630027,301828
24,1284,-0.16454103846302517,301829
14,12552,-0.16454118107431265,301830
29,7435,-0.16454528017600695,301831
26,4924,-0.16454772119151626,301832
27,13319,-0.16454811510382553,301833
20,902,-0.16454849810874733,301834
10,4152,-0.1645488821605597,301835
0,1572,-0.16455368144477783,301836
1,3086,-0.16455501085912602,301837
29,1214,-0.16455927022821532,301838
19,570,-0.16455928663161346,301839
2,5447,-0.16456066033313538,301840
8,11682,-0.1645643775513661,301841
17,9958,-0.1645682140315473,301842
22,10549,-0.16457166211386234,301843
31,13518,-0.16457452029126973,301844
8,5454,-0.1645760973787671,301845
25,1322,-0.16457663944249673,301846
10,599,-0.16457784470412679,301847
19,3987,-0.16458419088775308,301848
22,3960,-0.16459001003285578,301849
22,5859,-0.16459251935845604,301850
23,8715,-0.1645978768012139,301851
23,6762,-0.1645980662258089,301852
2,10464,-0.16459989513037127,301853
29,5246,-0.16460113777981453,301854
27,6334,-0.16460159340099523,301855
5,12526,-0.16460183649939808,301856
19,11015,-0.16460206375025288,301857
17,14238,-0.1646025436551659,301858
4,4447,-0.1646046716531918,301859
18,6168,-0.16460657402962636,301860
21,3554,-0.16460791899182942,301861
12,6504,-0.16461593620073095,301862
4,1594,-0.16461792198307743,301863
1,7169,-0.16461852177294417,301864
11,7441,-0.16461882019950094,301865
13,8302,-0.1646236583659426,301866
1,2426,-0.1646249293895305,301867
10,6156,-0.1646262879520402,301868
21,1349,-0.16462965271212077,301869
4,2909,-0.16463249162519397,301870
22,6487,-0.1646334948228157,301871
19,4937,-0.16463353170294237,301872
25,10921,-0.16463637957398947,301873
8,8579,-0.16463730489276784,301874
0,3580,-0.16464096926432248,301875
14,2424,-0.16464225786697403,301876
2,3071,-0.1646426245193199,301877
17,7524,-0.1646433787500945,301878
27,4647,-0.1646438626297544,301879
0,6132,-0.16464709763174162,301880
2,13394,-0.16464718746773446,301881
29,13266,-0.16465289561082522,301882
2,1095,-0.1646578990450842,301883
25,13713,-0.16465842327557098,301884
18,7800,-0.1646612967116676,301885
5,978,-0.16466291254221102,301886
16,1879,-0.16466342308208906,301887
12,8631,-0.1646635267939813,301888
15,2063,-0.16466372986767314,301889
0,6261,-0.16466475847116763,301890
18,3941,-0.16466714084515463,301891
21,5197,-0.16467337151744005,301892
12,13133,-0.16467596576357127,301893
0,2552,-0.1646788694313811,301894
10,7981,-0.16467982534495257,301895
27,4439,-0.16468050012014973,301896
27,2158,-0.16468244856309786,301897
27,7216,-0.16468296567802143,301898
22,10032,-0.16468767627810807,301899
29,4958,-0.1646909255083088,301900
17,7632,-0.1646929375907027,301901
3,10197,-0.16469388416497363,301902
25,5420,-0.16469406985402946,301903
16,12183,-0.16469839145197787,301904
0,12581,-0.16469919866024446,301905
4,12703,-0.1647023482438933,301906
16,5020,-0.16470375837991666,301907
4,8133,-0.16470627982996575,301908
24,2346,-0.16470743447289277,301909
28,2003,-0.16470774297437624,301910
31,9427,-0.16470776119213634,301911
18,3561,-0.16470821072139016,301912
2,1397,-0.1647089624460713,301913
13,6535,-0.16470921282411255,301914
17,13094,-0.16470953285041906,301915
17,6109,-0.1647117998180486,301916
19,9777,-0.16471543008403794,301917
16,7926,-0.16471836859627673,301918
23,10767,-0.16471898423461231,301919
31,4825,-0.16472331309761756,301920
22,2742,-0.16472506892626973,301921
23,981,-0.16473041985931433,301922
14,9360,-0.16473067581326745,301923
20,11935,-0.1647375832027931,301924
25,13758,-0.164742992024216,301925
29,6854,-0.16474299542470897,301926
25,6881,-0.16474842178702068,301927
26,2345,-0.16474988686023045,301928
22,8792,-0.16475507609903883,301929
19,7881,-0.1647584573562006,301930
7,1754,-0.16475912720913666,301931
8,11669,-0.1647609884317228,301932
26,13893,-0.1647623664916799,301933
14,4389,-0.1647636288834305,301934
16,820,-0.16476576971832668,301935
0,6098,-0.1647719057671442,301936
4,6540,-0.16477195085142102,301937
16,7055,-0.16477255261400184,301938
2,13887,-0.16477271308825447,301939
31,5368,-0.1647733589752701,301940
14,10664,-0.1647740934919987,301941
18,267,-0.16478717915079918,301942
28,9392,-0.16478847702336916,301943
3,13087,-0.16479047856906814,301944
29,2674,-0.16479457237240924,301945
5,9945,-0.16479600685348422,301946
15,10943,-0.1647977937638917,301947
11,13899,-0.16479814911116156,301948
22,2993,-0.16480074185053759,301949
21,3915,-0.16480677852062983,301950
7,4627,-0.16480729782419673,301951
21,5918,-0.1648074172932171,301952
29,1701,-0.1648109648766149,301953
12,10639,-0.1648146068363391,301954
19,917,-0.1648187942278718,301955
16,7591,-0.16481937872450395,301956
14,7634,-0.16482150334264642,301957
5,9428,-0.16482217739349167,301958
2,12874,-0.1648229431383238,301959
3,4305,-0.164823885752942,301960
12,2517,-0.16482668228056957,301961
3,9849,-0.16483461827584098,301962
9,11330,-0.16483917200051956,301963
29,6033,-0.16483994076898562,301964
7,4893,-0.16484118919424295,301965
16,13399,-0.16484309561336818,301966
24,4829,-0.1648450317436676,301967
25,9710,-0.16484755678975987,301968
3,11075,-0.1648517964077588,301969
25,14250,-0.16485282032991824,301970
25,1938,-0.1648535132182806,301971
4,8735,-0.16485399355330166,301972
26,1873,-0.16486034543715697,301973
29,10285,-0.16486118651156434,301974
8,1006,-0.1648629111712727,301975
28,12783,-0.16486766169867909,301976
24,7650,-0.16486903383859802,301977
9,12568,-0.16487902683686245,301978
15,734,-0.1648805576876708,301979
24,7086,-0.16488241659308464,301980
14,11686,-0.16488957516430391,301981
27,6970,-0.1648901713350701,301982
6,12204,-0.16489097949030534,301983
31,10715,-0.164894847823744,301984
3,13516,-0.16489743525976067,301985
3,5501,-0.16490040460518857,301986
2,13271,-0.1649043221114843,301987
2,10932,-0.16490940859661618,301988
13,2524,-0.16491070167329377,301989
30,14008,-0.16491232934290614,301990
0,6104,-0.1649143528909002,301991
28,8407,-0.1649150667780216,301992
30,12527,-0.164920150399582,301993
27,8638,-0.16492448606124027,301994
27,11735,-0.16493056119724275,301995
0,8922,-0.16493175391745915,301996
5,3330,-0.16493257020019225,301997
9,8195,-0.1649332643929501,301998
18,10252,-0.16493681289030504,301999
16,8339,-0.16493724263308135,302000
20,6042,-0.16493765005375563,302001
4,10844,-0.1649381182120848,302002
12,5348,-0.1649415134489997,302003
28,1302,-0.16494461005302838,302004
24,2130,-0.16494869875773877,302005
25,10982,-0.1649609399530283,302006
31,2494,-0.1649618308785649,302007
14,12309,-0.16496379866554378,302008
6,2431,-0.16496801495054103,302009
22,3263,-0.16497267016681194,302010
20,6281,-0.16497302010657758,302011
23,8883,-0.16497405516810598,302012
2,3434,-0.16497654710495108,302013
17,4404,-0.16497718258113808,302014
24,2133,-0.1649800517689298,302015
26,7498,-0.16498511405768684,302016
27,11765,-0.16498592291598413,302017
10,13139,-0.16498790105665986,302018
11,12064,-0.1649889818871484,302019
16,12133,-0.16499213003425614,302020
2,14038,-0.16499324971276874,302021
30,11838,-0.16499575220287668,302022
18,1502,-0.16499603354684503,302023
14,588,-0.16500846446996362,302024
21,5309,-0.1650095989788698,302025
18,10035,-0.16501592913804902,302026
9,5167,-0.16501911542879252,302027
0,1927,-0.16502213082256426,302028
3,8950,-0.16502481502024186,302029
16,11793,-0.16502691617761248,302030
22,597,-0.16502826752155836,302031
13,6289,-0.16504824935012613,302032
24,709,-0.16504971261702456,302033
22,2224,-0.16504977491733863,302034
5,7006,-0.1650499774720921,302035
3,4098,-0.165051365254207,302036
21,2659,-0.1650610353408254,302037
23,4373,-0.1650617614418661,302038
10,3314,-0.1650637638986552,302039
16,9720,-0.16506434068314282,302040
7,7137,-0.16506449987375674,302041
24,10794,-0.16506646954097598,302042
31,13410,-0.16506775803391047,302043
17,6075,-0.16506827640330615,302044
8,11845,-0.16507012418045794,302045
22,12090,-0.16507268052701915,302046
10,9701,-0.16508248953673502,302047
25,12767,-0.16508266830199103,302048
4,13686,-0.1650827530902489,302049
29,6017,-0.16508358643778068,302050
1,753,-0.16508796908674914,302051
8,13061,-0.1650881055364579,302052
30,5268,-0.16508891833148157,302053
15,1274,-0.1650917512341108,302054
25,7749,-0.16509190448061087,302055
23,11504,-0.16509396100519128,302056
5,7989,-0.16509785671084065,302057
19,12907,-0.16510198464904072,302058
8,14038,-0.1651020047643444,302059
8,10003,-0.16510247184664614,302060
12,5136,-0.1651027100015308,302061
8,13521,-0.1651040821131431,302062
6,2543,-0.16510424616628938,302063
27,13269,-0.1651101896139075,302064
24,9412,-0.16511118049316567,302065
23,13857,-0.1651140356218461,302066
28,5209,-0.1651157285591648,302067
10,1970,-0.1651163322623581,302068
13,10278,-0.16511852094390983,302069
1,1960,-0.16512204375993242,302070
25,5159,-0.16512246834670674,302071
23,6391,-0.16512480842995564,302072
22,6858,-0.16512489111157092,302073
16,5877,-0.1651308293333085,302074
16,3335,-0.16513113452720452,302075
20,565,-0.16513200179406579,302076
10,9360,-0.1651436687828378,302077
22,8659,-0.1651440442079008,302078
30,3503,-0.16514970001493554,302079
7,7130,-0.1651521773085357,302080
23,5163,-0.16515456753173813,302081
16,10040,-0.1651576074365264,302082
4,1784,-0.16515963818474705,302083
11,259,-0.16516765104154943,302084
22,2099,-0.16516892006746314,302085
20,11800,-0.16516948588561509,302086
22,3747,-0.16517018212127849,302087
29,5647,-0.16517195756477224,302088
9,1267,-0.16517305826983972,302089
5,9851,-0.16517365493965142,302090
2,571,-0.16517442246917258,302091
19,4357,-0.16517988714232876,302092
2,1368,-0.16518699845180862,302093
5,11281,-0.16518959065218738,302094
10,6087,-0.1651956993526369,302095
8,4989,-0.1651971451360949,302096
4,8313,-0.1652040592963072,302097
20,7177,-0.16520530815234388,302098
29,4617,-0.16520565697950546,302099
6,757,-0.1652059923285479,302100
10,8641,-0.1652113244295481,302101
3,2045,-0.1652122717951878,302102
7,7383,-0.16521340806077678,302103
3,13636,-0.1652138976420765,302104
12,5122,-0.16521525952982044,302105
22,5658,-0.16521533441005906,302106
24,3173,-0.1652185237502358,302107
5,2300,-0.1652225511682085,302108
14,1860,-0.16522304300387047,302109
7,2416,-0.16522309812850888,302110
22,3443,-0.16522398652417264,302111
6,10875,-0.1652261106711941,302112
20,10515,-0.16522916713697788,302113
30,5988,-0.16523059974023205,302114
23,9499,-0.16523409432834568,302115
28,14298,-0.16523533530795206,302116
4,13698,-0.16523713731452702,302117
11,882,-0.165242725200577,302118
0,9982,-0.16524629389011938,302119
20,8041,-0.16524737528247344,302120
0,2944,-0.16524902043395642,302121
11,136,-0.16525024949744016,302122
23,812,-0.1652547877614125,302123
7,12750,-0.16525614025300034,302124
25,6169,-0.1652641735457065,302125
27,2104,-0.16526605877690484,302126
28,12162,-0.16526695151965612,302127
13,8850,-0.16527066605300328,302128
17,11511,-0.1652717061398612,302129
27,1434,-0.16527617504991646,302130
20,1239,-0.165277795808554,302131
22,9119,-0.16528215092569054,302132
31,2520,-0.16528421683044386,302133
5,3528,-0.16528494806593894,302134
6,2248,-0.16528682406171655,302135
1,12155,-0.16528695092550122,302136
12,8934,-0.1652901316545942,302137
1,1405,-0.1652941439955816,302138
18,11526,-0.16529612233122717,302139
20,13488,-0.16529634794438539,302140
25,10486,-0.1652993995435632,302141
26,9113,-0.1653037667880876,302142
18,11667,-0.16530933451407373,302143
29,9912,-0.16531032716068256,302144
27,12296,-0.16531285685859398,302145
12,9415,-0.16531597922986838,302146
21,964,-0.16531859858866224,302147
20,472,-0.16532212267643803,302148
22,5512,-0.1653227951629861,302149
15,7247,-0.16532379528032565,302150
10,3702,-0.1653243962203245,302151
29,2591,-0.16532783801616072,302152
26,1597,-0.16532925225760864,302153
10,7659,-0.16533152254671232,302154
14,5720,-0.1653318048976132,302155
17,9993,-0.16533594611960314,302156
25,5960,-0.16533651377539382,302157
15,11596,-0.16533909228735147,302158
20,6499,-0.1653398812447502,302159
31,371,-0.1653406236524901,302160
6,10209,-0.1653448920398847,302161
30,345,-0.16534492041472085,302162
1,4457,-0.16534684916273432,302163
12,12943,-0.1653471053373658,302164
25,4240,-0.16534942169304895,302165
26,13307,-0.16535101104770628,302166
24,8870,-0.16535315905957204,302167
8,2320,-0.16535824113945233,302168
5,2993,-0.1653586958585124,302169
12,3195,-0.16535886699950883,302170
11,2647,-0.16536104562565726,302171
0,10433,-0.16536118199421312,302172
12,11218,-0.16536197027236593,302173
10,3880,-0.16536234462550975,302174
26,10408,-0.16536414818141415,302175
0,5770,-0.16536532226169212,302176
13,10130,-0.16536560750451726,302177
4,9705,-0.16536570240755447,302178
12,7927,-0.165367657611701,302179
9,5022,-0.16536770944519286,302180
15,11984,-0.1653683561838875,302181
25,10560,-0.16537141624902132,302182
15,13297,-0.16538034074284055,302183
4,3517,-0.16538498442841243,302184
13,13650,-0.16538804816874197,302185
6,832,-0.16538823868860839,302186
25,3636,-0.16539007581058307,302187
29,8991,-0.16539056494719465,302188
4,11197,-0.165390875897268,302189
0,7193,-0.16539250214666362,302190
1,4084,-0.16539640055906388,302191
28,12592,-0.16539998836216238,302192
2,8588,-0.16540035785220666,302193
2,7822,-0.16540106885634123,302194
1,9580,-0.16540133441142585,302195
2,7503,-0.16541118948654193,302196
23,6142,-0.16541772901708462,302197
0,8272,-0.16542177429620833,302198
26,8503,-0.1654298530957321,302199
7,2946,-0.16543086288562256,302200
10,7756,-0.16543495621660856,302201
12,10578,-0.16543532024890248,302202
23,4249,-0.16543689757567015,302203
17,7128,-0.16543743311082076,302204
20,9732,-0.16543939943552852,302205
0,9034,-0.16544020272929863,302206
1,1575,-0.1654404593937506,302207
24,13044,-0.16544217340809508,302208
14,11729,-0.1654431828943773,302209
4,7038,-0.1654441485138742,302210
5,4918,-0.16544460304638978,302211
3,6848,-0.1654467113461377,302212
10,4500,-0.1654474355628951,302213
31,1720,-0.16544776134795036,302214
17,6131,-0.16545058656856246,302215
13,7140,-0.1654520879310785,302216
15,5691,-0.16545854236425533,302217
14,762,-0.1654617662636317,302218
29,10993,-0.16546251507789259,302219
11,9194,-0.16546434070013288,302220
26,7537,-0.16546576344562428,302221
12,3188,-0.16546649899482213,302222
13,10099,-0.16546877561397705,302223
12,11087,-0.16547062106586305,302224
4,9687,-0.16547169571918277,302225
1,1429,-0.1654724032416036,302226
21,1824,-0.16547532397409445,302227
0,11098,-0.16547863609987354,302228
9,5301,-0.1654796599943744,302229
11,845,-0.16548381822176042,302230
16,5036,-0.1654981290561464,302231
12,9891,-0.1655073293159111,302232
9,4787,-0.16550752072328942,302233
23,3427,-0.1655096934677842,302234
0,13179,-0.1655124199370271,302235
28,6126,-0.16551264613001057,302236
30,1399,-0.16551347066369232,302237
15,10601,-0.16551486508350138,302238
3,914,-0.16551668628163652,302239
2,7899,-0.1655173612856811,302240
18,10849,-0.16552004595699957,302241
5,2006,-0.16552421078592966,302242
27,11802,-0.1655242316613013,302243
20,93,-0.16553227168020046,302244
8,9036,-0.16553484869245483,302245
5,3383,-0.16553491929010106,302246
3,4005,-0.16553677070391049,302247
11,7130,-0.16553713679372256,302248
26,12725,-0.16553760262885797,302249
25,471,-0.1655377296021582,302250
16,6222,-0.16553942129570223,302251
19,5171,-0.1655398722270589,302252
0,412,-0.1655451458140973,302253
20,13037,-0.16554979586307453,302254
21,7919,-0.16554986985804893,302255
21,11897,-0.1655503578816297,302256
10,2541,-0.16555139135033847,302257
29,5950,-0.16555253299983416,302258
24,4635,-0.165557836953655,302259
0,3975,-0.1655611130668269,302260
2,5673,-0.1655618197671985,302261
27,10034,-0.16556309928283558,302262
21,8564,-0.16556363301121357,302263
20,8381,-0.16556677531046196,302264
8,5719,-0.16556961461336017,302265
22,9227,-0.16557104782012075,302266
6,10307,-0.1655718461850502,302267
20,9535,-0.16557214692501232,302268
26,13409,-0.16557273397522884,302269
29,12410,-0.16557311041624026,302270
2,5812,-0.1655734669532424,302271
25,13858,-0.1655737193031796,302272
23,13676,-0.1655847149345379,302273
21,9577,-0.1655864730197393,302274
6,1204,-0.16558675982812082,302275
27,2349,-0.16558760475509526,302276
9,10982,-0.16558794919001224,302277
7,13426,-0.1655885595607588,302278
21,10586,-0.16558892650940862,302279
19,10384,-0.16559124176402176,302280
7,10682,-0.16559455346622973,302281
7,6516,-0.16559473988646578,302282
6,5271,-0.16559529820620222,302283
1,10809,-0.16559539979717144,302284
25,11682,-0.16559976433871162,302285
29,6193,-0.16560073878956177,302286
15,10443,-0.16560507883288808,302287
4,9979,-0.16560508842373883,302288
15,10729,-0.16560822873271208,302289
27,14187,-0.16560852196883494,302290
23,1452,-0.16560931563183498,302291
16,1085,-0.16560999895477274,302292
21,13020,-0.1656160690521832,302293
1,8198,-0.16561695340743937,302294
1,8327,-0.16561864197605974,302295
14,1113,-0.1656187883912336,302296
15,10046,-0.16561917097755788,302297
4,9314,-0.16562047667214264,302298
16,4460,-0.16562154110389798,302299
6,11793,-0.16562692845485888,302300
14,9952,-0.16563041897263645,302301
30,9182,-0.16563411608016024,302302
29,7028,-0.1656342608295317,302303
15,13953,-0.1656378753594813,302304
23,10066,-0.16563958878335241,302305
16,1566,-0.16564015347791403,302306
8,12057,-0.165641429682151,302307
19,1952,-0.16564161726505616,302308
17,6681,-0.16564196155980923,302309
22,9054,-0.16564411454397432,302310
2,12240,-0.1656441391051305,302311
4,1436,-0.1656441881215365,302312
0,3022,-0.16564714871179986,302313
30,9939,-0.16564715379810255,302314
5,13652,-0.16564895773791147,302315
11,10259,-0.16564990728837367,302316
8,10202,-0.16565030636353786,302317
12,7778,-0.16565099448567253,302318
29,5344,-0.16565601272647687,302319
6,3982,-0.1656564438799635,302320
24,5839,-0.16565688777537388,302321
15,9817,-0.16565764861166696,302322
9,12702,-0.16565920451009233,302323
21,5048,-0.16566145931298384,302324
29,5649,-0.16566515308213492,302325
11,10610,-0.16566553401184164,302326
3,9091,-0.1656706062032064,302327
24,13635,-0.16567747441253128,302328
30,11260,-0.16567767632462074,302329
1,2969,-0.1656815225096762,302330
11,2947,-0.16568214248557733,302331
22,4814,-0.16568264783983375,302332
30,5572,-0.16568401750632397,302333
16,8323,-0.16568597080625092,302334
24,7392,-0.16568746640097837,302335
14,8395,-0.16568970213123071,302336
20,7860,-0.16568988905469337,302337
30,6541,-0.16569204757013883,302338
28,10666,-0.16569470935794378,302339
9,2865,-0.16569515495965248,302340
28,2301,-0.165700385562858,302341
2,5528,-0.16570054888372027,302342
27,7878,-0.16570236608758798,302343
13,2155,-0.1657077360473467,302344
9,1008,-0.16571139578943145,302345
19,8957,-0.16571243525786622,302346
29,5882,-0.16571395148749388,302347
29,7703,-0.16571579435317763,302348
26,11336,-0.16571709190586903,302349
24,10715,-0.16572200103066925,302350
31,3627,-0.1657225769277897,302351
2,8698,-0.16572259218725588,302352
25,3286,-0.16572374654925573,302353
0,2829,-0.1657252685362537,302354
10,12263,-0.16573027278926014,302355
8,8485,-0.1657304729423385,302356
11,5884,-0.16573245920050153,302357
7,6831,-0.16573446997842722,302358
15,14305,-0.16573710855769755,302359
18,693,-0.16573972793747588,302360
13,3934,-0.16573998245724927,302361
17,3503,-0.1657442756505129,302362
29,11177,-0.1657465913521303,302363
9,2348,-0.16574822078515494,302364
4,8674,-0.16574912110204262,302365
4,10304,-0.16575285977800341,302366
18,2944,-0.1657602384845905,302367
17,5251,-0.1657610640502673,302368
24,2378,-0.16576719340840976,302369
28,11591,-0.16577020820796998,302370
2,8899,-0.16577435095332008,302371
17,4192,-0.16577445177149755,302372
15,4742,-0.16577631384516203,302373
13,6299,-0.1657765089085686,302374
16,2151,-0.16577807699440167,302375
1,10139,-0.16578024710580117,302376
5,3161,-0.16578325899604943,302377
3,13777,-0.16578507830201145,302378
5,3686,-0.16578564329071543,302379
0,710,-0.16578845079486826,302380
29,4691,-0.1657885482855257,302381
26,4222,-0.16579111380021208,302382
5,7948,-0.16579520359286284,302383
