global_rank,layer,neuron_index,layer_rank,abs_weight,entry_threshold
317582,30,3325,10896,0.0008894116,0.98942893
317583,5,13232,8625,0.0036658652,0.98942894
317584,13,13016,9798,0.001087512,0.98942894
317585,31,14305,10644,0.00050273613,0.989429
317586,28,137,11066,0.0011921686,0.98942906
317587,17,6402,10294,0.0011234051,0.98942916
317588,7,6485,9672,0.0010367848,0.98942939
317589,12,13846,9774,0.0010491578,0.98942946
317590,21,1566,10357,0.0011839013,0.98942972
317591,14,13527,9943,0.0011563983,0.98942973
317592,22,13576,10358,0.0010647166,0.98942989
317593,8,14207,9849,0.0011415044,0.98942992
317594,6,1184,9863,0.0010310545,0.98943029
317595,2,10358,8148,0.0025873615,0.98943034
317596,24,5712,10412,0.0011506848,0.98943052
317597,3,8367,7573,0.0031761529,0.98943096
317598,27,257,10604,0.001198734,0.98943113
317599,10,4185,9924,0.0010987305,0.98943132
317600,25,12517,10506,0.0012182167,0.98943135
317601,20,4925,10159,0.0010189553,0.98943156
317602,19,7381,10131,0.0010688424,0.98943157
317603,0,10913,8220,0.0066110357,0.98943167
317604,15,9652,10187,0.0011510948,0.98943187
317605,1,3861,8830,0.0015848158,0.98943189
317606,9,1844,9980,0.0011873043,0.98943197
317607,4,8879,10263,0.00088528579,0.98943216
317608,11,12322,9776,0.0010953125,0.98943248
317609,26,14196,9809,0.0030547937,0.98943291
317610,5,8436,8626,0.0036632379,0.98943307
317611,29,11528,11162,0.0010258027,0.98943339
317612,13,9133,9799,0.001087202,0.98943362
317613,18,4675,10214,0.0011348993,0.98943367
317614,23,2055,10363,0.0011650906,0.98943382
317615,16,10687,10213,0.0011381733,0.98943387
317616,2,9572,8149,0.0025869673,0.98943401
317617,7,6270,9673,0.0010364015,0.98943404
317618,12,12515,9775,0.0010487749,0.98943421
317619,17,6680,10295,0.0011231642,0.98943442
317620,3,4120,7574,0.003175803,0.98943446
317621,14,5862,9944,0.0011562442,0.98943468
317622,31,6758,10645,0.00050246215,0.98943472
317623,8,10889,9850,0.001140919,0.98943483
317624,6,5642,9864,0.0010299515,0.9894351
317625,21,2268,10358,0.0011824945,0.98943511
317626,30,12422,10897,0.00088881474,0.98943519
317627,22,6660,10359,0.0010647151,0.9894353
317628,28,5422,11067,0.001192157,0.98943553
317629,0,5710,8221,0.0066095665,0.98943568
317630,1,14080,8831,0.0015847228,0.98943591
317631,24,9267,10413,0.0011498162,0.98943592
317632,10,4102,9925,0.0010985892,0.98943622
317633,19,3018,10132,0.0010686454,0.9894366
317634,20,5493,10160,0.0010187344,0.9894367
317635,27,2776,10605,0.0011984967,0.98943689
317636,25,9300,10507,0.0012181393,0.98943693
317637,9,9687,9981,0.0011865483,0.98943694
317638,15,5366,10188,0.0011505999,0.989437
317639,5,13173,8627,0.0036627075,0.98943721
317640,11,7906,9777,0.0010950409,0.98943726
317641,4,9129,10264,0.00088518829,0.98943754
317642,2,5239,8150,0.0025868523,0.98943767
317643,26,10097,9810,0.0030537099,0.98943794
317644,3,8165,7575,0.0031756833,0.98943797
317645,13,13946,9800,0.0010869876,0.98943831
317646,7,5800,9674,0.0010362788,0.98943868
317647,18,12049,10215,0.0011346671,0.98943887
317648,12,10584,9776,0.0010485534,0.98943897
317649,16,3538,10214,0.0011380757,0.98943913
317650,23,4531,10364,0.0011646762,0.98943924
317651,14,13056,9945,0.001156004,0.98943964
317652,0,7588,8222,0.0066095488,0.98943968
317653,17,2862,10296,0.0011229593,0.98943969
317654,8,10310,9851,0.0011397812,0.98943974
317655,6,9231,9865,0.0010297268,0.98943985
317656,1,13333,8832,0.0015835091,0.98943992
317657,29,4552,11163,0.0010254744,0.98943995
317658,21,4002,10359,0.0011824782,0.98944044
317659,31,5969,10646,0.00050235895,0.98944044
317660,22,13582,10360,0.0010645464,0.98944071
317661,10,9194,9926,0.0010985419,0.98944112
317662,24,4276,10414,0.0011498082,0.98944132
317663,2,13741,8151,0.0025867885,0.98944134
317664,5,10314,8628,0.0036611995,0.98944134
317665,30,11650,10898,0.00088870048,0.98944144
317666,3,12419,7576,0.003174766,0.98944148
317667,19,12330,10133,0.0010683958,0.98944164
317668,20,5355,10161,0.0010182763,0.98944185
317669,9,13572,9982,0.0011865082,0.98944192
317670,28,8633,11068,0.0011919681,0.98944201
317671,11,7067,9778,0.001094613,0.98944204
317672,15,10352,10189,0.001150158,0.98944213
317673,25,5001,10508,0.0012180342,0.98944251
317674,27,12728,10606,0.0011984147,0.98944265
317675,4,6757,10265,0.00088506012,0.98944292
317676,26,7519,9811,0.0030535501,0.98944297
317677,13,3757,9801,0.0010868621,0.98944299
317678,7,10783,9675,0.0010360569,0.98944333
317679,0,8482,8223,0.0066038133,0.98944368
317680,12,10888,9777,0.0010481175,0.98944372
317681,1,5685,8833,0.0015831455,0.98944394
317682,18,1824,10216,0.0011342955,0.98944406
317683,16,3803,10215,0.0011380144,0.98944439
317684,6,8411,9866,0.0010296761,0.9894446
317685,14,778,9946,0.0011554735,0.9894446
317686,8,6149,9852,0.0011396959,0.98944464
317687,23,9212,10365,0.001163455,0.98944465
317688,17,1709,10297,0.0011228187,0.98944495
317689,3,8465,7577,0.0031729508,0.98944499
317690,2,7720,8152,0.0025863235,0.989445
317691,5,12635,8629,0.0036602572,0.98944548
317692,21,14191,10360,0.0011823911,0.98944577
317693,10,8689,9927,0.0010984035,0.98944602
317694,22,12748,10361,0.0010645209,0.98944612
317695,31,9935,10647,0.00050223432,0.98944616
317696,29,10647,11164,0.0010238562,0.9894465
317697,19,8275,10134,0.0010677628,0.98944667
317698,24,10995,10415,0.0011493536,0.98944672
317699,11,4927,9779,0.0010945306,0.98944681
317700,9,3860,9983,0.0011860566,0.98944689
317701,20,1606,10162,0.0010178811,0.98944699
317702,15,3826,10190,0.0011499373,0.98944726
317703,13,13357,9802,0.0010861368,0.98944767
317704,0,7139,8224,0.0066005876,0.98944769
317705,30,5941,10899,0.00088831986,0.98944769
317706,1,11278,8834,0.0015828778,0.98944796
317707,7,1623,9676,0.001036038,0.98944798
317708,26,12707,9812,0.0030520125,0.98944801
317709,25,12889,10509,0.0012180257,0.9894481
317710,4,3397,10266,0.00088496716,0.98944829
317711,27,140,10607,0.0011981479,0.98944842
317712,12,10188,9778,0.0010479627,0.98944847
317713,28,2351,11069,0.0011913155,0.98944848
317714,3,13211,7578,0.0031723822,0.9894485
317715,2,2587,8153,0.002586107,0.98944867
317716,18,10758,10217,0.0011340176,0.98944926
317717,6,5958,9867,0.0010287979,0.98944935
317718,8,3247,9853,0.0011393696,0.98944955
317719,14,10402,9947,0.001155441,0.98944956
317720,5,1581,8630,0.0036564902,0.98944962
317721,16,13781,10216,0.0011377091,0.98944965
317722,23,2822,10366,0.0011633687,0.98945007
317723,17,4626,10298,0.0011228109,0.98945021
317724,10,531,9928,0.0010983505,0.98945092
317725,21,8160,10361,0.0011814792,0.98945109
317726,22,13862,10362,0.0010642952,0.98945153
317727,11,5789,9780,0.0010941182,0.98945159
317728,0,12717,8225,0.0065990365,0.98945169
317729,19,12025,10135,0.00106765,0.9894517
317730,9,6559,9984,0.0011853362,0.98945186
317731,31,5008,10648,0.00050221931,0.98945188
317732,1,4462,8835,0.001582377,0.98945197
317733,3,11372,7579,0.0031710926,0.98945201
317734,24,7152,10416,0.0011481165,0.98945212
317735,20,854,10163,0.0010178315,0.98945214
317736,2,10584,8154,0.0025859722,0.98945233
317737,13,13007,9803,0.0010852787,0.98945236
317738,15,11857,10191,0.0011499181,0.9894524
317739,7,8119,9677,0.001035746,0.98945263
317740,26,474,9813,0.0030513094,0.98945304
317741,29,12195,11165,0.0010236773,0.98945306
317742,12,709,9779,0.001047847,0.98945323
317743,4,4156,10267,0.0008846877,0.98945367
317744,25,6986,10510,0.0012179594,0.98945368
317745,5,451,8631,0.0036554288,0.98945375
317746,30,6346,10900,0.00088782061,0.98945394
317747,6,2555,9868,0.0010281893,0.98945409
317748,27,12429,10608,0.0011979622,0.98945418
317749,18,12729,10218,0.0011329416,0.98945446
317750,8,9238,9854,0.0011392245,0.98945446
317751,14,13343,9948,0.0011550301,0.98945451
317752,16,583,10217,0.0011374962,0.98945491
317753,28,13167,11070,0.0011913077,0.98945495
317754,17,7837,10299,0.0011224436,0.98945547
317755,23,7103,10367,0.0011632669,0.98945549
317756,3,13577,7580,0.003168619,0.98945552
317757,0,6157,8226,0.0065984013,0.9894557
317758,10,2111,9929,0.0010980791,0.98945582
317759,1,6287,8836,0.001582123,0.98945599
317760,2,11714,8155,0.0025853103,0.989456
317761,11,10647,9781,0.0010940064,0.98945637
317762,21,4644,10362,0.0011814383,0.98945642
317763,19,6957,10136,0.0010673018,0.98945674
317764,9,505,9985,0.0011853011,0.98945683
317765,22,13798,10363,0.0010642717,0.98945694
317766,13,6782,9804,0.0010850158,0.98945704
317767,7,809,9678,0.0010356244,0.98945728
317768,20,6182,10164,0.0010178237,0.98945728
317769,24,12300,10417,0.0011480165,0.98945752
317770,15,7776,10192,0.0011498372,0.98945753
317771,31,9975,10649,0.00050205318,0.9894576
317772,5,6259,8632,0.0036550562,0.98945789
317773,12,3080,9780,0.0010478242,0.98945798
317774,26,7228,9814,0.0030503443,0.98945807
317775,6,4780,9869,0.0010280813,0.98945884
317776,3,13328,7581,0.0031680011,0.98945902
317777,4,11152,10268,0.00088445895,0.98945904
317778,25,2531,10511,0.0012178064,0.98945926
317779,8,9975,9855,0.0011390132,0.98945937
317780,14,12178,9949,0.001154979,0.98945947
317781,29,13128,11166,0.0010224519,0.98945961
317782,18,6856,10219,0.001132844,0.98945965
317783,2,6279,8156,0.0025848984,0.98945966
317784,0,2577,8227,0.0065972386,0.9894597
317785,27,12998,10609,0.0011973742,0.98945994
317786,1,10116,8837,0.0015808125,0.98946
317787,16,12458,10218,0.0011369355,0.98946017
317788,30,8723,10901,0.0008876801,0.98946019
317789,10,11983,9930,0.001097839,0.98946072
317790,17,7162,10300,0.0011223052,0.98946073
317791,23,6754,10368,0.0011628126,0.9894609
317792,11,1680,9782,0.0010939158,0.98946115
317793,28,4334,11071,0.0011904306,0.98946143
317794,13,12922,9805,0.0010849728,0.98946173
317795,21,3280,10363,0.0011812577,0.98946174
317796,19,8488,10137,0.0010668924,0.98946177
317797,9,8356,9986,0.0011852568,0.9894618
317798,7,4926,9679,0.0010350473,0.98946193
317799,5,11499,8633,0.0036534907,0.98946202
317800,22,5794,10364,0.0010639271,0.98946234
317801,20,8150,10165,0.0010177837,0.98946243
317802,3,8483,7582,0.0031676213,0.98946253
317803,15,5529,10193,0.0011498176,0.98946266
317804,12,4942,9781,0.001047533,0.98946273
317805,24,1674,10418,0.0011479898,0.98946292
317806,26,3782,9815,0.0030495704,0.98946311
317807,31,847,10650,0.0005020363,0.98946333
317808,2,1580,8157,0.0025844667,0.98946333
317809,6,10268,9870,0.0010279416,0.98946359
317810,0,848,8228,0.0065959566,0.9894637
317811,1,165,8838,0.0015805045,0.98946402
317812,8,5521,9856,0.0011389335,0.98946427
317813,4,12073,10269,0.00088421814,0.98946442
317814,14,6938,9950,0.0011543033,0.98946443
317815,25,9519,10512,0.0012177875,0.98946484
317816,18,1772,10220,0.0011321565,0.98946485
317817,16,3506,10219,0.0011367236,0.98946543
317818,10,295,9931,0.0010977166,0.98946562
317819,27,3903,10610,0.0011965908,0.98946563
317820,11,12627,9783,0.0010933323,0.98946592
317821,17,8842,10301,0.0011220921,0.98946599
317822,3,5283,7583,0.0031666772,0.98946604
317823,5,13565,8634,0.0036529659,0.98946616
317824,29,8760,11167,0.0010223996,0.98946617
317825,23,6495,10369,0.0011626708,0.98946632
317826,13,5424,9806,0.001084827,0.98946641
317827,30,12247,10902,0.00088761549,0.98946644
317828,7,11367,9680,0.0010349142,0.98946658
317829,9,9882,9987,0.0011851287,0.98946677
317830,19,3663,10138,0.0010667394,0.98946681
317831,2,4638,8158,0.0025843985,0.98946699
317832,21,1034,10364,0.0011812065,0.98946707
317833,12,10703,9782,0.0010472949,0.98946749
317834,20,12274,10166,0.0010168513,0.98946757
317835,0,12547,8229,0.0065949727,0.98946771
317836,22,8338,10365,0.0010635898,0.98946775
317837,15,8653,10194,0.0011498157,0.98946779
317838,28,12616,11072,0.0011883244,0.9894679
317839,1,818,8839,0.0015803318,0.98946803
317840,26,10813,9816,0.0030494994,0.98946814
317841,24,11536,10419,0.0011473664,0.98946833
317842,6,908,9871,0.0010276054,0.98946833
317843,31,13004,10651,0.00050198543,0.98946905
317844,8,9385,9857,0.001138824,0.98946918
317845,14,2599,9951,0.0011537625,0.98946938
317846,3,6221,7584,0.0031656118,0.98946955
317847,4,1298,10270,0.00088415138,0.98946979
317848,18,13668,10221,0.0011320915,0.98947004
317849,5,5208,8635,0.0036528152,0.9894703
317850,25,11702,10513,0.0012177766,0.98947042
317851,10,11225,9932,0.0010972654,0.98947052
317852,16,10144,10220,0.0011365773,0.98947062
317853,2,11412,8159,0.0025841855,0.98947066
317854,11,7539,9784,0.0010928045,0.9894707
317855,13,11726,9807,0.0010846813,0.98947109
317856,7,12666,9681,0.0010342967,0.98947123
317857,17,4115,10302,0.0011218569,0.98947125
317858,27,13500,10611,0.0011965538,0.98947132
317859,0,3639,8230,0.0065922029,0.98947171
317860,23,2950,10370,0.0011620927,0.98947173
317861,9,12362,9988,0.001184397,0.98947174
317862,19,6776,10139,0.0010655423,0.98947184
317863,1,7887,8840,0.0015795249,0.98947205
317864,12,7607,9783,0.0010472862,0.98947224
317865,21,1909,10365,0.0011811017,0.98947239
317866,30,6714,10903,0.00088702707,0.98947269
317867,20,7067,10167,0.0010165263,0.98947272
317868,29,13917,11168,0.001021889,0.98947272
317869,15,2343,10195,0.0011496253,0.98947292
317870,3,3638,7585,0.0031654404,0.98947306
317871,6,6329,9872,0.0010275203,0.98947308
317872,22,10335,10366,0.0010634302,0.98947316
317873,26,9794,9817,0.0030494684,0.98947317
317874,24,4618,10420,0.0011473416,0.98947373
317875,8,5456,9858,0.0011383893,0.98947409
317876,2,10026,8160,0.0025834981,0.98947433
317877,14,639,9952,0.0011535289,0.98947434
317878,28,13728,11073,0.0011882782,0.98947438
317879,5,10233,8636,0.0036527601,0.98947443
317880,31,1838,10652,0.00050161273,0.98947477
317881,4,10260,10271,0.00088405731,0.98947517
317882,18,11509,10222,0.0011318043,0.98947524
317883,10,11454,9933,0.0010971839,0.98947542
317884,11,13194,9785,0.0010927157,0.98947548
317885,0,1909,8231,0.0065895682,0.98947572
317886,13,784,9808,0.0010846509,0.98947578
317887,16,7331,10221,0.0011356866,0.98947581
317888,7,814,9682,0.0010341046,0.98947588
317889,25,6799,10514,0.0012177667,0.989476
317890,1,7493,8841,0.0015794669,0.98947606
317891,17,12943,10303,0.0011217389,0.98947651
317892,3,13817,7586,0.0031652336,0.98947657
317893,9,2484,9989,0.0011843883,0.98947672
317894,19,7691,10140,0.0010654567,0.98947687
317895,12,10682,9784,0.0010471054,0.989477
317896,27,3376,10612,0.0011962448,0.989477
317897,23,4832,10371,0.0011614881,0.98947715
317898,21,10221,10366,0.001180826,0.98947772
317899,6,9848,9873,0.0010272799,0.98947783
317900,20,3526,10168,0.0010160061,0.98947786
317901,2,3029,8161,0.0025826104,0.98947799
317902,15,2075,10196,0.0011496022,0.98947806
317903,26,12142,9818,0.0030491995,0.9894782
317904,5,784,8637,0.003651971,0.98947857
317905,22,1595,10367,0.0010629592,0.98947857
317906,30,6971,10904,0.00088621414,0.98947895
317907,8,6511,9859,0.0011383808,0.98947899
317908,24,10272,10421,0.0011471999,0.98947913
317909,29,6886,11169,0.0010218578,0.98947928
317910,14,2132,9953,0.001153186,0.9894793
317911,0,3016,8232,0.0065877233,0.98947972
317912,3,7177,7587,0.0031646949,0.98948008
317913,1,12544,8842,0.0015794146,0.98948008
317914,11,5692,9786,0.0010918782,0.98948026
317915,10,9242,9934,0.001097077,0.98948032
317916,18,3806,10223,0.0011317664,0.98948044
317917,13,7872,9809,0.0010846225,0.98948046
317918,31,2812,10653,0.00050136843,0.98948049
317919,7,820,9683,0.0010340279,0.98948053
317920,4,7904,10272,0.0008839324,0.98948054
317921,28,11515,11074,0.0011879696,0.98948085
317922,16,119,10222,0.0011354387,0.989481
317923,25,8428,10515,0.001217543,0.98948158
317924,2,4862,8162,0.0025819517,0.98948166
317925,9,2255,9990,0.0011843413,0.98948169
317926,12,97,9785,0.0010469443,0.98948175
317927,17,10142,10304,0.0011216904,0.98948177
317928,19,11425,10141,0.001065192,0.98948191
317929,23,13105,10372,0.0011611989,0.98948256
317930,6,720,9874,0.0010271947,0.98948258
317931,27,10207,10613,0.0011961189,0.98948269
317932,5,3281,8638,0.0036518734,0.98948271
317933,20,3944,10169,0.0010159988,0.98948301
317934,21,820,10367,0.0011807298,0.98948305
317935,15,3249,10197,0.0011490746,0.98948319
317936,26,11856,9819,0.0030491343,0.98948324
317937,3,1904,7588,0.0031616483,0.98948358
317938,0,7235,8233,0.0065851463,0.98948372
317939,8,4406,9860,0.0011381496,0.9894839
317940,22,551,10368,0.001062892,0.98948398
317941,1,8473,8843,0.001578677,0.98948409
317942,14,10567,9954,0.0011521074,0.98948426
317943,24,14278,10422,0.001147129,0.98948453
317944,11,7807,9787,0.0010916841,0.98948503
317945,13,7573,9810,0.0010845928,0.98948515
317946,7,10875,9684,0.0010331341,0.98948518
317947,30,11742,10905,0.00088605226,0.9894852
317948,10,10673,9935,0.0010961995,0.98948522
317949,2,2279,8163,0.002581923,0.98948532
317950,18,1007,10224,0.0011311627,0.98948563
317951,29,5767,11170,0.0010217365,0.98948583
317952,4,10491,10273,0.0008838707,0.98948592
317953,16,2640,10223,0.0011353099,0.98948619
317954,31,695,10654,0.00050122431,0.98948621
317955,12,13298,9786,0.0010465957,0.9894865
317956,9,4692,9991,0.0011843046,0.98948666
317957,5,10103,8639,0.003650124,0.98948684
317958,19,3471,10142,0.0010651366,0.98948694
317959,17,14012,10305,0.0011213387,0.98948703
317960,3,8738,7589,0.0031615489,0.98948709
317961,25,1558,10516,0.0012172119,0.98948716
317962,28,13616,11075,0.0011879059,0.98948732
317963,6,13032,9875,0.0010270809,0.98948732
317964,0,10235,8234,0.0065819887,0.98948773
317965,23,1670,10373,0.0011607666,0.98948798
317966,1,4262,8844,0.0015785325,0.98948811
317967,20,13448,10170,0.0010157109,0.98948815
317968,26,1190,9820,0.0030488765,0.98948827
317969,15,5592,10198,0.0011490635,0.98948832
317970,21,1968,10368,0.0011804375,0.98948837
317971,27,11278,10614,0.0011960062,0.98948838
317972,8,7148,9861,0.0011378609,0.98948881
317973,2,10830,8164,0.0025805556,0.98948899
317974,14,12654,9955,0.0011520877,0.98948921
317975,22,7544,10369,0.0010624371,0.98948939
317976,11,2119,9788,0.0010915762,0.98948981
317977,13,2626,9811,0.0010845191,0.98948983
317978,7,2695,9685,0.0010330118,0.98948983
317979,24,13346,10423,0.0011457645,0.98948993
317980,10,14148,9936,0.0010958802,0.98949012
317981,3,11712,7590,0.0031611451,0.9894906
317982,18,8722,10225,0.0011311442,0.98949083
317983,5,6041,8640,0.0036484234,0.98949098
317984,12,2058,9787,0.001046126,0.98949126
317985,4,9176,10274,0.00088369241,0.98949129
317986,16,2580,10224,0.0011347475,0.98949138
317987,30,876,10906,0.00088592235,0.98949145
317988,9,3745,9992,0.0011837279,0.98949163
317989,0,10570,8235,0.0065809335,0.98949173
317990,31,623,10655,0.00050087756,0.98949193
317991,19,4820,10143,0.0010650491,0.98949198
317992,6,7726,9876,0.0010270246,0.98949207
317993,1,1641,8845,0.001578473,0.98949212
317994,17,869,10306,0.0011212413,0.98949222
317995,29,2658,11171,0.0010217087,0.98949239
317996,2,12442,8165,0.0025791472,0.98949265
317997,25,5067,10517,0.0012166373,0.98949274
317998,20,9551,10171,0.001015192,0.9894933
317999,26,441,9821,0.00304886,0.9894933
318000,23,5188,10374,0.0011593912,0.9894934
318001,15,1633,10199,0.0011489359,0.98949345
318002,21,3746,10369,0.0011804313,0.9894937
318003,8,1213,9862,0.0011378182,0.98949372
318004,28,3474,11076,0.0011878425,0.9894938
318005,27,12919,10615,0.0011959855,0.98949407
318006,3,7,7591,0.003157971,0.98949411
318007,14,2542,9956,0.0011517388,0.98949417
318008,7,10995,9686,0.0010325018,0.98949448
318009,13,12941,9812,0.0010842293,0.98949451
318010,11,736,9789,0.0010912647,0.98949459
318011,22,11665,10370,0.0010623689,0.9894948
318012,10,2841,9937,0.001095847,0.98949502
318013,5,5968,8641,0.0036482709,0.98949511
318014,24,11548,10424,0.001145517,0.98949533
318015,0,13082,8236,0.0065805721,0.98949574
318016,12,12951,9788,0.0010460957,0.98949601
318017,18,12769,10226,0.0011309882,0.98949602
318018,1,12680,8846,0.0015782928,0.98949614
318019,2,7052,8166,0.0025789139,0.98949632
318020,16,7318,10225,0.0011346601,0.98949657
318021,9,995,9993,0.0011833998,0.9894966
318022,4,12067,10275,0.00088350114,0.98949667
318023,6,12191,9877,0.0010263659,0.98949682
318024,19,8291,10144,0.0010647774,0.98949701
318025,17,440,10307,0.0011211942,0.98949741
318026,3,2834,7592,0.0031574906,0.98949762
318027,31,7493,10656,0.00050053862,0.98949765
318028,30,11324,10907,0.00088565843,0.9894977
318029,25,2884,10518,0.0012164526,0.98949832
318030,26,8886,9822,0.0030484581,0.98949834
318031,20,10021,10172,0.0010149976,0.98949844
318032,15,9972,10200,0.001148617,0.98949858
318033,8,10117,9863,0.0011374895,0.98949862
318034,23,9245,10375,0.0011593176,0.98949881
318035,29,9919,11172,0.0010213691,0.98949895
318036,21,12900,10370,0.0011785761,0.98949902
318037,14,5486,9957,0.0011516173,0.98949906
318038,7,6491,9687,0.0010320933,0.98949913
318039,13,6499,9813,0.0010842188,0.9894992
318040,5,4336,8642,0.0036480182,0.98949925
318041,11,14142,9790,0.001091096,0.98949937
318042,0,13700,8237,0.0065790294,0.98949974
318043,27,13268,10616,0.0011959719,0.98949976
318044,10,2751,9938,0.0010958094,0.98949992
318045,2,3983,8167,0.0025787428,0.98949998
318046,1,8707,8847,0.001578235,0.98950015
318047,22,5768,10371,0.0010623492,0.98950021
318048,28,9227,11077,0.0011877359,0.98950027
318049,24,9895,10425,0.0011454893,0.98950073
318050,12,2838,9789,0.0010459342,0.98950077
318051,3,11390,7593,0.0031560524,0.98950113
318052,18,7747,10227,0.001130847,0.98950122
318053,6,10782,9878,0.0010263494,0.98950157
318054,9,4914,9994,0.0011825975,0.98950157
318055,16,2245,10226,0.0011345177,0.98950176
318056,19,353,10145,0.001064443,0.98950205
318057,4,9373,10276,0.00088345818,0.98950205
318058,17,12017,10308,0.0011207331,0.9895026
318059,31,3601,10657,0.00050037826,0.98950337
318060,26,9679,9823,0.0030481641,0.98950337
318061,5,1422,8643,0.0036471186,0.98950339
318062,8,3902,9864,0.0011371259,0.98950353
318063,20,10955,10173,0.0010147833,0.98950359
318064,2,6071,8168,0.0025762774,0.98950365
318065,15,8050,10201,0.0011483883,0.98950371
318066,0,5712,8238,0.006575393,0.98950374
318067,7,4984,9688,0.0010320434,0.98950378
318068,13,7664,9814,0.0010839625,0.98950388
318069,25,10629,10519,0.0012163608,0.98950391
318070,30,1994,10908,0.00088537647,0.98950395
318071,14,4518,9958,0.0011511211,0.98950395
318072,11,12037,9791,0.0010904775,0.98950414
318073,1,13033,8848,0.0015782005,0.98950417
318074,23,7856,10376,0.0011589697,0.98950423
318075,21,6369,10371,0.0011783991,0.98950435
318076,3,4042,7594,0.0031540236,0.98950464
318077,10,2116,9939,0.001095292,0.98950482
318078,27,10631,10617,0.0011958943,0.98950545
318079,29,12113,11173,0.001021093,0.9895055
318080,12,7932,9790,0.0010454973,0.98950552
318081,22,5258,10372,0.0010620255,0.98950562
318082,24,5105,10426,0.0011450066,0.98950613
318083,6,7088,9879,0.0010262545,0.98950631
318084,18,13159,10228,0.00113061,0.98950642
318085,9,7500,9995,0.0011818033,0.98950654
318086,28,10368,11078,0.0011874929,0.98950675
318087,16,5742,10227,0.0011344916,0.98950695
318088,19,13430,10146,0.001064098,0.98950708
318089,2,7417,8169,0.0025761276,0.98950731
318090,4,3162,10277,0.00088326278,0.98950742
318091,5,12501,8644,0.003644644,0.98950752
318092,0,12542,8239,0.0065748594,0.98950775
318093,17,4147,10309,0.0011201882,0.98950779
318094,3,465,7595,0.0031538601,0.98950814
318095,1,6422,8849,0.001576556,0.98950818
318096,26,3196,9824,0.0030481378,0.9895084
318097,7,4491,9689,0.0010313368,0.98950843
318098,8,8128,9865,0.001136941,0.98950844
318099,13,10768,9815,0.0010837101,0.98950857
318100,20,10714,10174,0.0010147709,0.98950873
318101,14,12756,9959,0.0011509943,0.98950885
318102,15,4220,10202,0.0011482011,0.98950885
318103,11,12478,9792,0.0010903387,0.98950885
318104,31,2835,10658,0.00050033926,0.98950909
318105,25,7250,10520,0.0012163284,0.98950949
318106,23,10028,10377,0.0011586434,0.98950964
318107,21,4650,10372,0.0011783731,0.98950967
318108,10,6175,9940,0.001095244,0.98950972
318109,30,10166,10909,0.00088492938,0.9895102
318110,12,3869,9791,0.0010453799,0.98951027
318111,2,1662,8170,0.0025757803,0.98951098
318112,22,2114,10373,0.0010617448,0.98951103
318113,6,7071,9880,0.0010262415,0.98951106
318114,27,8342,10618,0.00119556,0.98951114
318115,9,1176,9996,0.0011813164,0.98951145
318116,24,10162,10427,0.0011440102,0.98951153
318117,18,8161,10229,0.0011305315,0.98951161
318118,3,6609,7596,0.0031536506,0.98951165
318119,5,4029,8645,0.0036439607,0.98951166
318120,0,9958,8240,0.0065717334,0.98951175
318121,29,6563,11174,0.0010205784,0.98951206
318122,19,4981,10147,0.0010632545,0.98951211
318123,16,12224,10228,0.0011344746,0.98951214
318124,1,317,8850,0.0015763456,0.9895122
318125,4,1556,10278,0.00088301726,0.9895128
318126,17,8712,10310,0.0011200991,0.98951298
318127,7,7735,9690,0.0010312438,0.98951308
318128,28,2649,11079,0.0011855756,0.98951322
318129,13,8476,9816,0.0010836712,0.98951325
318130,8,7217,9866,0.0011369271,0.98951334
318131,26,13769,9825,0.0030468674,0.98951343
318132,11,9799,9793,0.0010896635,0.98951356
318133,14,1123,9960,0.0011502431,0.98951374
318134,20,11576,10175,0.0010147503,0.98951388
318135,15,8232,10203,0.0011481533,0.98951398
318136,10,11546,9941,0.0010947669,0.98951462
318137,2,4642,8171,0.0025752601,0.98951464
318138,31,11347,10659,0.00050030363,0.98951481
318139,21,7171,10373,0.0011778022,0.989515
318140,12,3679,9792,0.0010447509,0.98951503
318141,23,11324,10378,0.0011582476,0.98951506
318142,25,5369,10521,0.0012162256,0.98951507
318143,3,11421,7597,0.0031531241,0.98951516
318144,0,8162,8241,0.0065715532,0.98951576
318145,5,9530,8646,0.0036432289,0.98951579
318146,6,12408,9881,0.0010260012,0.98951581
318147,1,2348,8851,0.0015760105,0.98951621
318148,9,748,9997,0.0011810869,0.98951636
318149,22,9956,10374,0.0010616031,0.98951644
318150,30,8145,10910,0.00088482059,0.98951646
318151,18,5419,10230,0.0011304787,0.98951681
318152,27,649,10619,0.0011954673,0.98951683
318153,24,11345,10428,0.0011437597,0.98951693
318154,19,8323,10148,0.0010627547,0.98951715
318155,16,9950,10229,0.0011344037,0.98951733
318156,7,1279,9691,0.001030123,0.98951773
318157,13,10586,9817,0.0010834689,0.98951793
318158,4,10081,10279,0.00088301318,0.98951817
318159,17,3583,10311,0.0011200915,0.98951817
318160,8,11647,9867,0.0011367298,0.98951825
318161,11,9555,9794,0.0010895096,0.98951828
318162,2,8395,8172,0.0025746783,0.98951831
318163,26,4664,9826,0.0030433075,0.98951847
318164,29,64,11175,0.0010204579,0.98951861
318165,14,3611,9961,0.0011497107,0.98951863
318166,3,8192,7598,0.0031529586,0.98951867
318167,20,10399,10176,0.0010146578,0.98951902
