rank,neuron_id,layer,neuron_idx,score,importance
377,390290,27,3218,0.00016349086945410818,0.00016349086945410818
378,240653,16,11277,-0.00016329008212778717,0.00016329008212778717
379,448842,31,4426,-0.00016272670472972095,0.00016272670472972095
380,458325,31,13909,-0.0001622752461116761,0.0001622752461116761
381,433376,30,3296,0.00016219935787376016,0.00016219935787376016
382,454150,31,9734,-0.00016215076902881265,0.00016215076902881265
383,445767,31,1351,-0.00016200194659177214,0.00016200194659177214
384,448844,31,4428,-0.00016138129285536706,0.00016138129285536706
385,445655,31,1239,0.00016054850129876286,0.00016054850129876286
386,456330,31,11914,0.00015974622510839254,0.00015974622510839254
387,451540,31,7124,-0.00015887826157268137,0.00015887826157268137
388,448032,31,3616,0.00015879668353591114,0.00015879668353591114
389,446090,31,1674,0.0001587732112966478,0.0001587732112966478
390,439129,30,9049,-0.00015873512893449515,0.00015873512893449515
391,458619,31,14203,0.00015818340762052685,0.00015818340762052685
392,446531,31,2115,0.0001576641370775178,0.0001576641370775178
393,440959,30,10879,0.00015707159764133394,0.00015707159764133394
394,416878,29,1134,0.0001567900471854955,0.0001567900471854955
395,451004,31,6588,-0.00015675825125072151,0.00015675825125072151
396,456862,31,12446,-0.00015661909128539264,0.00015661909128539264
397,441991,30,11911,-0.00015648572298232466,0.00015648572298232466
398,457279,31,12863,-0.00015639615594409406,0.00015639615594409406
399,456329,31,11913,0.00015605930821038783,0.00015605930821038783
400,443340,30,13260,0.00015459755377378315,0.00015459755377378315
401,444570,31,154,0.00015457124391105026,0.00015457124391105026
402,430252,30,172,0.000153367014718242,0.000153367014718242
403,455338,31,10922,-0.00015189654368441552,0.00015189654368441552
404,438571,30,8491,-0.00015187831013463438,0.00015187831013463438
405,439671,30,9591,0.00015184660151135176,0.00015184660151135176
406,445622,31,1206,-0.00015183469804469496,0.00015183469804469496
407,453543,31,9127,-0.00015146036457736045,0.00015146036457736045
408,426052,29,10308,-0.00015119268209673464,0.00015119268209673464
409,432074,30,1994,-0.00014990175259299576,0.00014990175259299576
410,442564,30,12484,0.00014837800699751824,0.00014837800699751824
411,431537,30,1457,0.0001480554637964815,0.0001480554637964815
412,445992,31,1576,0.00014801080396864563,0.00014801080396864563
413,450995,31,6579,0.00014762124919798225,0.00014762124919798225
414,454761,31,10345,-0.00014730695693287998,0.00014730695693287998
415,453023,31,8607,0.00014717906014993787,0.00014717906014993787
416,444378,30,14298,0.0001469871640438214,0.0001469871640438214
417,455208,31,10792,-0.00014692697732243687,0.00014692697732243687
418,452469,31,8053,-0.0001468360424041748,0.0001468360424041748
419,446711,31,2295,-0.00014670367818325758,0.00014670367818325758
420,444871,31,455,0.00014667818322777748,0.00014667818322777748
421,455022,31,10606,-0.00014658947475254536,0.00014658947475254536
422,450722,31,6306,-0.00014625117182731628,0.00014625117182731628
423,435000,30,4920,-0.00014622423623222858,0.00014622423623222858
424,454808,31,10392,0.00014591966464649886,0.00014591966464649886
425,443306,30,13226,-0.0001455732126487419,0.0001455732126487419
426,442265,30,12185,0.00014509000175166875,0.00014509000175166875
427,444689,31,273,-0.0001449955889256671,0.0001449955889256671
428,454549,31,10133,0.00014493490743916482,0.00014493490743916482
