variant,layer,neuron_index
delta_harmfulness,13,7728
delta_harmfulness,13,7766
delta_harmfulness,13,7787
delta_harmfulness,13,7938
delta_harmfulness,13,8033
delta_harmfulness,13,8042
delta_harmfulness,13,8118
delta_harmfulness,13,8152
delta_harmfulness,13,8226
delta_harmfulness,13,8261
delta_harmfulness,13,8310
delta_harmfulness,13,8325
delta_harmfulness,13,8383
delta_harmfulness,13,8395
delta_harmfulness,13,8425
delta_harmfulness,13,8440
delta_harmfulness,13,8454
delta_harmfulness,13,8496
delta_harmfulness,13,8502
delta_harmfulness,13,8600
delta_harmfulness,13,8612
delta_harmfulness,13,8706
delta_harmfulness,13,8710
delta_harmfulness,13,8716
delta_harmfulness,13,8764
delta_harmfulness,13,8790
delta_harmfulness,13,8795
delta_harmfulness,13,8809
delta_harmfulness,13,8876
delta_harmfulness,13,8931
delta_harmfulness,13,8959
delta_harmfulness,13,8983
delta_harmfulness,13,8985
delta_harmfulness,13,9004
delta_harmfulness,13,9041
delta_harmfulness,13,9433
delta_harmfulness,13,9503
delta_harmfulness,13,9526
delta_harmfulness,13,9562
delta_harmfulness,13,9744
delta_harmfulness,13,9780
delta_harmfulness,13,9782
delta_harmfulness,13,9784
delta_harmfulness,13,9819
delta_harmfulness,13,9847
delta_harmfulness,13,9893
delta_harmfulness,13,9941
delta_harmfulness,13,10035
delta_harmfulness,13,10040
delta_harmfulness,13,10078
delta_harmfulness,13,10101
delta_harmfulness,13,10217
delta_harmfulness,13,10233
delta_harmfulness,13,10283
delta_harmfulness,13,10366
delta_harmfulness,13,10402
delta_harmfulness,13,10431
delta_harmfulness,13,10470
delta_harmfulness,13,10472
delta_harmfulness,13,10474
delta_harmfulness,13,10529
delta_harmfulness,13,10541
delta_harmfulness,13,10606
delta_harmfulness,13,10626
delta_harmfulness,13,10650
delta_harmfulness,13,10654
delta_harmfulness,13,10693
delta_harmfulness,13,10753
delta_harmfulness,13,10776
delta_harmfulness,13,10884
delta_harmfulness,13,10954
delta_harmfulness,13,10970
delta_harmfulness,13,10978
delta_harmfulness,13,10988
delta_harmfulness,13,11082
delta_harmfulness,13,11124
delta_harmfulness,13,11213
delta_harmfulness,13,11260
delta_harmfulness,13,11267
delta_harmfulness,13,11405
delta_harmfulness,13,11412
delta_harmfulness,13,11472
delta_harmfulness,13,11481
delta_harmfulness,13,11484
delta_harmfulness,13,11494
delta_harmfulness,13,11507
delta_harmfulness,13,11548
delta_harmfulness,13,11628
delta_harmfulness,13,11640
delta_harmfulness,13,11800
delta_harmfulness,13,11853
delta_harmfulness,13,11924
delta_harmfulness,13,11959
delta_harmfulness,13,12013
delta_harmfulness,13,12026
delta_harmfulness,13,12182
delta_harmfulness,13,12211
delta_harmfulness,13,12258
delta_harmfulness,13,12259
delta_harmfulness,13,12293
delta_harmfulness,13,12434
delta_harmfulness,13,12674
delta_harmfulness,13,12692
delta_harmfulness,13,12704
delta_harmfulness,13,12763
delta_harmfulness,13,12855
delta_harmfulness,13,12936
delta_harmfulness,13,13040
delta_harmfulness,13,13187
delta_harmfulness,13,13219
delta_harmfulness,13,13221
delta_harmfulness,13,13312
delta_harmfulness,13,13321
delta_harmfulness,13,13362
delta_harmfulness,13,13373
delta_harmfulness,13,13413
delta_harmfulness,13,13416
delta_harmfulness,13,13570
delta_harmfulness,13,13615
delta_harmfulness,13,13639
delta_harmfulness,13,13693
delta_harmfulness,13,13706
delta_harmfulness,13,13707
delta_harmfulness,13,13713
delta_harmfulness,13,13738
delta_harmfulness,13,13743
delta_harmfulness,13,13774
delta_harmfulness,13,13866
delta_harmfulness,13,13879
delta_harmfulness,13,14121
delta_harmfulness,13,14135
delta_harmfulness,13,14160
delta_harmfulness,13,14189
delta_harmfulness,13,14288
delta_harmfulness,14,78
delta_harmfulness,14,92
delta_harmfulness,14,220
delta_harmfulness,14,252
delta_harmfulness,14,366
delta_harmfulness,14,383
delta_harmfulness,14,434
delta_harmfulness,14,545
delta_harmfulness,14,564
delta_harmfulness,14,590
delta_harmfulness,14,780
delta_harmfulness,14,807
delta_harmfulness,14,814
delta_harmfulness,14,834
delta_harmfulness,14,963
delta_harmfulness,14,1007
delta_harmfulness,14,1031
delta_harmfulness,14,1173
delta_harmfulness,14,1340
delta_harmfulness,14,1389
delta_harmfulness,14,1402
delta_harmfulness,14,1464
delta_harmfulness,14,1559
delta_harmfulness,14,1618
delta_harmfulness,14,1662
delta_harmfulness,14,1693
delta_harmfulness,14,1754
delta_harmfulness,14,1771
delta_harmfulness,14,1792
delta_harmfulness,14,1991
delta_harmfulness,14,2017
delta_harmfulness,14,2030
delta_harmfulness,14,2064
delta_harmfulness,14,2118
delta_harmfulness,14,2273
delta_harmfulness,14,2346
delta_harmfulness,14,2413
delta_harmfulness,14,2457
delta_harmfulness,14,2473
delta_harmfulness,14,2477
delta_harmfulness,14,2548
delta_harmfulness,14,2591
delta_harmfulness,14,2862
delta_harmfulness,14,2913
delta_harmfulness,14,2984
delta_harmfulness,14,3006
delta_harmfulness,14,3007
delta_harmfulness,14,3223
delta_harmfulness,14,3444
delta_harmfulness,14,3491
delta_harmfulness,14,3566
delta_harmfulness,14,3674
delta_harmfulness,14,3705
delta_harmfulness,14,3750
delta_harmfulness,14,3807
delta_harmfulness,14,3867
delta_harmfulness,14,3917
delta_harmfulness,14,3940
delta_harmfulness,14,3965
delta_harmfulness,14,4024
delta_harmfulness,14,4096
delta_harmfulness,14,4142
delta_harmfulness,14,4197
delta_harmfulness,14,4198
delta_harmfulness,14,4201
delta_harmfulness,14,4249
delta_harmfulness,14,4283
delta_harmfulness,14,4322
delta_harmfulness,14,4363
delta_harmfulness,14,4371
delta_harmfulness,14,4484
delta_harmfulness,14,4489
delta_harmfulness,14,4537
delta_harmfulness,14,4538
delta_harmfulness,14,4556
delta_harmfulness,14,4564
delta_harmfulness,14,4599
delta_harmfulness,14,4607
delta_harmfulness,14,4608
delta_harmfulness,14,4762
delta_harmfulness,14,4806
delta_harmfulness,14,4823
delta_harmfulness,14,5004
delta_harmfulness,14,5005
delta_harmfulness,14,5063
delta_harmfulness,14,5089
delta_harmfulness,14,5309
delta_harmfulness,14,5313
delta_harmfulness,14,5386
delta_harmfulness,14,5406
delta_harmfulness,14,5437
delta_harmfulness,14,5453
delta_harmfulness,14,5616
delta_harmfulness,14,5623
delta_harmfulness,14,5662
delta_harmfulness,14,5718
delta_harmfulness,14,5760
delta_harmfulness,14,5808
delta_harmfulness,14,5891
delta_harmfulness,14,5947
delta_harmfulness,14,5990
delta_harmfulness,14,6055
delta_harmfulness,14,6095
delta_harmfulness,14,6150
delta_harmfulness,14,6384
delta_harmfulness,14,6460
delta_harmfulness,14,6467
delta_harmfulness,14,6500
delta_harmfulness,14,6600
delta_harmfulness,14,6898
delta_harmfulness,14,6924
delta_harmfulness,14,6983
delta_harmfulness,14,7007
delta_harmfulness,14,7050
delta_harmfulness,14,7054
delta_harmfulness,14,7071
delta_harmfulness,14,7286
delta_harmfulness,14,7348
delta_harmfulness,14,7429
delta_harmfulness,14,7534
delta_harmfulness,14,7608
delta_harmfulness,14,7627
delta_harmfulness,14,7648
delta_harmfulness,14,7817
delta_harmfulness,14,7837
delta_harmfulness,14,7863
delta_harmfulness,14,7888
delta_harmfulness,14,7896
delta_harmfulness,14,7926
delta_harmfulness,14,7961
delta_harmfulness,14,7980
delta_harmfulness,14,8063
delta_harmfulness,14,8069
delta_harmfulness,14,8090
delta_harmfulness,14,8124
delta_harmfulness,14,8143
delta_harmfulness,14,8163
delta_harmfulness,14,8177
delta_harmfulness,14,8182
delta_harmfulness,14,8258
delta_harmfulness,14,8313
delta_harmfulness,14,8314
delta_harmfulness,14,8371
delta_harmfulness,14,8419
delta_harmfulness,14,8572
delta_harmfulness,14,8659
delta_harmfulness,14,8745
delta_harmfulness,14,8819
delta_harmfulness,14,8902
delta_harmfulness,14,8955
delta_harmfulness,14,9043
delta_harmfulness,14,9101
delta_harmfulness,14,9143
