rank,neuron_id,layer,neuron_idx,score,importance
850,452800,31,8384,9.128893725574017e-05,9.128893725574017e-05
851,455422,31,11006,9.114286513067782e-05,9.114286513067782e-05
852,439835,30,9755,-9.0678186097648e-05,9.0678186097648e-05
853,442050,30,11970,-9.055480768438429e-05,9.055480768438429e-05
854,242798,16,13422,9.050602238858119e-05,9.050602238858119e-05
855,432325,30,2245,-9.039090218720958e-05,9.039090218720958e-05
856,454574,31,10158,-9.02194733498618e-05,9.02194733498618e-05
857,447590,31,3174,-9.012732334667817e-05,9.012732334667817e-05
858,451141,31,6725,-8.999511919682845e-05,8.999511919682845e-05
859,444850,31,434,-8.996696851681918e-05,8.996696851681918e-05
860,409868,28,8460,-8.981435530586168e-05,8.981435530586168e-05
861,455508,31,11092,-8.980798156699166e-05,8.980798156699166e-05
862,454430,31,10014,-8.972801879281178e-05,8.972801879281178e-05
863,453705,31,9289,8.956078818300739e-05,8.956078818300739e-05
864,440130,30,10050,-8.955087105277926e-05,8.955087105277926e-05
865,447931,31,3515,-8.948864706326276e-05,8.948864706326276e-05
866,446711,31,2295,8.911675831768662e-05,8.911675831768662e-05
867,454791,31,10375,-8.910375618143007e-05,8.910375618143007e-05
868,449458,31,5042,-8.903045090846717e-05,8.903045090846717e-05
869,450133,31,5717,-8.88541471795179e-05,8.88541471795179e-05
870,439040,30,8960,-8.874217019183561e-05,8.874217019183561e-05
871,445263,31,847,-8.874179911799729e-05,8.874179911799729e-05
872,444871,31,455,-8.873365732142702e-05,8.873365732142702e-05
873,396248,27,9176,8.862747199600562e-05,8.862747199600562e-05
874,452054,31,7638,8.860256639309227e-05,8.860256639309227e-05
875,443092,30,13012,-8.85951376403682e-05,8.85951376403682e-05
876,434373,30,4293,8.845376578392461e-05,8.845376578392461e-05
877,446631,31,2215,-8.844672265695408e-05,8.844672265695408e-05
878,453449,31,9033,-8.834338950691745e-05,8.834338950691745e-05
879,290637,20,3917,8.826281555229798e-05,8.826281555229798e-05
880,443687,30,13607,8.805723336990923e-05,8.805723336990923e-05
881,454644,31,10228,-8.787066326476634e-05,8.787066326476634e-05
882,442092,30,12012,-8.783211524132639e-05,8.783211524132639e-05
883,455066,31,10650,8.77533238963224e-05,8.77533238963224e-05
884,448431,31,4015,-8.774609887041152e-05,8.774609887041152e-05
885,452288,31,7872,8.756271563470364e-05,8.756271563470364e-05
886,452465,31,8049,-8.728407556191087e-05,8.728407556191087e-05
887,454493,31,10077,-8.716323645785451e-05,8.716323645785451e-05
888,447512,31,3096,-8.71347074280493e-05,8.71347074280493e-05
889,446731,31,2315,-8.707346569281071e-05,8.707346569281071e-05
890,430805,30,725,8.706322114448994e-05,8.706322114448994e-05
891,430842,30,762,8.704612992005423e-05,8.704612992005423e-05
892,448917,31,4501,8.684601925779134e-05,8.684601925779134e-05
893,161483,11,3787,8.671633258927613e-05,8.671633258927613e-05
894,441130,30,11050,8.658446313347667e-05,8.658446313347667e-05
895,455534,31,11118,-8.651421376271173e-05,8.651421376271173e-05
