variant,layer,neuron_index
delta_refusal,31,9465
delta_refusal,31,9507
delta_refusal,31,9519
delta_refusal,31,9658
delta_refusal,31,9663
delta_refusal,31,9664
delta_refusal,31,9665
delta_refusal,31,9692
delta_refusal,31,9696
delta_refusal,31,9734
delta_refusal,31,9790
delta_refusal,31,9825
delta_refusal,31,9858
delta_refusal,31,9936
delta_refusal,31,9995
delta_refusal,31,10036
delta_refusal,31,10094
delta_refusal,31,10133
delta_refusal,31,10158
delta_refusal,31,10165
delta_refusal,31,10180
delta_refusal,31,10210
delta_refusal,31,10233
delta_refusal,31,10310
delta_refusal,31,10345
delta_refusal,31,10392
delta_refusal,31,10439
delta_refusal,31,10459
delta_refusal,31,10471
delta_refusal,31,10492
delta_refusal,31,10502
delta_refusal,31,10606
delta_refusal,31,10674
delta_refusal,31,10759
delta_refusal,31,10792
delta_refusal,31,10803
delta_refusal,31,10806
delta_refusal,31,10834
delta_refusal,31,10902
delta_refusal,31,10922
delta_refusal,31,10956
delta_refusal,31,11010
delta_refusal,31,11024
delta_refusal,31,11062
delta_refusal,31,11079
delta_refusal,31,11084
delta_refusal,31,11085
delta_refusal,31,11208
delta_refusal,31,11235
delta_refusal,31,11244
delta_refusal,31,11274
delta_refusal,31,11305
delta_refusal,31,11314
delta_refusal,31,11321
delta_refusal,31,11342
delta_refusal,31,11351
delta_refusal,31,11410
delta_refusal,31,11488
delta_refusal,31,11504
delta_refusal,31,11553
delta_refusal,31,11572
delta_refusal,31,11598
delta_refusal,31,11640
delta_refusal,31,11652
delta_refusal,31,11680
delta_refusal,31,11808
delta_refusal,31,11817
delta_refusal,31,11913
delta_refusal,31,11914
delta_refusal,31,11929
delta_refusal,31,11978
delta_refusal,31,11985
delta_refusal,31,12004
delta_refusal,31,12033
delta_refusal,31,12119
delta_refusal,31,12145
delta_refusal,31,12185
delta_refusal,31,12193
delta_refusal,31,12248
delta_refusal,31,12252
delta_refusal,31,12358
delta_refusal,31,12446
delta_refusal,31,12525
delta_refusal,31,12591
delta_refusal,31,12668
delta_refusal,31,12773
delta_refusal,31,12814
delta_refusal,31,12839
delta_refusal,31,12841
delta_refusal,31,12863
delta_refusal,31,12913
delta_refusal,31,12950
delta_refusal,31,13030
delta_refusal,31,13063
delta_refusal,31,13076
delta_refusal,31,13082
delta_refusal,31,13102
delta_refusal,31,13110
delta_refusal,31,13115
delta_refusal,31,13179
delta_refusal,31,13414
delta_refusal,31,13457
delta_refusal,31,13470
delta_refusal,31,13520
delta_refusal,31,13544
delta_refusal,31,13548
delta_refusal,31,13592
delta_refusal,31,13599
delta_refusal,31,13622
delta_refusal,31,13691
delta_refusal,31,13739
delta_refusal,31,13801
delta_refusal,31,13808
delta_refusal,31,13814
delta_refusal,31,13869
delta_refusal,31,13909
delta_refusal,31,13933
delta_refusal,31,13989
delta_refusal,31,13995
delta_refusal,31,14027
delta_refusal,31,14073
delta_refusal,31,14106
delta_refusal,31,14107
delta_refusal,31,14113
delta_refusal,31,14196
delta_refusal,31,14201
delta_refusal,31,14203
delta_refusal,31,14211
delta_refusal,31,14224
delta_refusal,31,14276
