method_a,method_b,layer_a,layer_b,cka,null_mean,null_std,z
siren,zhao_topk,20,3,0.25555064578343967,0.16206595445533953,0.012823456848858874,7.290131859914131
siren,zhao_topk,20,4,0.25569529482075454,0.18014166991059818,0.010032146999663294,7.531152096624196
siren,zhao_topk,20,5,0.2462700468490752,0.18176411751456417,0.010454016401324515,6.170444627037143
siren,zhao_topk,20,6,0.25779435851889176,0.17297698338891537,0.007381704807699841,11.490214976017947
siren,zhao_topk,20,7,0.2512599587545984,0.1802666760146484,0.015057298223134789,4.714875251050839
siren,zhao_topk,20,8,0.250847558195574,0.1873210302246055,0.01541002502238223,4.122415627404866
siren,zhao_topk,20,9,0.23193599392025974,0.17559566126111886,0.016027814786677322,3.515159952183389
siren,zhao_topk,20,10,0.24486750222338746,0.17517202171484145,0.01759435266899074,3.961241531288684
siren,zhao_topk,20,11,0.2728384355322628,0.1843986703821771,0.012827528384438123,6.894528899065036
siren,zhao_topk,20,12,0.3361974551862119,0.18886637242972323,0.009575186987775512,15.386757767193885
siren,zhao_topk,20,13,0.2436048882882882,0.18031752131550632,0.011585067376031486,5.462839784921581
siren,zhao_topk,20,14,0.24609835374484343,0.18959855282388074,0.0102998204441019,5.485513191962175
siren,zhao_topk,20,15,0.3109542269346118,0.1943734648710804,0.012071936246936574,9.657171780799905
siren,zhao_topk,20,16,0.3021688768684276,0.21920981712389703,0.016415361077640838,5.053745656410085
siren,zhao_topk,20,17,0.2925753551715151,0.21533679731395763,0.009950489583046264,7.762287193301248
siren,zhao_topk,20,18,0.34377735792451725,0.20123871013372577,0.015560012866025097,9.160573902996
siren,zhao_topk,20,19,0.3030694882077085,0.20662433911582925,0.014545558837708287,6.630556458363933
siren,zhao_topk,20,20,0.2977825859221674,0.19278408156340832,0.015238664592122858,6.890269401495633
siren,zhao_topk,20,21,0.3162055441695347,0.20030506761337802,0.0029654438730548826,39.08368578790892
siren,zhao_topk,20,22,0.2936327522549083,0.1738802223910516,0.008495575365703473,14.095870463029039
siren,zhao_topk,20,23,0.28686012926360216,0.13854258160583974,0.0058362069016324875,25.413346400771957
siren,zhao_topk,20,24,0.2632536851610612,0.13482928994206628,0.005001328880361578,25.678054431347512
siren,zhao_topk,20,25,0.3105159087887129,0.16684113327686093,0.023573580564621017,6.094737077297352
siren,zhao_topk,20,26,0.30263522802402937,0.1883758370021309,0.01170726539201169,9.759699399986436
siren,zhao_topk,20,27,0.324280909956958,0.20035703931352405,0.011034905232197533,11.230170811240876
siren,zhao_topk,20,28,0.32389741546822154,0.2354537195642862,0.007144583737247912,12.379125104635385
siren,zhao_topk,20,29,0.38052933544438894,0.2491178889304509,0.008223172142190762,15.980626969938186
siren,zhao_topk,20,30,0.3726465193610062,0.2645022321358422,0.011425658922222134,9.465037243045185
siren,zhao_topk,20,31,0.3145356307298016,0.2660637234484532,0.016369936464513735,2.9610320960270307
siren,zhao_topk,21,0,0.25163382019456343,0.1798232904557965,0.013878395671838857,5.174267360346283
siren,zhao_topk,21,1,0.25617120152677814,0.15567570936485425,0.009413844465118042,10.675287076847168
siren,zhao_topk,21,2,0.2874619564061959,0.19028587423235716,0.01163086969510529,8.355014261292437
siren,zhao_topk,21,3,0.2866131171904242,0.17742048756656864,0.01037207756092151,10.52755621836618
siren,zhao_topk,21,4,0.2932891302536464,0.19791185125538185,0.005829714005525489,16.360541684869027
siren,zhao_topk,21,5,0.2869263642548644,0.20285563318523753,0.01211638646269495,6.93859768574332
siren,zhao_topk,21,6,0.2993402243347411,0.18962624494028563,0.008541477658875748,12.844847668769333
siren,zhao_topk,21,7,0.30357393464143567,0.1927452868792777,0.008686097564610853,12.759314172764904
siren,zhao_topk,21,8,0.30095629862161377,0.2105139540445306,0.01696270939481081,5.331833640016911
siren,zhao_topk,21,9,0.28435839472154684,0.19519175556406393,0.018925304206558066,4.711503613589712
siren,zhao_topk,21,10,0.2849939210786951,0.18824388426918862,0.017677777491054664,5.472975143988777
siren,zhao_topk,21,11,0.30434197221929066,0.1957601879226772,0.009937533993516571,10.926431483651196
siren,zhao_topk,21,12,0.35984773821368904,0.20423804815317412,0.007229960228367032,21.522897103911337
siren,zhao_topk,21,13,0.2875624390552945,0.193401911606872,0.006629575465421686,14.203100626811137
siren,zhao_topk,21,14,0.28595307386229746,0.19870239283761762,0.006102377177537843,14.297818454395065
siren,zhao_topk,21,15,0.32106130267619276,0.21998838684826466,0.011589825984970017,8.720831180640852
siren,zhao_topk,21,16,0.33808749723186404,0.23604715164411472,0.009955378018175164,10.24977106860815
siren,zhao_topk,21,17,0.3336376952818505,0.2381098753257326,0.01766430135984437,5.407959138043121
siren,zhao_topk,21,18,0.3563612184186327,0.2205447605493504,0.02002285668700022,6.783070966964507
siren,zhao_topk,21,19,0.33949199788711826,0.22547049343790987,0.01676459713228056,6.801326840694415
siren,zhao_topk,21,20,0.3276402211667395,0.2076778469951505,0.004807581077957638,24.952751129171094
siren,zhao_topk,21,21,0.3573650185346213,0.23044374930480008,0.007253056985461263,17.499003452507633
siren,zhao_topk,21,22,0.32441263876870324,0.1943186523359935,0.008632778285590104,15.06977037159214
siren,zhao_topk,21,23,0.3052161671821143,0.1539985598761283,0.007874512733733905,19.20342406180633
siren,zhao_topk,21,24,0.29202212964212454,0.1547172112729628,0.0026782969826654496,51.2657555371307
siren,zhao_topk,21,25,0.3154490320946859,0.1894910528457927,0.016246007703262177,7.753165057505234
siren,zhao_topk,21,26,0.33843652639469946,0.21197171762130199,0.013191598432590632,9.586769140952518
siren,zhao_topk,21,27,0.349152228718721,0.2271304909043521,0.017500452921612446,6.972490275590314
siren,zhao_topk,21,28,0.3698367518875877,0.2671995180543901,0.00890257708024752,11.52893515080287
siren,zhao_topk,21,29,0.3948441301839527,0.2770469007636414,0.009416063130334495,12.510242103286181
siren,zhao_topk,21,30,0.3773792388922178,0.2990078935854795,0.009904194074062131,7.912945235189122
siren,zhao_topk,21,31,0.37331238368463376,0.29072358816750465,0.022743387036552414,3.6313322806491026
siren,zhao_topk,22,0,0.18515059541950124,0.15517041449660485,0.009529131543538169,3.146160884223112
siren,zhao_topk,22,1,0.18319404705286027,0.1384937317361778,0.00835631588025292,5.349285014741392
siren,zhao_topk,22,2,0.2089177497378661,0.16683655948350076,0.009279763352655672,4.534726657907993
siren,zhao_topk,22,3,0.21856962796265628,0.1570074438617438,0.0065200993178933945,9.44190894944877
siren,zhao_topk,22,4,0.2148707006867642,0.17609397050956582,0.009459124836037338,4.09939934712215
siren,zhao_topk,22,5,0.21514122876316774,0.18084470347501452,0.005663071835714693,6.056169916803627
siren,zhao_topk,22,6,0.22198075525796626,0.16432987193129092,0.004830906303749123,11.933761431459391
siren,zhao_topk,22,7,0.23222152324167938,0.1733753914990645,0.012681617531411352,4.6402701861066005
siren,zhao_topk,22,8,0.22155748929032815,0.18385409017442841,0.009244714025335584,4.078373761759613
siren,zhao_topk,22,9,0.21078030742206838,0.16453755821194602,0.0070464909054477245,6.562521662288892
siren,zhao_topk,22,10,0.21291578791483992,0.16397433925402777,0.007568339100106732,6.466603572258272
siren,zhao_topk,22,11,0.2522351522797581,0.17185663210692456,0.004878712691286612,16.475354311474362
siren,zhao_topk,22,12,0.3061763085717299,0.17599026388031033,0.0054281939930302505,23.98330731336743
siren,zhao_topk,22,13,0.22391806068589384,0.1673962111828736,0.008248734543427678,6.852184320570118
siren,zhao_topk,22,14,0.22628068911685903,0.1696854514864964,0.008283935711466975,6.83192622463512
siren,zhao_topk,22,15,0.2630495480896822,0.1899839147028028,0.009058509371957927,8.06596652789981
siren,zhao_topk,22,16,0.26512857398852696,0.20148540958979103,0.006665849999830217,9.547644246473737
siren,zhao_topk,22,17,0.25942795619235537,0.20484387907828855,0.01057003362890434,5.164040061784066
siren,zhao_topk,22,18,0.29744982528370617,0.19760286693244616,0.011786067911753455,8.471608945311552
siren,zhao_topk,22,19,0.2885186934189598,0.1973005158054324,0.009434808013370278,9.668260073152531
siren,zhao_topk,22,20,0.27840143355239944,0.18679663098552396,0.007598757036734254,12.055235102798445
siren,zhao_topk,22,21,0.28934182933679753,0.2020980162375437,0.003217336208164521,27.11678464869735
siren,zhao_topk,22,22,0.3352128983155665,0.1773682175711903,0.007493787581812678,21.063404723061954
siren,zhao_topk,22,23,0.28500493373172586,0.14080998755913093,0.007300958609860948,19.75013883489763
siren,zhao_topk,22,24,0.2453486165491229,0.14069790044767502,0.006466997999390281,16.182271296715186
siren,zhao_topk,22,25,0.3109079920269503,0.16678721926282183,0.014759520257385552,9.764597375176304
siren,zhao_topk,22,26,0.2798857678880464,0.19081432823320466,0.013187932629578722,6.7540108185771865
siren,zhao_topk,22,27,0.294169932111908,0.20303109953026688,0.017373221781382658,5.245937324032008
siren,zhao_topk,22,28,0.29948302296002016,0.23814222486535339,0.006803271856865906,9.0163673281351
siren,zhao_topk,22,29,0.3475145819112716,0.24573522600801456,0.005771389091766975,17.635157547850607
siren,zhao_topk,22,30,0.3324022776632848,0.2572893825698802,0.01201290297693842,6.2526847372031025
siren,zhao_topk,22,31,0.29247371079939666,0.2518772561625937,0.010158316311570496,3.996376308007154
siren,zhao_topk,23,0,0.22665246635098474,0.15998378810864564,0.009021547350884196,7.3899382943220875
siren,zhao_topk,23,1,0.23204824720707193,0.14003625837463346,0.00873488522026697,10.53385207843936
siren,zhao_topk,23,2,0.2576944912924195,0.1638578701564235,0.006802630916065746,13.794166153330828
siren,zhao_topk,23,3,0.26629617915055287,0.16726650013142594,0.013159770329811424,7.525182927759044
siren,zhao_topk,23,4,0.2774880147936668,0.18454656359729527,0.009730596482178711,9.551464945298159
siren,zhao_topk,23,5,0.2556598945088191,0.19557081449493205,0.021247169748474418,2.8280980820140313
siren,zhao_topk,23,6,0.2641263045189557,0.17146463034630063,0.016621079827732997,5.574949108784437
siren,zhao_topk,23,7,0.27572489879908224,0.18035205428350443,0.008984069248565214,10.615773529440368
siren,zhao_topk,23,8,0.2694116206751647,0.190987928720359,0.015360572453372946,5.105518833550053
siren,zhao_topk,23,9,0.2553049144632295,0.17342394364870645,0.01054429392215541,7.765429474843904
siren,zhao_topk,23,10,0.2511953839055424,0.16992616683465028,0.018621598286674156,4.364244992281322
siren,zhao_topk,23,11,0.28969808839900474,0.17874488996121723,0.01974812015032985,5.6184182389600394
siren,zhao_topk,23,12,0.3425240954291367,0.17569674024040366,0.013448315364803275,12.405074588401686
siren,zhao_topk,23,13,0.26408434805481484,0.17506995751457038,0.01687145536358962,5.276035091338172
siren,zhao_topk,23,14,0.2617734914744389,0.1776832850187576,0.012864014137571236,6.536855880007434
siren,zhao_topk,23,15,0.30439308547212707,0.19618132827955817,0.017909159848044812,6.042257599503342
siren,zhao_topk,23,16,0.3152715322203206,0.21527311450279432,0.01611990835722492,6.203411055541588
siren,zhao_topk,23,17,0.3073308118041759,0.22318225192520008,0.009498385590206453,8.859248667030243
siren,zhao_topk,23,18,0.33538230389642976,0.20709160751686212,0.012233644571067613,10.48671110512506
siren,zhao_topk,23,19,0.32192184622741093,0.21072803961504372,0.013802073078553223,8.05631197426053
siren,zhao_topk,23,20,0.301261851465447,0.20131591106558505,0.015847989458210095,6.30653753672739
siren,zhao_topk,23,21,0.3225805387071548,0.2204933674199087,0.015314084454203836,6.666227523593315
siren,zhao_topk,23,22,0.3078705580158676,0.1922690714752276,0.014891927635448426,7.762694620236047
siren,zhao_topk,23,23,0.33647830951639673,0.16513918253832952,0.013738306666963815,12.471633595869745
siren,zhao_topk,23,24,0.27703942716615193,0.15851187619870985,0.013251624066994013,8.944379222367177
siren,zhao_topk,23,25,0.3194914605027764,0.18760039043720816,0.009115425721125302,14.468997291032307
siren,zhao_topk,23,26,0.318270574091666,0.21261587706463114,0.015836692698383097,6.671512735599272
siren,zhao_topk,23,27,0.3395868479283922,0.22330832162039638,0.019422816518481028,5.986697459524241
siren,zhao_topk,23,28,0.3398130584807208,0.267212349038638,0.017369492793107306,4.179782927852261
siren,zhao_topk,23,29,0.37713932023920843,0.2711452721764508,0.019847371089049163,5.340457816160858
siren,zhao_topk,23,30,0.36496745343790693,0.2837716600475154,0.024217923601895754,3.3527149034376995
siren,zhao_topk,23,31,0.33564116250283393,0.2702452437894732,0.028330042707134774,2.3083593409794307
siren,zhao_topk,24,0,0.2049121445260132,0.16588379213009818,0.009056643469712822,4.309361688624866
siren,zhao_topk,24,1,0.20238109049829836,0.14165287947795577,0.008219289226969934,7.388499095648717
siren,zhao_topk,24,2,0.23303819766245087,0.17011648656003436,0.011499922598218934,5.471489965694343
siren,zhao_topk,24,3,0.2485004395659929,0.16422287375925032,0.0038916780667428473,21.65584212295314
siren,zhao_topk,24,4,0.25506753038522706,0.18305484294749289,0.01369952030054782,5.2565845998895675
siren,zhao_topk,24,5,0.2543434516212262,0.1908255863485447,0.012951013937508356,4.904470459160177
siren,zhao_topk,24,6,0.24830322422177564,0.16503398631912244,0.0042095755077482455,19.78091086604477
siren,zhao_topk,24,7,0.26766654894072184,0.17304479190944325,0.00082353597489717,114.89693215052742
siren,zhao_topk,24,8,0.2563541974771433,0.19234430525336815,0.014976908353444937,4.273905582726744
siren,zhao_topk,24,9,0.25473069017285177,0.17793965761872219,0.013346977604646955,5.7534398295081886
siren,zhao_topk,24,10,0.24552581544850693,0.17251400699293598,0.013249805860792713,5.510405905011712
siren,zhao_topk,24,11,0.2680246027383588,0.18116291160948864,0.012771492774438583,6.80121679297497
siren,zhao_topk,24,12,0.32290129319490707,0.1786786064528644,0.004911045173343429,29.367004711108404
siren,zhao_topk,24,13,0.23407382824690653,0.17229694888507224,0.007790375127191864,7.929897900064605
siren,zhao_topk,24,14,0.24334887624090162,0.17718183861418446,0.007699552242845347,8.59362149119795
siren,zhao_topk,24,15,0.26650522232052215,0.19648831302450098,0.015246862817876405,4.592217437276921
siren,zhao_topk,24,16,0.29830724488119537,0.21387101970813543,0.004416513364836133,19.118299481517088
siren,zhao_topk,24,17,0.2828535771941979,0.21049029250201362,0.006799208231456333,10.642898735973066
siren,zhao_topk,24,18,0.2971904689391538,0.20278989876534131,0.007844792224491564,12.033533517827589
siren,zhao_topk,24,19,0.3024246673087147,0.20079893141996558,0.010629825335023668,9.560433279548601
siren,zhao_topk,24,20,0.27902888500127787,0.19360967759069322,0.010574195668824202,8.078080838093932
siren,zhao_topk,24,21,0.2868160067127096,0.2150655351922685,0.00945700276223586,7.587020256244231
siren,zhao_topk,24,22,0.2780864079467917,0.1836313447652616,0.008377501059123526,11.274849446740886
siren,zhao_topk,24,23,0.26246265254083595,0.14511410715890571,0.007901202610464788,14.851985345434297
siren,zhao_topk,24,24,0.2609500171177924,0.14934112494878068,0.008546485625592926,13.059039359382142
siren,zhao_topk,24,25,0.2895016769217292,0.17768509367363555,0.008141476415009681,13.734189912034605
siren,zhao_topk,24,26,0.27587325044498345,0.20672325432847427,0.008746725598919706,7.90581519157864
siren,zhao_topk,24,27,0.3010686212045847,0.2164344065180465,0.011503253037767086,7.357415716117004
siren,zhao_topk,24,28,0.32562897204078406,0.2545052088946103,0.015102913872014042,4.709274233362828
siren,zhao_topk,24,29,0.3435300877810744,0.2685950901257499,0.009283661554458773,8.071707183178669
siren,zhao_topk,24,30,0.33409585743860776,0.27774191202757864,0.017966572638031527,3.1365996479339326
siren,zhao_topk,24,31,0.32856190142700237,0.272963173184583,0.018911124486425936,2.940001176679214
siren,zhao_topk,25,0,0.21879996216280487,0.15736317462947788,0.011812651014138425,5.200931396330426
siren,zhao_topk,25,1,0.21073990267920467,0.1367246404363091,0.006297252827808041,11.75357957934475
siren,zhao_topk,25,2,0.23433366737224307,0.15884110881805247,0.008196192064751352,9.210686860164595
siren,zhao_topk,25,3,0.24554238265645245,0.1588850799221575,0.006420991159703354,13.495938645444026
siren,zhao_topk,25,4,0.24282607979138282,0.1760309034567797,0.009382250486150004,7.119312837917253
siren,zhao_topk,25,5,0.23721366374838104,0.18123163967904887,0.009762376841220798,5.734466614006631
siren,zhao_topk,25,6,0.23565314402153195,0.16068347146702816,0.006970837229825237,10.75475873023409
siren,zhao_topk,25,7,0.25012225499601715,0.16368243081621597,0.004798114712076148,18.015372571698812
siren,zhao_topk,25,8,0.23999151178479483,0.17931587315110345,0.008500040656784716,7.138276284038737
siren,zhao_topk,25,9,0.23322737656946507,0.16588770971925676,0.015427610584162359,4.364879868003521
siren,zhao_topk,25,10,0.22802305965942693,0.1640438988017833,0.016990651533529456,3.7655507636883003
siren,zhao_topk,25,11,0.26441380793560615,0.16759977321760927,0.009787296743713534,9.891805393576258
siren,zhao_topk,25,12,0.31818041160010746,0.16866299286406145,0.010155926866890177,14.722183479234664
siren,zhao_topk,25,13,0.23890309282807104,0.16385186862985285,0.00527517051803289,14.227260321094754
siren,zhao_topk,25,14,0.24530538988630357,0.16620760238793716,0.009223637388578414,8.575552590165005
siren,zhao_topk,25,15,0.2717653999546205,0.18677479962144578,0.011271699365278822,7.5401762927583516
siren,zhao_topk,25,16,0.2952119045305706,0.20053567203114642,0.012867989362311713,7.357500059544327
siren,zhao_topk,25,17,0.2790241838482516,0.20279389130033004,0.013522305324529759,5.637374006755945
siren,zhao_topk,25,18,0.3154507418926047,0.1970169254982942,0.014003594983175415,8.45738658798705
siren,zhao_topk,25,19,0.2996021578956045,0.19496425027719252,0.012098087339046775,8.64912813785791
siren,zhao_topk,25,20,0.2748934235880421,0.18939621296476866,0.013004741123408835,6.574310846478633
siren,zhao_topk,25,21,0.29100830827218716,0.2048906652969788,0.00307033634353956,28.048276585857625
siren,zhao_topk,25,22,0.2829664768076426,0.17803868907351733,0.014546594217662835,7.213220233140162
siren,zhao_topk,25,23,0.2824203570746125,0.14483081250408694,0.005739711604752852,23.97150833442442
siren,zhao_topk,25,24,0.25569111712071196,0.14870547411397214,0.009735394431247471,10.989348583900254
siren,zhao_topk,25,25,0.34598877003419265,0.17718191011674253,0.024163905909510845,6.985909502776545
siren,zhao_topk,25,26,0.287872836496214,0.20168127481228587,0.01229360793633955,7.011087561133972
siren,zhao_topk,25,27,0.32000657646622455,0.21351596704973339,0.01833328512091156,5.808593970702196
siren,zhao_topk,25,28,0.33210019230904037,0.24773909374368622,0.00793763479821336,10.627989408676566
siren,zhao_topk,25,29,0.35867770532625737,0.25973000489513365,0.010347142722644332,9.562804252673581
siren,zhao_topk,25,30,0.3456701495197738,0.2688902537107262,0.009559703376213305,8.031619056308093
siren,zhao_topk,25,31,0.32389458602165005,0.26171195270482117,0.010430310479000617,5.961724096518643
siren,zhao_topk,26,0,0.28703885700906046,0.2725025490970635,0.0064472866041805806,2.254639634380647
siren,zhao_topk,26,1,0.27937997436979767,0.2331142184845864,0.0012492102175418545,37.03600501783531
siren,zhao_topk,26,2,0.321539512962075,0.2771958018966124,0.0136011803564321,3.2602840270765263
siren,zhao_topk,26,3,0.3315490351836987,0.26508508668170433,0.006681090578303871,9.948068765573838
siren,zhao_topk,26,4,0.3404431172827884,0.3033023193848604,0.014641741204709418,2.5366380527188888
siren,zhao_topk,26,5,0.3351155840655711,0.30549116084064737,0.017923218279750245,1.6528517793254573
siren,zhao_topk,26,6,0.33906498565187254,0.27370383330602244,0.008862251287995282,7.3752312162923745
siren,zhao_topk,26,7,0.3523923540212157,0.28674009611780493,0.004391346984632137,14.950369017334774
siren,zhao_topk,26,8,0.3397135219206377,0.3065306577195743,0.011739714655550498,2.8265477632690734
siren,zhao_topk,26,9,0.319849553165296,0.2897354470615149,0.014804980023588684,2.034052464495089
siren,zhao_topk,26,10,0.3243965071414991,0.2788846268237803,0.012913110722271184,3.524470694673489
siren,zhao_topk,26,11,0.3529548210467118,0.2915496083692437,0.008614607963048889,7.128033329068115
siren,zhao_topk,26,12,0.4284522451383346,0.29034643604826255,0.006068830154427799,22.756578380976844
siren,zhao_topk,26,13,0.3469310575605282,0.28377927229972444,0.008200673952098166,7.700804303364142
siren,zhao_topk,26,14,0.3313076356135032,0.29042314274050524,0.005159898213952723,7.92350763091478
siren,zhao_topk,26,15,0.3762462572367505,0.3178901943212219,0.016282352059112444,3.5840069483615866
siren,zhao_topk,26,16,0.4099130813058011,0.34800600617400473,0.004675709087461337,13.240146889764834
siren,zhao_topk,26,17,0.40203715584024824,0.35158143260965924,0.011786463563076586,4.280819514739898
siren,zhao_topk,26,18,0.4046102811205134,0.33434837200368817,0.012371497585253625,5.679337415106063
siren,zhao_topk,26,19,0.40970478718905545,0.33611428543946337,0.011783371093877356,6.2452842368538946
siren,zhao_topk,26,20,0.38302799545269406,0.31934792247096727,0.014501878636977526,4.391160247290482
siren,zhao_topk,26,21,0.40489164486825635,0.354477167118243,0.008320829291883701,6.058828511142345
siren,zhao_topk,26,22,0.3959931000732755,0.30699798557574276,0.012182571344187104,7.305117448788561
siren,zhao_topk,26,23,0.37357204703601793,0.2505884921325606,0.009452361519263215,13.010881423951664
siren,zhao_topk,26,24,0.35857518033973573,0.24981978249697515,0.015861458082773564,6.856582621548209
siren,zhao_topk,26,25,0.39816251103782224,0.30045015876749326,0.022529701955077197,4.337045934525066
siren,zhao_topk,26,26,0.403998310607112,0.34700453525679603,0.013649465932602673,4.175531528613327
siren,zhao_topk,26,27,0.44043153250643796,0.36414786497922264,0.015896554732930446,4.79875474961818
siren,zhao_topk,26,28,0.4656907403886907,0.4284193505912934,0.009698435989298485,3.8430309627782826
siren,zhao_topk,26,29,0.46692833011543006,0.4462432283615083,0.01013303456313929,2.0413531232951154
siren,zhao_topk,26,30,0.46100762035587656,0.46888264641864746,0.01405768003411872,-0.5601938615516792
siren,zhao_topk,26,31,0.472609016090613,0.4542893986002879,0.027486212201683985,0.6665020758736173
siren,zhao_topk,27,0,0.2396398803486421,0.1565524119425555,0.008831495355060644,9.40808606760752
siren,zhao_topk,27,1,0.2398759011974825,0.1340582199779731,0.0041773819981843095,25.33110002042017
siren,zhao_topk,27,2,0.2700343800153261,0.15749443828425405,0.009299111889873892,12.102224713912785
siren,zhao_topk,27,3,0.27490024498871385,0.15348090025814987,0.013106864866415293,9.26379770967853
siren,zhao_topk,27,4,0.27500533391772913,0.17401435717289856,0.006605519553520902,15.288877116562306
siren,zhao_topk,27,5,0.2710314731935338,0.17824225198395258,0.015294851823647699,6.066696315822939
siren,zhao_topk,27,6,0.2720813934593883,0.16142627702904216,0.01167999550670256,9.473900599263652
siren,zhao_topk,27,7,0.2777483796451101,0.16497009212559957,0.005861292600479415,19.24119732740966
siren,zhao_topk,27,8,0.27031471103908505,0.17865381705809802,0.008445812563224934,10.852821240682069
siren,zhao_topk,27,9,0.25279498670018813,0.1625268358973124,0.01064693231472663,8.478324848371448
siren,zhao_topk,27,10,0.25785807603396166,0.1602936802300236,0.013325774805582256,7.3214801561157765
siren,zhao_topk,27,11,0.2990347744353319,0.17146389157019687,0.004628716092581791,27.560749096188122
siren,zhao_topk,27,12,0.352169040173431,0.16650667219637558,0.009148232083728471,20.294890452908852
siren,zhao_topk,27,13,0.27373579617871363,0.16184542169174604,0.007863493768268535,14.229091773236664
siren,zhao_topk,27,14,0.26472005910899793,0.1659686364138973,0.008475467167826392,11.65144301071327
siren,zhao_topk,27,15,0.3131462524001222,0.18553240293988385,0.014274248101595086,8.940145116713929
siren,zhao_topk,27,16,0.3271191284568013,0.2033732315085733,0.010798108771270859,11.459960217983987
siren,zhao_topk,27,17,0.30921930815091503,0.199448369251437,0.015147047851111711,7.247018691594181
siren,zhao_topk,27,18,0.3475264383856037,0.1928067092953189,0.012831317969538668,12.057976386960936
siren,zhao_topk,27,19,0.34036936422985903,0.1951784316174236,0.0173098405629375,8.387768338161768
siren,zhao_topk,27,20,0.32132809147297586,0.18138181370197579,0.006386173205562055,21.91394960116545
siren,zhao_topk,27,21,0.3431673239057492,0.20636028257615063,0.011455307608896478,11.942677228793999
siren,zhao_topk,27,22,0.32327157817660074,0.17761839129194965,0.015791605905133736,9.223456294416536
siren,zhao_topk,27,23,0.3272769362027561,0.14331995808109277,0.012049603166090134,15.266642028457262
siren,zhao_topk,27,24,0.2938481389326994,0.14336078685368808,0.008456031877936528,17.79645042158164
siren,zhao_topk,27,25,0.3683995206485948,0.17796914798533345,0.02808181879392579,6.781269192736627
siren,zhao_topk,27,26,0.3367553825152183,0.19826650153827605,0.0184393084815578,7.510524655273969
siren,zhao_topk,27,27,0.3615388089808846,0.219721619826121,0.02253305008153467,6.293741355103079
siren,zhao_topk,27,28,0.362596596636937,0.24710900859449172,0.010807659031383397,10.685717203613768
siren,zhao_topk,27,29,0.4099075870717054,0.258698570420587,0.015756653433070016,9.596518530626645
siren,zhao_topk,27,30,0.3887132670856937,0.2706684022017594,0.017864971956563565,6.6076154595118055
siren,zhao_topk,27,31,0.35351461900121767,0.2650350330969953,0.01691462994293174,5.230950142139888
siren,zhao_topk,28,0,0.3181204259909574,0.17830226795517917,0.012232620120422755,11.429943598293166
siren,zhao_topk,28,1,0.31809325032268754,0.1466694329621531,0.007063854866624668,24.26774340600887
siren,zhao_topk,28,2,0.33352190506980406,0.17621215338361457,0.012674283722767863,12.4117271734734
siren,zhao_topk,28,3,0.3319411416013007,0.15649298906104472,0.005285875054786881,33.19188416710122
siren,zhao_topk,28,4,0.3383823446718997,0.18937953876091457,0.017980711013727408,8.286813897249594
siren,zhao_topk,28,5,0.3148120214368315,0.18477817852680808,0.013713791113321161,9.48197634304875
siren,zhao_topk,28,6,0.32720200243721365,0.16605446680018496,0.013623353587523403,11.828771425606357
siren,zhao_topk,28,7,0.3320863393007153,0.1752736211161821,0.01023209745508991,15.325569256235672
siren,zhao_topk,28,8,0.3157251061270375,0.18645651576498126,0.009212277472893089,14.032207642727444
siren,zhao_topk,28,9,0.2964593019172126,0.1769888245844232,0.009855200262192656,12.12258240871188
siren,zhao_topk,28,10,0.2965840254291564,0.17359762138718143,0.013127245942445086,9.368789507044726
siren,zhao_topk,28,11,0.33911019416918337,0.17866519102130232,0.015549322675596815,10.318456082957505
siren,zhao_topk,28,12,0.39302961427547506,0.17816925456480454,0.006025580401676163,35.65803547337977
siren,zhao_topk,28,13,0.3203525945663607,0.17178727311235437,0.013233218896844473,11.226695682441443
siren,zhao_topk,28,14,0.3240618417384166,0.17620406928746832,0.013895697623883005,10.640543314415547
siren,zhao_topk,28,15,0.35855951213636694,0.19023420913510722,0.015914263337706472,10.577008776927679
siren,zhao_topk,28,16,0.38373389684905024,0.20949929541492565,0.010458059353055158,16.660318664497222
siren,zhao_topk,28,17,0.36808759088797127,0.20835346050976522,0.015538415711888482,10.279949599751863
siren,zhao_topk,28,18,0.3902133894911034,0.196435548366431,0.005076636155965412,38.17051984254761
siren,zhao_topk,28,19,0.36361780159743895,0.19695050270080508,0.01190721256022828,13.9971717187048
siren,zhao_topk,28,20,0.3460570429757728,0.18845639497491024,0.01994118103731443,7.903275523448501
siren,zhao_topk,28,21,0.38110388147744967,0.20992254571718055,0.011612832393769083,14.740704933631628
siren,zhao_topk,28,22,0.3498034354775502,0.17556124186650784,0.010958501260072273,15.90018465808829
siren,zhao_topk,28,23,0.3490225461879857,0.14464787643638574,0.009833978542353327,20.782501087570196
siren,zhao_topk,28,24,0.3279783131274374,0.14415812309923332,0.012509207076596836,14.69479151657092
siren,zhao_topk,28,25,0.37174559228331244,0.17281110675922756,0.014002522994981986,14.207045801344233
siren,zhao_topk,28,26,0.39586946193193606,0.2015144787419894,0.009892473486192838,19.646753004818517
siren,zhao_topk,28,27,0.3860523312075435,0.21218898074962328,0.010159052020602514,17.11413132891987
siren,zhao_topk,28,28,0.42705699750191695,0.26033945555391513,0.020236909888663134,8.238290473458017
siren,zhao_topk,28,29,0.4436567867375027,0.27087519666663934,0.017549494450091078,9.845388456188074
siren,zhao_topk,28,30,0.43861131649106305,0.28917916353072687,0.01988617121248734,7.51437525925059
